"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)","Absolute (rad/s)"
1.597046330E2,-2.108180821E-1,2.420421690E-1,3.040854931E-1,4.421500451E-1
1.597146580E2,-1.427313983E-1,2.303671837E-1,2.789145708E-1,3.888889677E-1
1.597246830E2,-5.748148635E-2,1.683938205E-1,2.019015551E-1,2.691186318E-1
1.597347080E2,4.231143370E-2,8.827475458E-2,9.999638051E-2,1.399355774E-1
1.597447330E2,1.215905473E-1,1.139861345E-2,-2.392843598E-3,1.221471051E-1
1.597547580E2,1.390777975E-1,-5.611328781E-2,-7.223868370E-2,1.664624950E-1
1.597647830E2,1.058263630E-1,-9.465455264E-2,-1.041617319E-1,1.760919357E-1
1.597748070E2,6.210682914E-2,-9.052915871E-2,-1.157203317E-1,1.595116985E-1
1.597848320E2,4.854521528E-2,-5.940825492E-2,-1.174191609E-1,1.402613205E-1
1.597948570E2,7.603682578E-2,-2.955630980E-2,-1.245129034E-1,1.488577759E-1
1.598048820E2,1.246834621E-1,2.497510798E-2,-1.523674428E-1,1.984579537E-1
1.598149070E2,1.648704708E-1,8.407210559E-2,-2.166085392E-1,2.849028788E-1
1.598249320E2,1.628965437E-1,1.167941019E-1,-2.917669415E-1,3.539831838E-1
1.598349560E2,1.038933992E-1,1.041511670E-1,-3.457980156E-1,3.757892649E-1
1.598449810E2,4.992383998E-3,5.345230922E-2,-3.829829395E-1,3.867273008E-1
1.598550060E2,-8.849004656E-2,1.659610681E-2,-4.035669565E-1,4.134878565E-1
1.598650310E2,-1.433508992E-1,2.625166439E-2,-4.208106697E-1,4.453316179E-1
1.598750560E2,-1.544721276E-1,4.417172819E-2,-4.274852872E-1,4.566798118E-1
1.598850810E2,-1.386175305E-1,4.870868847E-2,-4.411643744E-1,4.649874851E-1
1.598951060E2,-9.858965129E-2,9.626192600E-2,-4.500230253E-1,4.706453028E-1
1.599051300E2,-6.115598604E-2,1.478175223E-1,-4.170860946E-1,4.467111873E-1
1.599151550E2,-5.543885008E-2,1.551751196E-1,-3.434934020E-1,3.809730976E-1
1.599251800E2,-6.404991448E-2,1.408241391E-1,-2.465841621E-1,2.910971980E-1
1.599352050E2,-6.935009360E-2,9.611733258E-2,-1.510606557E-1,1.920085905E-1
1.599452300E2,-6.558890641E-2,3.020516038E-2,-4.660509527E-2,8.594353531E-2
1.599552550E2,-5.604123324E-2,-1.761306450E-2,5.887051672E-2,8.316596421E-2
1.599652800E2,-5.182678252E-2,-2.009726129E-2,1.418034732E-1,1.523093573E-1
1.599753040E2,-2.652137540E-2,2.160153352E-3,1.879962236E-1,1.898700337E-1
1.599853290E2,2.863402106E-2,1.893221028E-2,2.038396448E-1,2.067097882E-1
1.599953540E2,9.278510511E-2,4.647546262E-2,1.781285405E-1,2.061524225E-1
1.600053790E2,1.359996945E-1,9.094332159E-2,1.040609702E-1,1.938950494E-1
1.600154040E2,1.378598213E-1,1.110749245E-1,1.115658693E-2,1.773906385E-1
1.600254290E2,8.880147338E-2,9.566853940E-2,-4.731578007E-2,1.388414713E-1
1.600354540E2,1.616139337E-2,8.823228627E-2,-6.602837145E-2,1.113816538E-1
1.600454780E2,-6.134271994E-2,1.025592908E-1,-7.377523184E-2,1.404425942E-1
1.600555030E2,-1.253500581E-1,1.410409957E-1,-9.141471237E-2,2.096708114E-1
1.600655280E2,-1.594859213E-1,2.102890313E-1,-1.379643828E-1,2.978110251E-1
1.600755530E2,-1.534090042E-1,2.434180379E-1,-2.270998657E-1,3.665528785E-1
1.600855780E2,-1.359157711E-1,2.091988176E-1,-2.920202911E-1,3.840743320E-1
1.600956030E2,-1.491088420E-1,1.557489783E-1,-3.172192574E-1,3.835612705E-1
1.601056270E2,-1.707249284E-1,7.918122411E-2,-2.891687155E-1,3.450148018E-1
1.601156520E2,-1.785860807E-1,-4.282872193E-3,-2.146317512E-1,2.792456263E-1
1.601256770E2,-1.346119642E-1,-6.561306864E-2,-1.377995610E-1,2.035047290E-1
1.601357020E2,-2.500002645E-2,-8.278491348E-2,-8.242840320E-2,1.194687611E-1
1.601457270E2,1.335763037E-1,-6.459659338E-2,-7.069345564E-2,1.643560570E-1
1.601557520E2,3.005413115E-1,-3.095197119E-2,-1.140041202E-1,3.229242076E-1
1.601657770E2,4.321478307E-1,2.177196182E-2,-1.968902200E-1,4.753856589E-1
1.601758010E2,4.845730960E-1,5.124145746E-2,-2.587069869E-1,5.516938258E-1
1.601858260E2,4.304001331E-1,2.313365787E-2,-2.949939072E-1,5.223034042E-1
1.601958510E2,3.144529164E-1,-3.575317934E-2,-3.094197810E-1,4.426053855E-1
1.602058760E2,1.795086861E-1,-8.642354608E-2,-3.095526695E-1,3.681239640E-1
1.602159010E2,3.834437206E-2,-1.099578962E-1,-2.986488938E-1,3.205498270E-1
1.602259260E2,-9.649613500E-2,-1.071805730E-1,-2.643668056E-1,3.011461226E-1
1.602359500E2,-2.087154686E-1,-8.189633489E-2,-2.001066655E-1,3.005192741E-1
1.602459750E2,-2.887184322E-1,-5.508656055E-2,-1.267986298E-1,3.201105352E-1
1.602560000E2,-3.397499919E-1,-3.999212384E-2,-7.439605892E-2,3.500917030E-1
1.602660250E2,-3.787362874E-1,-4.527636617E-2,-4.163331538E-2,3.836983941E-1
1.602760500E2,-4.140715897E-1,-5.017893389E-2,-2.923634276E-2,4.181243482E-1
1.602860750E2,-4.441708922E-1,-4.619750753E-2,-2.131210826E-2,4.470751583E-1
1.602961000E2,-4.517413080E-1,-4.173152149E-2,-2.867650986E-2,4.545702052E-1
1.603061240E2,-4.194984138E-1,-3.741906583E-2,-7.050625235E-2,4.270248673E-1
1.603161490E2,-3.632903993E-1,-2.019488439E-2,-1.327117980E-1,3.872985527E-1
1.603261740E2,-2.986711860E-1,4.433761351E-3,-1.984625757E-1,3.586244965E-1
1.603361990E2,-2.313028872E-1,3.052129969E-2,-2.651486397E-1,3.531803739E-1
1.603462240E2,-1.776804030E-1,5.055652559E-2,-3.216809034E-1,3.709513331E-1
1.603562490E2,-1.423032135E-1,4.878029972E-2,-3.297569752E-1,3.624491480E-1
1.603662740E2,-1.261695176E-1,3.853858262E-2,-2.917017341E-1,3.201466401E-1
1.603762980E2,-1.306799352E-1,1.755006798E-2,-2.116216123E-1,2.493370353E-1
1.603863230E2,-1.527719200E-1,-8.292447776E-3,-1.000719219E-1,1.828179799E-1
1.603963480E2,-1.873489469E-1,-3.478485346E-2,9.345944040E-3,1.907798748E-1
1.604063730E2,-2.217633724E-1,-4.583164677E-2,1.011086181E-1,2.479969472E-1
1.604163980E2,-2.283711582E-1,-1.514010876E-2,1.715099961E-1,2.860039992E-1
1.604264230E2,-2.064868957E-1,1.947352849E-2,2.175227553E-1,3.005531658E-1
1.604364470E2,-1.877476573E-1,3.786198050E-2,2.588829100E-1,3.220296159E-1
1.604464720E2,-1.962261051E-1,6.204960868E-2,3.038461208E-1,3.669840642E-1
1.604564970E2,-2.297073156E-1,7.538148761E-2,3.652824163E-1,4.380400246E-1
1.604665220E2,-2.741685212E-1,1.070515364E-1,4.414213896E-1,5.305480682E-1
1.604765470E2,-2.947996855E-1,1.442910284E-1,4.938732982E-1,5.929903794E-1
1.604865720E2,-2.738946676E-1,1.936077178E-1,5.147529840E-1,6.143882095E-1
1.604965970E2,-2.182251066E-1,2.359489202E-1,5.066290498E-1,5.999725695E-1
1.605066210E2,-1.532407850E-1,2.482516468E-1,4.795452356E-1,5.613156432E-1
1.605166460E2,-8.184493333E-2,2.258331031E-1,4.108747840E-1,4.759383066E-1
1.605266710E2,-1.926464215E-2,1.842246801E-1,3.130616844E-1,3.637546940E-1
1.605366960E2,1.841755770E-2,1.343834996E-1,2.146774828E-1,2.539380890E-1
1.605467210E2,3.766262531E-2,7.997085899E-2,1.333903372E-1,1.600212289E-1
1.605567460E2,3.747243062E-2,8.107649162E-3,8.660376072E-2,9.471076181E-2
1.605667700E2,3.870148212E-2,-5.994969979E-2,7.972642034E-2,1.069956696E-1
1.605767950E2,5.356759951E-2,-1.131272912E-1,1.116551310E-1,1.677323463E-1
1.605868200E2,7.812407613E-2,-1.443928033E-1,1.442056000E-1,2.185129470E-1
1.605968450E2,1.126745045E-1,-1.458007991E-1,1.524189413E-1,2.391337505E-1
1.606068700E2,1.231396571E-1,-1.393090785E-1,1.403963715E-1,2.329839814E-1
1.606168950E2,8.336092532E-2,-1.652444601E-1,1.295822412E-1,2.259343548E-1
1.606269200E2,4.885553382E-3,-2.107320428E-1,1.510955244E-1,2.593486456E-1
1.606369440E2,-8.317026496E-2,-2.367234230E-1,1.940075755E-1,3.171659051E-1
1.606469690E2,-1.611002237E-1,-2.259005904E-1,2.731708288E-1,3.893669998E-1
1.606569940E2,-2.010169625E-1,-1.489393115E-1,3.640764058E-1,4.417492128E-1
1.606670190E2,-1.726202071E-1,-3.780426085E-2,4.109211564E-1,4.473064887E-1
1.606770440E2,-8.671849221E-2,5.137282982E-2,3.830561936E-1,3.960950795E-1
1.606870690E2,6.545408629E-3,9.709185362E-2,3.145796657E-1,3.292871641E-1
1.606970940E2,8.749321103E-2,1.409168839E-1,2.341877222E-1,2.869782560E-1
1.607071180E2,1.440590322E-1,1.555664092E-1,1.463220567E-1,2.576122216E-1
1.607171430E2,1.561877728E-1,1.020295396E-1,6.441007555E-2,1.973659169E-1
1.607271680E2,1.594653279E-1,-1.287387870E-2,4.700138234E-3,1.600531750E-1
1.607371930E2,1.914596260E-1,-1.385199279E-1,-3.411332518E-2,2.387640629E-1
1.607472180E2,2.766501606E-1,-2.303704917E-1,-3.912512586E-2,3.621279474E-1
1.607572430E2,4.080519378E-1,-2.785923183E-1,-1.794526167E-2,4.944108577E-1
1.607672670E2,5.476782918E-1,-2.969100773E-1,6.734518334E-3,6.230188272E-1
1.607772920E2,6.418772340E-1,-2.943193614E-1,2.883342840E-2,7.067259983E-1
1.607873170E2,6.673668623E-1,-3.051693439E-1,4.085174203E-2,7.349664769E-1
1.607973420E2,6.343728304E-1,-3.121842444E-1,4.976021126E-2,7.087763886E-1
1.608073670E2,5.703062415E-1,-2.982697487E-1,6.757329404E-2,6.471322911E-1
1.608173920E2,4.803864360E-1,-2.870998085E-1,6.954716891E-2,5.639452426E-1
1.608274170E2,3.867206573E-1,-2.638144493E-1,5.398604646E-2,4.712381815E-1
1.608374410E2,3.044468760E-1,-1.967987865E-1,2.507361583E-2,3.633818225E-1
1.608474660E2,2.303500175E-1,-9.345828742E-2,-3.887195839E-3,2.486175625E-1
1.608574910E2,1.516261995E-1,7.749125361E-3,-2.670664713E-2,1.541551112E-1
1.608675160E2,5.923636258E-2,7.129161805E-2,-3.798513487E-2,1.001714127E-1
1.608775410E2,-2.595660090E-2,1.264506429E-1,-4.858915135E-2,1.379290247E-1
1.608875660E2,-8.390752226E-2,1.775716245E-1,-6.566880643E-2,2.070858427E-1
1.608975910E2,-1.161813289E-1,2.191532105E-1,-8.617648482E-2,2.625883040E-1
1.609076150E2,-1.386709213E-1,2.288859934E-1,-8.784335852E-2,2.816644777E-1
1.609176400E2,-1.571409106E-1,1.966988593E-1,-5.497310683E-2,2.576931305E-1
1.609276650E2,-1.730714142E-1,1.475584805E-1,6.584636867E-4,2.274371411E-1
1.609376900E2,-1.589381397E-1,8.743412048E-2,6.776887178E-2,1.936457530E-1
1.609477150E2,-1.045007333E-1,2.892340347E-2,1.185377687E-1,1.606492115E-1
1.609577400E2,-2.767598629E-2,-1.453528181E-2,1.513338536E-1,1.545288642E-1
1.609677649E2,5.427320674E-2,-2.739382349E-2,1.648320854E-1,1.756861375E-1
1.609777899E2,1.158928722E-1,-2.195734903E-2,1.566703469E-1,1.961093588E-1
1.609878149E2,1.314393431E-1,-2.184602804E-2,1.312563270E-1,1.870341499E-1
1.609978399E2,9.756401926E-2,-2.947983891E-2,9.550852329E-2,1.396770446E-1
1.610078649E2,3.602689132E-2,-5.331220105E-2,6.737169623E-2,9.316154321E-2
1.610178899E2,-2.544902451E-2,-7.257840782E-2,6.328763068E-2,9.960222050E-2
1.610279149E2,-6.506647915E-2,-7.922086120E-2,7.374080271E-2,1.262826098E-1
1.610379389E2,-7.689527422E-2,-5.504903197E-2,8.142623305E-2,1.247938722E-1
1.610479639E2,-7.292902470E-2,-1.636368968E-2,8.416156471E-2,1.125592375E-1
1.610579889E2,-5.941136554E-2,1.775726676E-2,6.637468934E-2,9.083298004E-2
1.610680139E2,-4.487423599E-2,3.043631092E-2,1.790755242E-2,5.710294661E-2
1.610780389E2,-3.700805828E-2,6.390665472E-2,-4.580618069E-2,8.690145616E-2
1.610880639E2,-2.328771725E-2,9.262538701E-2,-1.120088995E-1,1.471997746E-1
1.610980879E2,-9.094666690E-3,1.101311371E-1,-1.616480798E-1,1.958103215E-1
1.611081129E2,2.835495397E-3,1.195771098E-1,-1.847949475E-1,2.201270039E-1
1.611181379E2,-8.780724369E-3,1.166969612E-1,-2.094836980E-1,2.399556243E-1
1.611281629E2,-3.458782285E-2,9.196205437E-2,-2.165708989E-1,2.378156664E-1
1.611381879E2,-4.991393909E-2,4.963454604E-2,-1.913502067E-1,2.038869567E-1
1.611482129E2,-3.403084725E-2,3.324651718E-2,-1.449044198E-1,1.525146562E-1
1.611582379E2,1.108307764E-2,4.493412375E-2,-8.881159127E-2,1.001469362E-1
1.611682619E2,5.271308124E-2,6.626284868E-2,-1.689745486E-2,8.634209882E-2
1.611782869E2,6.629531085E-2,6.009265408E-2,7.765629143E-2,1.184765585E-1
1.611883119E2,5.962942168E-2,2.038305998E-2,1.632172763E-1,1.749600422E-1
1.611983369E2,5.294450745E-2,-1.347725373E-2,2.215958089E-1,2.282311542E-1
1.612083619E2,7.421357185E-2,-8.785829879E-3,2.316828072E-1,2.434374010E-1
1.612183869E2,1.249252707E-1,3.380018473E-2,1.952959299E-1,2.342846047E-1
1.612284109E2,1.849129647E-1,5.503489822E-2,1.430412531E-1,2.401716982E-1
1.612384359E2,2.288447917E-1,4.737638310E-2,9.673730284E-2,2.529279860E-1
1.612484609E2,2.525253594E-1,6.441581994E-2,5.357038975E-2,2.660605977E-1
1.612584859E2,2.668609321E-1,1.169033125E-1,-7.658605464E-4,2.913446895E-1
1.612685109E2,2.648651600E-1,1.747311801E-1,-7.100007683E-2,3.251546542E-1
1.612785359E2,2.210721523E-1,1.843057275E-1,-1.374347508E-1,3.189511066E-1
1.612885609E2,1.597944200E-1,1.526654959E-1,-2.031445205E-1,3.001811228E-1
1.612985849E2,1.200716794E-1,1.057775393E-1,-2.772437036E-1,3.201096175E-1
1.613086099E2,9.501559287E-2,7.351467758E-2,-3.311737776E-1,3.522902804E-1
1.613186349E2,8.834721148E-2,2.448227629E-2,-3.521579802E-1,3.638953897E-1
1.613286599E2,9.507196397E-2,-5.652575940E-2,-3.116712570E-1,3.307156063E-1
1.613386849E2,1.250594705E-1,-1.496194452E-1,-2.233544886E-1,2.965013948E-1
1.613487099E2,1.839957535E-1,-2.054358423E-1,-9.573367238E-2,2.919302291E-1
1.613587349E2,2.680751979E-1,-1.926351935E-1,1.422403753E-2,3.304163325E-1
1.613687589E2,3.488472700E-1,-1.198967919E-1,4.872582108E-2,3.720804538E-1
1.613787839E2,3.879690170E-1,-2.063064650E-2,1.254425477E-2,3.887196163E-1
1.613888089E2,4.126397669E-1,9.008601308E-2,-3.543126211E-2,4.238424723E-1
1.613988339E2,3.899247646E-1,1.087532938E-1,-9.661729634E-2,4.161772494E-1
1.614088589E2,3.041736484E-1,4.946094379E-2,-1.583499163E-1,3.464717728E-1
1.614188839E2,1.742102951E-1,-3.142362088E-2,-2.144674510E-1,2.780880407E-1
1.614289079E2,2.956283838E-2,-8.990930021E-2,-2.495719045E-1,2.669153034E-1
1.614389329E2,-1.064306572E-1,-1.076771691E-1,-2.476845086E-1,2.902920483E-1
1.614489579E2,-2.022850066E-1,-1.074579880E-1,-2.181732208E-1,3.163320998E-1
1.614589829E2,-2.486438155E-1,-1.014926508E-1,-1.687186658E-1,3.171600438E-1
1.614690079E2,-2.668222785E-1,-9.217105806E-2,-1.271579117E-1,3.096106696E-1
1.614790329E2,-2.970014215E-1,-6.802909076E-2,-1.069777384E-1,3.229272953E-1
1.614890579E2,-3.594261706E-1,-3.382984549E-2,-1.064224690E-1,3.763739795E-1
1.614990819E2,-4.361813068E-1,-1.609182730E-2,-1.038671434E-1,4.486663157E-1
1.615091069E2,-5.075359344E-1,-9.904771112E-3,-1.276827306E-1,5.234440839E-1
1.615191319E2,-5.514673591E-1,-4.981770180E-3,-1.908189058E-1,5.835691227E-1
1.615291569E2,-5.525799990E-1,-6.115231663E-4,-2.758184969E-1,6.175928047E-1
1.615391819E2,-5.045561790E-1,1.775717735E-2,-3.680352569E-1,6.247737234E-1
1.615492069E2,-4.289754033E-1,4.006301612E-2,-4.420021772E-1,6.172445760E-1
1.615592309E2,-3.272282183E-1,5.135390162E-2,-4.879308641E-1,5.897389746E-1
1.615692559E2,-2.344250083E-1,2.363625169E-2,-4.925330877E-1,5.459877283E-1
1.615792809E2,-1.855348051E-1,-7.337513380E-3,-4.382818043E-1,4.759915367E-1
1.615893059E2,-1.712956876E-1,-2.373832464E-2,-3.536561131E-1,3.936729188E-1
1.615993309E2,-1.801797599E-1,-3.415745869E-2,-2.697921693E-1,3.262196997E-1
1.616093559E2,-2.028754801E-1,-4.456349462E-2,-1.963925362E-1,2.858572961E-1
1.616193809E2,-2.277102023E-1,-4.931085557E-2,-1.265920699E-1,2.651585354E-1
1.616294049E2,-2.539631128E-1,-4.825437814E-2,-5.842153728E-2,2.650260812E-1
1.616394299E2,-2.718397379E-1,-2.830689773E-2,2.559489105E-3,2.733215589E-1
1.616494549E2,-2.818905115E-1,7.936595008E-3,5.209082365E-2,2.867729135E-1
1.616594799E2,-2.897669077E-1,3.877681866E-2,9.724043310E-2,3.080977187E-1
1.616695049E2,-2.807030976E-1,6.134418026E-2,1.329449117E-1,3.165938834E-1
1.616795299E2,-2.468904555E-1,8.743184060E-2,1.564856023E-1,3.051015691E-1
1.616895539E2,-2.110070288E-1,1.312443018E-1,1.789488345E-1,3.062216817E-1
1.616995789E2,-1.871718317E-1,1.643784195E-1,2.051979601E-1,3.227379157E-1
1.617096039E2,-1.785679460E-1,1.607799530E-1,2.292356491E-1,3.320928898E-1
1.617196289E2,-1.724664867E-1,1.151302010E-1,2.493941635E-1,3.243410258E-1
1.617296539E2,-1.630301028E-1,6.195166707E-2,2.637970746E-1,3.162368101E-1
1.617396789E2,-1.359303147E-1,3.584070504E-2,2.715623081E-1,3.057902774E-1
1.617497039E2,-8.513238281E-2,1.725210622E-2,2.704962492E-1,2.841010007E-1
1.617597279E2,-1.115704700E-2,2.010703087E-2,2.604695857E-1,2.614826523E-1
1.617697529E2,6.585171819E-2,2.582270652E-2,2.497117519E-1,2.595365485E-1
1.617797779E2,1.199424490E-1,3.245641664E-2,2.358186990E-1,2.665521879E-1
1.617898029E2,1.512503028E-1,2.142720111E-2,2.066653371E-1,2.569948260E-1
1.617998279E2,1.719951183E-1,2.696940210E-4,1.577454656E-1,2.333795736E-1
1.618098529E2,1.877381206E-1,-2.465855703E-2,1.001221314E-1,2.141917075E-1
1.618198779E2,2.173829675E-1,-5.072965473E-2,4.948028550E-2,2.286419714E-1
1.618299019E2,2.632367313E-1,-7.918100059E-2,1.978014130E-3,2.748947437E-1
1.618399269E2,2.960620224E-1,-6.253154576E-2,-3.127352893E-2,3.042054387E-1
1.618499519E2,2.879449725E-1,-2.557725832E-2,-4.636166617E-2,2.927727915E-1
1.618599769E2,2.293163091E-1,1.162454020E-2,-4.548313841E-2,2.340722440E-1
1.618700019E2,1.266493201E-1,3.542787582E-2,-2.587028965E-2,1.340315506E-1
1.618800269E2,2.853171155E-2,3.644548357E-2,-1.133674569E-2,4.765347458E-2
1.618900509E2,-1.313504204E-2,2.773481794E-2,-3.433447331E-2,4.605003271E-2
1.619000759E2,7.610255387E-3,1.308731176E-2,-1.102490351E-1,1.112836172E-1
1.619101009E2,5.101978034E-2,1.041509584E-2,-1.853499115E-1,1.925255357E-1
1.619201259E2,8.762668818E-2,-4.132104665E-2,-2.191446424E-1,2.396043398E-1
1.619301509E2,8.920966834E-2,-1.612168103E-1,-2.139719874E-1,2.823707425E-1
1.619401759E2,7.836274058E-2,-2.752871215E-1,-1.630323976E-1,3.293983623E-1
1.619502009E2,1.094815135E-1,-3.468388021E-1,-8.143634349E-2,3.727133409E-1
1.619602249E2,2.005101293E-1,-3.610531390E-1,2.014479600E-3,4.129984737E-1
1.619702490E2,3.418440819E-1,-3.478398621E-1,8.394929022E-2,4.948711239E-1
1.619802740E2,4.996963441E-1,-3.148112595E-1,1.568736732E-1,6.110743938E-1
1.619902990E2,6.222140193E-1,-2.916612029E-1,1.973816901E-1,7.149657857E-1
1.620003240E2,6.669181585E-1,-2.928059399E-1,2.127160877E-1,7.587906711E-1
1.620103490E2,6.529794335E-1,-2.670598328E-1,1.926718056E-1,7.313176598E-1
1.620203730E2,5.990041494E-1,-2.294844538E-1,1.657754183E-1,6.625334519E-1
1.620303980E2,5.078644156E-1,-2.231085747E-1,1.281723827E-1,5.693257947E-1
1.620404230E2,3.897253871E-1,-2.371836305E-1,8.314604312E-2,4.637404623E-1
1.620504480E2,2.701883316E-1,-2.303352952E-1,2.884525247E-2,3.562136035E-1
1.620604730E2,1.662037969E-1,-1.880675107E-1,-3.992647305E-2,2.541401462E-1
1.620704980E2,7.582064718E-2,-1.101689860E-1,-1.106933206E-1,1.736058388E-1
1.620805230E2,-1.317797787E-2,-1.976498961E-2,-1.522220224E-1,1.540644606E-1
1.620905470E2,-1.017797515E-1,4.119955748E-2,-1.598897874E-1,1.939620207E-1
1.621005720E2,-1.796333194E-1,7.183359563E-2,-1.380393207E-1,2.376616270E-1
1.621105970E2,-2.325143814E-1,7.293055207E-2,-8.402694762E-2,2.577640993E-1
1.621206220E2,-2.530668974E-1,5.567808077E-2,-1.433257759E-2,2.595155603E-1
1.621306470E2,-2.370498478E-1,4.918662459E-2,3.668453544E-2,2.448626340E-1
1.621406720E2,-1.813267022E-1,4.749211669E-2,6.116653606E-2,1.971705334E-1
1.621506970E2,-1.047392562E-1,3.099196963E-2,6.149863824E-2,1.253510928E-1
1.621607210E2,-3.607704490E-2,7.491370663E-3,4.631761461E-2,5.918610671E-2
1.621707460E2,2.358655259E-2,-5.128816701E-3,1.841913722E-2,3.036272122E-2
1.621807710E2,7.295073569E-2,-1.712360419E-2,-1.982953027E-2,7.751282429E-2
1.621907960E2,1.009040773E-1,-3.627572954E-2,-5.891381577E-2,1.223454088E-1
1.622008210E2,1.004504189E-1,-4.165763408E-2,-8.533623070E-2,1.382313908E-1
1.622108460E2,6.817131490E-2,-4.558978975E-2,-9.947974980E-2,1.289262492E-1
1.622208700E2,1.437623892E-2,-6.391926110E-2,-1.021966040E-1,1.213939622E-1
1.622308950E2,-4.286121577E-2,-5.964328721E-2,-1.048621610E-1,1.280253035E-1
1.622409200E2,-8.995985240E-2,-1.910287701E-2,-1.178226173E-1,1.494652605E-1
1.622509450E2,-1.213039234E-1,3.913246840E-2,-1.362567544E-1,1.865794604E-1
1.622609700E2,-1.185495257E-1,1.144303381E-1,-1.713953763E-1,2.377491690E-1
1.622709950E2,-9.264682233E-2,1.666226983E-1,-2.328001559E-1,3.009027581E-1
1.622810200E2,-8.391024917E-2,1.640437841E-1,-2.828896642E-1,3.376060650E-1
1.622910440E2,-9.005576372E-2,1.365799457E-1,-2.877014577E-1,3.309626126E-1
1.623010690E2,-7.843082398E-2,1.320952922E-1,-2.761671543E-1,3.160203435E-1
1.623110940E2,-3.494247422E-2,1.663984060E-1,-2.675124407E-1,3.169736771E-1
1.623211190E2,4.120637104E-2,1.848725379E-1,-2.780282795E-1,3.364157316E-1
1.623311440E2,1.157578304E-1,1.783176959E-1,-2.864273489E-1,3.567039419E-1
1.623411690E2,1.714758277E-1,1.618810147E-1,-2.717410922E-1,3.597952801E-1
1.623511930E2,2.091888487E-1,1.420950592E-1,-2.403807938E-1,3.489038640E-1
1.623612180E2,2.228191942E-1,1.235449091E-1,-2.083155811E-1,3.291004697E-1
1.623712430E2,2.121582925E-1,1.127588376E-1,-1.853689849E-1,3.034589876E-1
1.623812680E2,1.731557399E-1,8.525153250E-2,-1.543991566E-1,2.471635766E-1
1.623912930E2,1.006439850E-1,3.539183363E-2,-9.539815038E-2,1.431174367E-1
1.624013180E2,2.876793407E-2,-1.717912778E-2,-9.478392079E-3,3.482178023E-2
1.624113430E2,4.905744456E-3,-4.656790942E-2,7.692334056E-2,9.005463252E-2
1.624213670E2,4.846175015E-2,-2.326487750E-2,1.347659230E-1,1.450918666E-1
1.624313920E2,1.397171021E-1,1.698241197E-2,1.548424214E-1,2.092497226E-1
1.624414170E2,2.302852869E-1,7.297069579E-2,1.443844438E-1,2.814301039E-1
1.624514420E2,2.744511664E-1,1.351768076E-1,1.121929586E-1,3.258580550E-1
1.624614670E2,2.647795379E-1,1.640852839E-1,7.801893353E-2,3.211216873E-1
1.624714920E2,2.204229832E-1,1.700233370E-1,5.150397122E-2,2.831022531E-1
1.624815160E2,1.709439605E-1,1.691803783E-1,2.864326909E-2,2.422070910E-1
1.624915410E2,1.107123196E-1,1.650029421E-1,-3.855287097E-3,1.987411680E-1
1.625015660E2,3.565182537E-2,1.545962691E-1,-3.616973385E-2,1.627246408E-1
1.625115910E2,-3.197275847E-2,1.288461685E-1,-5.815386400E-2,1.449326199E-1
1.625216160E2,-6.997371465E-2,9.050614387E-2,-8.352271467E-2,1.416464849E-1
1.625316410E2,-8.184608072E-2,4.860822856E-2,-9.431144595E-2,1.340007077E-1
1.625416660E2,-8.136151731E-2,2.640100382E-2,-8.710017055E-2,1.220784552E-1
1.625516900E2,-6.238037348E-2,-5.773496814E-4,-7.146794349E-2,9.486469983E-2
1.625617150E2,-2.851979248E-2,-5.065502226E-2,-5.355172604E-2,7.903858049E-2
1.625717400E2,3.632551990E-3,-9.712266177E-2,-3.002775647E-2,1.017235126E-1
1.625817650E2,3.627982363E-2,-1.451300532E-1,-1.180286892E-2,1.500608731E-1
1.625917900E2,7.429911196E-2,-1.441420168E-1,-2.099716663E-2,1.635180725E-1
1.626018150E2,1.481940746E-1,-7.755573094E-2,-7.573807985E-2,1.836099994E-1
1.626118400E2,2.251809984E-1,5.860864650E-3,-1.899874210E-1,2.946795750E-1
1.626218640E2,2.504422069E-1,4.707720876E-2,-3.288410902E-1,4.160216643E-1
1.626318890E2,1.880059987E-1,1.295918599E-2,-4.381649196E-1,4.769724236E-1
1.626419140E2,5.869514495E-2,-6.065730006E-2,-4.917939603E-1,4.989846967E-1
1.626519390E2,-7.546745241E-2,-1.334193796E-1,-5.045731664E-1,5.273425333E-1
1.626619640E2,-1.687524170E-1,-1.464754790E-1,-4.863680601E-1,5.352441817E-1
1.626719890E2,-1.921887547E-1,-1.053890213E-1,-4.358478785E-1,4.878593408E-1
1.626820130E2,-1.651055068E-1,-4.130441695E-2,-3.702011704E-1,4.074491254E-1
1.626920380E2,-1.279972941E-1,1.610508189E-2,-3.114526272E-1,3.371133636E-1
1.627020630E2,-1.196542457E-1,5.433174595E-2,-2.775895596E-1,3.071238198E-1
1.627120880E2,-1.698409915E-1,6.493405253E-2,-2.599133551E-1,3.172023735E-1
1.627221130E2,-2.691366374E-1,2.861870453E-2,-2.536917329E-1,3.709623366E-1
1.627321380E2,-3.727607727E-1,-2.800888941E-2,-2.493036389E-1,4.493188132E-1
1.627421630E2,-4.393527508E-1,-5.394927040E-2,-2.614675462E-1,5.141076163E-1
1.627521870E2,-4.446612298E-1,-4.817287251E-2,-3.000711501E-1,5.385971872E-1
