"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)","Absolute (rad/s)"
5.538380946E1,1.781374812E-1,1.636143476E-1,-1.100948378E-1,2.657508048E-1
5.539383346E1,1.274485439E-1,1.636417359E-1,-7.085378468E-2,2.191848715E-1
5.540385746E1,5.947748572E-2,1.472728848E-1,-3.362571448E-2,1.623501235E-1
5.541388146E1,1.214294881E-2,9.451629221E-2,-1.594877988E-2,9.661855039E-2
5.542390646E1,7.049374981E-4,3.437172994E-2,-9.233353660E-3,3.559729731E-2
5.543393046E1,2.665931918E-2,-2.147476003E-2,-2.141671628E-2,4.038019754E-2
5.544395446E1,7.926234603E-2,-3.636023402E-2,-4.395557940E-2,9.765592187E-2
5.545397946E1,1.281201690E-1,-1.743356884E-2,-5.368156359E-2,1.400014904E-1
5.546400346E1,1.351863295E-1,-5.886368454E-3,-5.525229499E-2,1.461602173E-1
5.547402746E1,9.560067952E-2,2.053157240E-2,-3.576933593E-2,1.041176295E-1
5.548405146E1,3.483346105E-2,2.507332712E-2,-1.955867559E-2,4.716549090E-2
5.549407646E1,-3.909694403E-2,1.560403407E-2,4.371905234E-3,4.232222191E-2
5.550410046E1,-1.128305495E-1,-2.468133718E-2,3.691679612E-2,1.212549015E-1
5.551412446E1,-1.751515865E-1,-5.139468238E-2,5.626181886E-2,1.910101670E-1
5.552414846E1,-2.044756562E-1,-5.233131349E-2,5.496246368E-2,2.181048664E-1
5.553417346E1,-1.887698770E-1,-4.805773124E-2,3.636694700E-2,1.981569247E-1
5.554419746E1,-1.434069127E-1,-3.032240830E-2,2.746719681E-2,1.491289306E-1
5.555422146E1,-7.572092116E-2,-1.348011848E-2,3.605144471E-2,8.494161619E-2
5.556424546E1,2.565444075E-2,1.869592816E-2,6.979289651E-2,7.667291870E-2
5.557427046E1,1.503352076E-1,5.611144006E-2,1.104795709E-1,1.948201836E-1
5.558429446E1,2.733740509E-1,8.359099925E-2,1.520448625E-1,3.237876882E-1
5.559431846E1,3.606914878E-1,7.490714639E-2,1.958933473E-1,4.172333082E-1
5.560434346E1,4.030154943E-1,5.155734718E-2,2.190452665E-1,4.615847458E-1
5.561436746E1,4.265875518E-1,7.142051309E-2,2.364430875E-1,4.929332233E-1
5.562439146E1,4.360529482E-1,7.600647956E-2,2.671772838E-1,5.170134037E-1
5.563441546E1,3.937537968E-1,5.119174719E-2,2.958064675E-1,4.951404990E-1
5.564444046E1,2.963249683E-1,2.833969332E-2,3.012395799E-1,4.235055012E-1
5.565446446E1,1.603045911E-1,-1.761490665E-2,3.033117354E-1,3.435198039E-1
5.566448846E1,9.554216638E-3,-5.294413120E-2,3.034246564E-1,3.081572426E-1
5.567451246E1,-1.069586128E-1,-9.266290814E-2,3.002558053E-1,3.319338910E-1
5.568453746E1,-1.753158271E-1,-9.523019195E-2,2.928293049E-1,3.543351952E-1
5.569456146E1,-1.998517513E-1,-5.885033682E-2,2.899571061E-1,3.570423057E-1
5.570458546E1,-2.017428577E-1,-1.473720185E-2,2.963092625E-1,3.587708806E-1
5.571461046E1,-1.879587620E-1,4.172641039E-2,2.882762849E-1,3.466594958E-1
5.572463446E1,-1.668755859E-1,9.561334550E-2,2.640572488E-1,3.266735430E-1
5.573465846E1,-1.559806764E-1,9.823419899E-2,2.314521968E-1,2.958885748E-1
5.574468246E1,-1.482327431E-1,7.003052533E-2,1.963815689E-1,2.558181800E-1
5.575470746E1,-1.236980110E-1,6.691320986E-2,1.690304279E-1,2.198860186E-1
5.576473146E1,-8.521187305E-2,7.220757008E-2,1.481155604E-1,1.855079937E-1
5.577475546E1,-4.082003981E-2,6.896307319E-2,1.345119476E-1,1.565747271E-1
5.578477946E1,1.766723581E-2,6.368814409E-2,1.273419261E-1,1.434722170E-1
5.579480446E1,9.343226999E-2,7.501637191E-2,1.129815131E-1,1.646871806E-1
5.580482846E1,1.814116687E-1,1.036187261E-1,1.099039614E-1,2.360633700E-1
5.581485246E1,2.372006476E-1,1.358059049E-1,1.208736151E-1,2.988608737E-1
5.582487746E1,2.390840352E-1,1.887969524E-1,1.381942928E-1,3.345192485E-1
5.583490146E1,2.115933448E-1,2.238391042E-1,1.267789900E-1,3.330894781E-1
5.584492546E1,1.502349079E-1,2.194294482E-1,9.830900282E-2,2.835215518E-1
5.585494946E1,2.328702807E-2,1.631515026E-1,8.581530303E-2,1.858089468E-1
5.586497446E1,-1.582713276E-1,7.214596868E-2,8.010628819E-2,1.914990114E-1
5.587499846E1,-3.388504386E-1,-2.249708585E-2,6.867300719E-2,3.464703747E-1
5.588502246E1,-4.437590241E-1,-7.559891790E-2,5.000611395E-2,4.529214936E-1
5.589504646E1,-4.574262798E-1,-9.517803043E-2,3.667200357E-2,4.686603192E-1
5.590507146E1,-4.183273315E-1,-8.865861595E-2,1.916970871E-2,4.280485770E-1
5.591509546E1,-3.680626154E-1,-4.990968108E-2,-8.431672119E-3,3.715267934E-1
5.592511946E1,-3.123956025E-1,-2.799479477E-2,-3.065734915E-2,3.151421807E-1
5.593514446E1,-2.545798719E-1,1.089217514E-2,-4.841448739E-2,2.593713809E-1
5.594516846E1,-1.989333779E-1,6.083763391E-2,-5.806338787E-2,2.159793128E-1
5.595519246E1,-1.347130388E-1,7.878889143E-2,-7.887928188E-2,1.748634706E-1
5.596521646E1,-6.463674456E-2,8.153887093E-2,-1.151741669E-1,1.552146415E-1
5.597524146E1,2.619896829E-2,8.485686779E-2,-1.549773365E-1,1.786198443E-1
5.598526546E1,1.262470037E-1,7.626497746E-2,-1.749499738E-1,2.288277651E-1
5.599528946E1,1.782229543E-1,3.554718941E-2,-1.733060926E-1,2.511215360E-1
5.600531346E1,1.443358362E-1,-1.045519114E-2,-1.432336718E-1,2.036124489E-1
5.601533846E1,5.273814499E-2,-3.098472953E-2,-1.049542800E-1,1.214774312E-1
5.602536246E1,-3.466573730E-2,-3.464045003E-2,-7.276652008E-2,8.773049963E-2
5.603538646E1,-6.933804601E-2,-3.348470852E-2,-4.451709613E-2,8.894246555E-2
5.604541146E1,-3.596837819E-2,-3.279175237E-2,-1.536426693E-2,5.104002303E-2
5.605543546E1,4.432803020E-2,-2.542220615E-2,-1.061954256E-2,5.219231276E-2
5.606545946E1,1.489841342E-1,-4.752404615E-2,-2.793142200E-2,1.588551905E-1
5.607548346E1,2.223688662E-1,-3.542914242E-2,-4.838604480E-2,2.303135821E-1
5.608550846E1,2.364753634E-1,-1.496274862E-2,-5.147078261E-2,2.424741693E-1
5.609553246E1,1.904272735E-1,1.677032746E-2,-7.313606143E-2,2.046769989E-1
5.610555646E1,1.333701164E-1,2.894150652E-2,-9.962679446E-2,1.689695147E-1
5.611558146E1,9.473035485E-2,3.659043461E-2,-1.133150011E-1,1.521610644E-1
5.612560546E1,1.012266055E-1,4.870115966E-2,-1.253178567E-1,1.682949607E-1
5.613563346E1,1.099689007E-1,8.799368888E-2,-1.153923348E-1,1.820753671E-1
5.614565746E1,9.694577754E-2,1.062166318E-1,-1.012349725E-1,1.758663592E-1
5.615568246E1,5.100315809E-2,8.594962955E-2,-8.098682016E-2,1.286371874E-1
5.616570646E1,-2.872056793E-3,2.428200468E-2,-5.666497350E-2,6.171534398E-2
5.617573046E1,-3.116294555E-2,-1.014108211E-2,-2.847830951E-2,4.341641204E-2
5.618575446E1,-1.819171477E-3,-1.196215302E-2,-1.235792786E-2,1.729511118E-2
5.619577946E1,9.067131579E-2,-2.995774150E-3,-1.544396207E-2,9.202596446E-2
5.620580346E1,2.258832008E-1,1.074613631E-2,-2.740235440E-2,2.277928639E-1
5.621582746E1,3.590047657E-1,3.521317616E-2,-4.462284595E-2,3.634770804E-1
5.622585246E1,4.559536576E-1,5.320842192E-2,-6.797982752E-2,4.640540173E-1
5.623587646E1,4.796770513E-1,9.120292962E-2,-7.316901535E-2,4.937223438E-1
5.624590046E1,4.338176847E-1,1.017807424E-1,-6.575237960E-2,4.504225555E-1
5.625592446E1,3.356682956E-1,6.296444684E-2,-4.573107883E-2,3.445708314E-1
5.626594946E1,1.999991536E-1,6.797576323E-3,-3.149994463E-2,2.025786637E-1
5.627597346E1,6.568790972E-2,-4.578207061E-2,-3.761307895E-2,8.846266546E-2
5.628599746E1,-4.522635415E-2,-7.404833287E-2,-4.540602118E-2,9.793000291E-2
5.629602246E1,-1.285802126E-1,-7.666693628E-2,-3.568614647E-2,1.538966901E-1
5.630604646E1,-1.774300486E-1,-5.821122974E-2,-9.518193081E-3,1.869774463E-1
5.631607046E1,-1.976874322E-1,-3.639914840E-2,2.322909050E-2,2.023482382E-1
5.632609446E1,-2.028491795E-1,-2.648579888E-2,4.058650881E-2,2.085582697E-1
5.633611946E1,-1.907224506E-1,-4.846555740E-2,2.817985602E-2,1.987915182E-1
5.634614346E1,-1.603086293E-1,-7.730865479E-2,-4.492337350E-3,1.780327661E-1
5.635616746E1,-1.436078250E-1,-1.021013334E-1,-5.417891219E-2,1.843454481E-1
5.636619146E1,-1.462885588E-1,-1.569483280E-1,-1.111508533E-1,2.416353292E-1
5.637621646E1,-1.453663707E-1,-1.809867322E-1,-1.553902775E-1,2.793451580E-1
5.638624046E1,-1.080517471E-1,-1.666272283E-1,-1.943211704E-1,2.778498345E-1
5.639626446E1,-3.665737808E-2,-1.016955152E-1,-2.284319848E-1,2.527190394E-1
5.640628946E1,2.877062932E-2,-2.499487624E-2,-2.498259544E-1,2.527162449E-1
5.641631346E1,5.343712866E-2,3.596946597E-2,-2.509731352E-1,2.591077842E-1
5.642633746E1,1.977690309E-2,6.665707380E-2,-2.339283526E-1,2.440425486E-1
5.643636146E1,-5.732595548E-2,6.541128457E-2,-2.031647563E-1,2.209995917E-1
5.644638646E1,-1.467801929E-1,4.391690716E-2,-1.690651178E-1,2.281581334E-1
5.645641046E1,-2.175309956E-1,8.154614829E-3,-1.362055242E-1,2.567842998E-1
5.646643446E1,-2.661877275E-1,-1.792811789E-2,-1.140176728E-1,2.901333372E-1
5.647645946E1,-3.132239878E-1,-4.640019313E-2,-9.584522247E-2,3.308300941E-1
5.648648346E1,-3.735972941E-1,-8.977349848E-2,-6.112585962E-2,3.890637350E-1
5.649650746E1,-4.225949943E-1,-1.204778925E-1,-3.031635657E-2,4.404776195E-1
5.650653146E1,-4.286310375E-1,-1.229037642E-1,-1.363165211E-2,4.461117836E-1
5.651655646E1,-4.029053450E-1,-9.817059338E-2,-9.955657646E-3,4.148123642E-1
5.652658046E1,-3.621589541E-1,-7.637794316E-2,-2.035982907E-2,3.706847999E-1
5.653660446E1,-3.196663260E-1,-5.231276155E-2,-3.200625256E-2,3.254959066E-1
5.654662946E1,-2.823818028E-1,-1.497843862E-2,-4.394413903E-2,2.861728910E-1
5.655665346E1,-2.435472012E-1,1.826486737E-2,-6.754803658E-2,2.534000430E-1
5.656667746E1,-1.904746592E-1,1.698095724E-2,-9.625371546E-2,2.140881278E-1
5.657670146E1,-1.254840046E-1,-2.685167128E-3,-1.242994741E-1,1.766459872E-1
5.658672646E1,-5.172988027E-2,-1.810300536E-2,-1.432177722E-1,1.533461105E-1
5.659675046E1,1.123877009E-4,-3.516516089E-2,-1.549358070E-1,1.588763842E-1
5.660677446E1,8.158596233E-3,-4.734726250E-2,-1.402319670E-1,1.482340397E-1
5.661679946E1,-4.727606429E-4,-5.103377998E-2,-1.069628149E-1,1.185146150E-1
5.662682346E1,-4.101051483E-3,-3.806897998E-2,-7.550875098E-2,8.466190013E-2
5.663684746E1,1.181661431E-2,-3.143388033E-2,-4.442759603E-2,5.569140414E-2
5.664687146E1,3.883438185E-2,-4.215763509E-2,-2.081467770E-2,6.098053967E-2
5.665689646E1,8.476568758E-2,-6.264261156E-2,-1.660623774E-2,1.067009171E-1
5.666692046E1,1.464066952E-1,-8.995119482E-2,-2.485458180E-2,1.736199531E-1
5.667694446E1,2.006253153E-1,-9.947718680E-2,-2.888284624E-2,2.257884998E-1
5.668696946E1,2.247261256E-1,-1.150074080E-1,-1.916497201E-2,2.531715457E-1
5.669699346E1,2.094094306E-1,-1.312657595E-1,-9.860415012E-4,2.471517378E-1
5.670701746E1,1.608562768E-1,-1.455214024E-1,8.063912392E-3,2.170627720E-1
5.671704146E1,8.259549737E-2,-1.897788644E-1,-6.149590015E-3,2.070648474E-1
5.672706646E1,-2.193091065E-2,-2.392928898E-1,-2.840882167E-2,2.419692400E-1
5.673709046E1,-1.342188716E-1,-2.749606967E-1,-4.125848785E-2,3.087399440E-1
5.674711446E1,-2.362768054E-1,-3.458604217E-1,-3.174247965E-2,4.200639773E-1
5.675713946E1,-3.375694156E-1,-3.870709538E-1,1.718227938E-2,5.138796205E-1
5.676716346E1,-3.888373971E-1,-3.517276049E-1,6.550959498E-2,5.283922184E-1
5.677718746E1,-3.517164588E-1,-2.201973200E-1,1.184932739E-1,4.315460382E-1
5.678721146E1,-2.080048025E-1,-5.482514203E-2,1.743166000E-1,2.768719398E-1
5.679723646E1,1.944425702E-2,6.952172518E-2,2.135322243E-1,2.254048806E-1
5.680726046E1,2.774760723E-1,1.259650290E-1,2.155524939E-1,3.732600124E-1
5.681728446E1,4.930682480E-1,1.324617416E-1,2.034144849E-1,5.495815343E-1
5.682730946E1,6.238440871E-1,1.221633032E-1,1.896557957E-1,6.633812166E-1
5.683733346E1,6.809382439E-1,1.448986530E-1,1.745923162E-1,7.177429822E-1
5.684735746E1,6.904175282E-1,1.720738113E-1,1.656837761E-1,7.305729761E-1
5.685738246E1,6.345580220E-1,1.767178476E-1,1.768592000E-1,6.820353785E-1
5.686740646E1,5.184963942E-1,1.380492747E-1,1.938552409E-1,5.705050109E-1
5.687743046E1,3.619879484E-1,8.628625423E-2,2.061745822E-1,4.254274919E-1
5.688745446E1,2.060665041E-1,1.105461363E-2,2.072752565E-1,2.924869921E-1
5.689747946E1,7.206878066E-2,-9.829988331E-2,1.915984601E-1,2.270831260E-1
5.690750346E1,-3.783987835E-2,-1.662533730E-1,1.587305218E-1,2.329536842E-1
5.691752746E1,-1.177909002E-1,-1.768114716E-1,1.282336116E-1,2.481548947E-1
5.692755246E1,-1.605804414E-1,-1.333606690E-1,1.143281758E-1,2.379959621E-1
5.693757646E1,-1.729996800E-1,-7.006295025E-2,1.218092442E-1,2.228793356E-1
5.694760046E1,-1.606809646E-1,-1.343295723E-2,1.301007271E-1,2.071835319E-1
5.695762446E1,-1.267658174E-1,5.201986060E-3,1.316080242E-1,1.828040075E-1
5.696764946E1,-7.503310591E-2,-7.897570729E-3,1.206874624E-1,1.423299061E-1
5.697767346E1,-2.357576601E-2,-2.438508719E-2,1.014325619E-1,1.069533255E-1
5.698769746E1,2.929596975E-2,-3.578315303E-2,8.140692115E-2,9.362571599E-2
5.699772246E1,8.625451475E-2,-4.016231000E-2,6.484469771E-2,1.151420309E-1
5.700774646E1,1.574421525E-1,-1.624286361E-2,4.956427962E-2,1.658568052E-1
5.701777046E1,2.226504833E-1,2.458787896E-2,2.787891589E-2,2.257322206E-1
5.702779446E1,2.720552981E-1,6.547220051E-2,3.623389639E-4,2.798228467E-1
5.703781946E1,2.617861032E-1,7.376328856E-2,-1.674562693E-2,2.724947754E-1
5.704784346E1,1.858689338E-1,5.410862342E-2,-2.097312734E-2,1.947174254E-1
5.705786746E1,7.248109579E-2,1.776307821E-2,-2.386004478E-2,7.834754579E-2
5.706789246E1,-4.037301615E-2,-1.701407507E-2,-3.538806736E-2,5.631850935E-2
5.707791646E1,-1.363545060E-1,-6.696184725E-2,-3.949100524E-2,1.569585289E-1
5.708794046E1,-2.058369219E-1,-8.065342158E-2,-1.802060194E-2,2.218074727E-1
5.709796446E1,-2.334101200E-1,-5.034007505E-2,-7.559367456E-3,2.388965285E-1
5.710798946E1,-2.312231213E-1,-2.644086629E-2,-2.265656181E-2,2.338302184E-1
5.711801346E1,-2.331029773E-1,-1.658119261E-2,-4.628523439E-2,2.382315195E-1
5.712803746E1,-2.436056882E-1,9.384120349E-4,-8.556845784E-2,2.581987082E-1
5.713805912E1,-2.510913014E-1,8.499767631E-3,-1.241798103E-1,2.802493764E-1
5.714808313E1,-2.419782132E-1,8.287985111E-4,-1.492169946E-1,2.842883291E-1
5.715810712E1,-2.046032399E-1,-4.154470749E-3,-1.705994308E-1,2.664280601E-1
5.716813112E1,-1.472049206E-1,1.747893170E-3,-1.866020858E-1,2.376818929E-1
5.717815613E1,-9.388518333E-2,1.086816564E-2,-1.870058179E-1,2.095321469E-1
5.718818012E1,-5.420541018E-2,1.879160292E-2,-1.769270897E-1,1.859960911E-1
5.719820412E1,-2.519988455E-2,2.544103190E-2,-1.602840722E-1,1.642353923E-1
5.720822913E1,-1.041854173E-2,2.183830738E-2,-1.476428509E-1,1.496123962E-1
5.721825312E1,-1.241218392E-2,7.592260372E-3,-1.394280791E-1,1.401852131E-1
5.722827712E1,-2.656262368E-2,-1.709577441E-2,-1.265958995E-1,1.304774319E-1
5.723830213E1,-5.640482157E-2,-3.902022541E-2,-1.039589420E-1,1.245453472E-1
5.724832612E1,-8.300659806E-2,-6.653413922E-2,-6.862332672E-2,1.265940282E-1
5.725835012E1,-9.012320638E-2,-8.484409004E-2,-3.205746040E-2,1.278608334E-1
5.726837413E1,-5.313030630E-2,-7.913161069E-2,2.555645071E-3,9.534764066E-2
5.727839912E1,4.141024128E-2,-5.341065302E-2,2.660190128E-2,7.263034552E-2
5.728842312E1,1.522376835E-1,-3.716510534E-2,4.078163207E-2,1.619280669E-1
5.729844713E1,2.226563245E-1,-3.408912942E-2,3.770490736E-2,2.283846922E-1
5.730847212E1,2.285174131E-1,-3.404438868E-2,9.174993262E-3,2.312215583E-1
5.731849612E1,1.831235290E-1,-3.348161280E-2,-1.628978364E-2,1.868705496E-1
5.732852013E1,1.425231099E-1,-2.213468216E-2,-3.463949636E-2,1.483329893E-1
5.733854412E1,1.560786217E-1,-1.631785557E-2,-2.911247499E-2,1.596068444E-1
5.734856912E1,1.825786829E-1,1.219660975E-2,-1.052467525E-2,1.832880289E-1
5.735859313E1,1.761520654E-1,2.119726874E-2,1.770421676E-2,1.783039922E-1
5.736861712E1,1.100162044E-1,2.916225046E-2,3.982523084E-2,1.205821342E-1
5.737864212E1,2.342008054E-2,6.921854615E-2,4.836222157E-2,8.762768843E-2
5.738866613E1,-3.314892575E-2,9.074833989E-2,6.672844291E-2,1.174171945E-1
5.739869012E1,-4.389131814E-2,8.288482577E-2,1.094146520E-1,1.441107498E-1
5.740871512E1,9.850207716E-3,7.789433002E-2,1.498507559E-1,1.691738818E-1
5.741873912E1,1.225510016E-1,6.522163749E-2,1.689543128E-1,2.186736605E-1
5.742876312E1,2.473022640E-1,3.738920763E-2,1.745917052E-1,3.050223371E-1
5.743878712E1,3.601392806E-1,1.907500625E-2,1.718724966E-1,3.995050843E-1
5.744881212E1,4.469910860E-1,1.107327268E-2,1.457553953E-1,4.702853215E-1
5.745883612E1,4.943860471E-1,3.656374291E-3,1.003299281E-1,5.044769838E-1
5.746886012E1,4.952006936E-1,-1.176439412E-2,3.382919729E-2,4.964942522E-1
5.747888512E1,4.539966285E-1,-3.400464728E-2,-3.424214199E-2,4.565542454E-1
5.748890912E1,3.724479675E-1,-5.984689668E-2,-7.715924829E-2,3.850359583E-1
5.749893312E1,2.513856292E-1,-7.451518625E-2,-1.033285111E-1,2.818226903E-1
5.750895812E1,1.194102541E-1,-9.071785957E-2,-1.199229211E-1,1.920157437E-1
5.751898212E1,7.030440960E-3,-8.721990883E-2,-1.141651794E-1,1.438416761E-1
5.752900612E1,-6.933144480E-2,-4.582053795E-2,-8.645099401E-2,1.199172436E-1
5.753903012E1,-1.091336310E-1,-8.271330968E-3,-3.935568780E-2,1.163074997E-1
5.754905512E1,-1.202712357E-1,1.690992154E-2,1.045394596E-2,1.219032427E-1
5.755907912E1,-1.165586412E-1,3.793715313E-2,5.024368316E-2,1.324747981E-1
5.756910312E1,-1.038037017E-1,2.956683934E-2,5.952479690E-2,1.232582976E-1
5.757912812E1,-9.656406194E-2,2.493214328E-3,3.964282572E-2,1.044145000E-1
5.758915213E1,-8.646801859E-2,-2.012714371E-2,-6.157419179E-3,8.899288715E-2
5.759917612E1,-6.184126437E-2,-5.681453645E-2,-7.726052403E-2,1.141114460E-1
5.760920012E1,-2.732829377E-2,-8.444722742E-2,-1.461149603E-1,1.709612573E-1
5.761922513E1,8.041195571E-3,-8.832488954E-2,-1.823778152E-1,2.027994439E-1
5.762924912E1,4.308120534E-2,-7.002311200E-2,-1.864306182E-1,2.037537775E-1
5.763927312E1,6.264593452E-2,-3.462547809E-2,-1.677465141E-1,1.823796311E-1
5.764929813E1,5.557097867E-2,-2.830265323E-3,-1.425434202E-1,1.530188574E-1
5.765932212E1,3.058729880E-2,6.808454171E-3,-1.229210943E-1,1.268524076E-1
5.766934612E1,-5.817047320E-3,6.447861902E-3,-1.028576344E-1,1.032235725E-1
5.767937113E1,-4.674381390E-2,-1.717303181E-3,-8.281902224E-2,9.511531797E-2
5.768939512E1,-8.725262433E-2,-3.496420756E-2,-5.637569353E-2,1.096071854E-1
5.769941912E1,-1.261619776E-1,-7.237220556E-2,-2.594041452E-2,1.477412801E-1
5.770944313E1,-1.727928668E-1,-7.111918926E-2,1.144930162E-2,1.872068386E-1
5.771946812E1,-2.158708572E-1,-5.903691053E-2,6.589480489E-2,2.332974692E-1
5.772949212E1,-2.491270900E-1,-3.380399197E-2,1.257229894E-1,2.810930218E-1
5.773951613E1,-2.587592900E-1,1.234192029E-2,1.710299999E-1,3.104189975E-1
5.774954112E1,-2.391357571E-1,6.028015167E-2,1.957217604E-1,3.148437938E-1
5.775956512E1,-2.199084908E-1,8.795055747E-2,1.907222718E-1,3.040888519E-1
5.776958913E1,-2.412060648E-1,8.698969334E-2,1.759206951E-1,3.109592633E-1
5.777961412E1,-2.927344739E-1,6.627850980E-2,1.548630297E-1,3.377408342E-1
5.778963812E1,-3.410910964E-1,6.134847179E-2,1.033252776E-1,3.616391627E-1
5.779966213E1,-3.513810635E-1,4.466934502E-2,4.372978210E-2,3.568981591E-1
5.780968612E1,-3.296959996E-1,1.981805637E-2,-8.884957060E-3,3.304105779E-1
5.781971112E1,-2.893622816E-1,1.171722449E-2,-3.744398057E-2,2.920100598E-1
5.782973513E1,-2.487882376E-1,2.378613874E-2,-3.740749508E-2,2.527067238E-1
5.783975912E1,-2.169352919E-1,2.617525496E-2,-3.296076134E-2,2.209807155E-1
5.784978412E1,-2.049763799E-1,3.805401549E-2,-2.727358229E-2,2.102552560E-1
5.785980813E1,-2.001299560E-1,3.013883159E-2,-9.739657864E-3,2.026208513E-1
5.786983212E1,-1.993789375E-1,-1.839873847E-3,-3.022100776E-3,1.994103281E-1
5.787985712E1,-1.856256574E-1,-4.180471972E-2,-1.472638641E-2,1.908438779E-1
5.788988113E1,-1.585655361E-1,-9.578752518E-2,-3.629612923E-2,1.887741726E-1
5.789990512E1,-1.260091215E-1,-1.383974552E-1,-5.706137046E-2,1.956735913E-1
5.790992912E1,-8.493650705E-2,-1.363132745E-1,-7.437084615E-2,1.769930558E-1
5.791995413E1,-3.374280781E-2,-1.355766803E-1,-7.608443499E-2,1.590863117E-1
5.792997812E1,1.035035029E-2,-1.260984987E-1,-8.206136525E-2,1.508046047E-1
5.794000212E1,4.013710469E-2,-1.052948758E-1,-9.969429672E-2,1.504558103E-1
5.795002713E1,5.216660351E-2,-8.069365472E-2,-1.171917990E-1,1.515478082E-1
5.796005112E1,2.905543707E-2,-9.185564518E-2,-1.353537440E-1,1.661394414E-1
5.797007512E1,-4.130474851E-2,-1.287524104E-1,-1.359913051E-1,1.917730443E-1
5.798010012E1,-1.384415776E-1,-1.593464762E-1,-1.187935546E-1,2.422174199E-1
5.799012412E1,-2.248680890E-1,-1.922895014E-1,-9.018108249E-2,3.093113923E-1
5.800014812E1,-2.907196581E-1,-1.984565705E-1,-4.584262520E-2,3.549710922E-1
5.801017312E1,-3.277834058E-1,-1.644847542E-1,8.380663581E-3,3.668343373E-1
5.802019712E1,-3.196241558E-1,-1.074562222E-1,6.616409868E-2,3.436337128E-1
5.803022112E1,-2.356222123E-1,-4.542506859E-2,1.046254709E-1,2.617780605E-1
5.804024513E1,-6.958562881E-2,1.064297557E-2,1.123560220E-1,1.325869841E-1
5.805027012E1,1.466936767E-1,6.373974681E-2,9.752567858E-2,1.873313858E-1
5.806029412E1,3.642573059E-1,1.061848104E-1,6.677572429E-2,3.852500437E-1
5.807031813E1,5.157395005E-1,1.168819293E-1,3.617706895E-2,5.300541464E-1
5.808034312E1,5.903208852E-1,9.026689082E-2,8.302950300E-3,5.972401511E-1
5.809036712E1,5.879703760E-1,6.985482574E-2,-4.623500630E-3,5.921234977E-1
5.810039112E1,5.403854847E-1,5.668933690E-2,8.264068514E-3,5.434136986E-1
5.811041512E1,4.531160891E-1,3.925628215E-2,3.238565102E-2,4.559649946E-1
5.812044012E1,3.333632052E-1,2.668257570E-3,5.375791341E-2,3.376804102E-1
5.813046433E1,2.017215788E-1,-4.306674004E-2,6.953501701E-2,2.176728234E-1
5.814048833E1,7.607612014E-2,-1.076425686E-1,7.143461704E-2,1.499246583E-1
5.815051333E1,-1.658323966E-2,-1.689410806E-1,6.178572029E-2,1.806476343E-1
5.816053733E1,-8.763267845E-2,-2.027827352E-1,5.652100593E-2,2.280240078E-1
5.817056133E1,-1.498044431E-1,-2.046980709E-1,5.760331824E-2,2.601169231E-1
5.818058633E1,-1.884226352E-1,-1.896451861E-1,4.742137715E-2,2.715090663E-1
5.819061033E1,-2.115830779E-1,-1.773198098E-1,2.588226087E-2,2.772717173E-1
5.820063433E1,-2.228471786E-1,-1.601621211E-1,3.681148402E-3,2.744564098E-1
5.821065933E1,-2.256387025E-1,-1.377585530E-1,-7.059913129E-3,2.644618789E-1
5.822068333E1,-2.189942449E-1,-9.644336253E-2,-2.416836796E-3,2.393024082E-1
5.823070733E1,-1.671110690E-1,-5.970638618E-2,1.139511447E-2,1.778224130E-1
5.824073133E1,-7.132022083E-2,4.583953414E-4,3.796678782E-2,8.079765468E-2
5.825075633E1,4.618723691E-2,5.119321123E-2,6.139967591E-2,9.232510997E-2
5.826078033E1,1.418325007E-1,8.379609883E-2,7.415556908E-2,1.806579444E-1
5.827080433E1,1.912698299E-1,8.492182195E-2,6.471359730E-2,2.190518508E-1
5.828082933E1,2.063280046E-1,7.269389927E-2,4.324370623E-2,2.229925259E-1
5.829085333E1,1.929331124E-1,3.099624999E-2,2.705648169E-2,1.972714033E-1
5.830087733E1,1.491831988E-1,3.463632194E-3,1.502394024E-2,1.499778061E-1
5.831090233E1,9.347013384E-2,5.402679555E-3,1.421045512E-3,9.363692774E-2
5.832092633E1,1.957021467E-2,-1.050798036E-2,1.488392707E-3,2.226266531E-2
5.833095033E1,-6.277605891E-2,-1.432242524E-2,1.316688769E-2,6.572162786E-2
5.834097533E1,-1.263024509E-1,-4.452729598E-3,2.596952021E-2,1.290215171E-1
5.835099933E1,-1.619880050E-1,1.446210593E-2,3.598966449E-2,1.665668702E-1
5.836102333E1,-1.925384849E-1,1.541519165E-2,3.908547759E-2,1.970694570E-1
5.837104733E1,-2.335762084E-1,6.341801491E-3,3.108321130E-2,2.357206601E-1
5.838107233E1,-2.729430795E-1,-1.710222289E-2,1.518796943E-2,2.738997720E-1
5.839109633E1,-2.851637900E-1,-4.706358537E-2,-1.464609243E-2,2.893922532E-1
5.840112033E1,-2.641555965E-1,-7.725820690E-2,-5.867578462E-2,2.814069249E-1
5.841114533E1,-2.200259566E-1,-1.160697863E-1,-1.087860912E-1,2.715106453E-1
5.842116933E1,-1.775289029E-1,-1.404861361E-1,-1.597882658E-1,2.771013455E-1
5.843119333E1,-1.465507448E-1,-1.548043638E-1,-1.965601295E-1,2.899610256E-1
