"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)","Absolute (rad/s)"
1.198380588E1,-5.312394351E-2,-2.289313376E-1,2.577224672E-1,3.487873002E-1
1.199378488E1,-9.556034952E-2,-2.482605726E-1,2.250303179E-1,3.484303894E-1
1.200376387E1,-1.474879831E-1,-2.046086192E-1,1.873233318E-1,3.141773748E-1
1.201374288E1,-1.947313994E-1,-1.465362608E-1,1.536641717E-1,2.881073955E-1
1.202372188E1,-2.238759845E-1,-1.051126570E-1,1.322728842E-1,2.804732483E-1
1.203370088E1,-2.304790318E-1,-7.114057243E-2,1.253518611E-1,2.718357118E-1
1.204367988E1,-2.133133262E-1,-5.654983968E-2,1.320516914E-1,2.571733048E-1
1.205365888E1,-1.784086078E-1,-4.833292216E-2,1.423293650E-1,2.332881284E-1
1.206363788E1,-1.289587617E-1,-1.377010345E-2,1.475946605E-1,1.964794182E-1
1.207361688E1,-7.294423133E-2,3.423869982E-2,1.539087594E-1,1.737269572E-1
1.208359588E1,-1.610358804E-2,8.868863434E-2,1.638585925E-1,1.870150736E-1
1.209357488E1,3.305890039E-2,1.467250288E-1,1.935501695E-1,2.451179166E-1
1.210355388E1,5.588909611E-2,1.697018147E-1,2.254590541E-1,2.876700924E-1
1.211353388E1,4.918751866E-2,1.658785790E-1,2.491257638E-1,3.033129756E-1
1.212351288E1,1.347027160E-2,1.410475969E-1,2.684613168E-1,3.035578222E-1
1.213349188E1,-3.748106211E-2,1.048203632E-1,2.871851921E-1,3.080056381E-1
1.214347088E1,-9.144469351E-2,9.119728953E-2,3.000047803E-1,3.266220228E-1
1.215344988E1,-1.362582445E-1,9.405513108E-2,3.089831173E-1,3.505470634E-1
1.216342888E1,-1.622360200E-1,8.636401594E-2,3.148810565E-1,3.645947740E-1
1.217340788E1,-1.583278328E-1,8.988844603E-2,3.167849481E-1,3.653769817E-1
1.218338688E1,-1.419752538E-1,9.543690085E-2,3.097486496E-1,3.538494039E-1
1.219336588E1,-1.175732389E-1,1.099311486E-1,2.743690908E-1,3.180986041E-1
1.220334488E1,-8.414176106E-2,1.250810623E-1,2.137842476E-1,2.615890148E-1
1.221332388E1,-4.283719510E-2,1.233950183E-1,1.361757368E-1,1.886933680E-1
1.222330288E1,-2.850383287E-3,1.044208780E-1,5.838238820E-2,1.196676552E-1
1.223328188E1,3.369564191E-2,6.587481499E-2,-1.502791513E-2,7.550315070E-2
1.224326087E1,6.156589463E-2,2.810221165E-2,-6.807257980E-2,9.598942547E-2
1.225323988E1,6.294593960E-2,-1.166650653E-2,-1.025900766E-1,1.209256900E-1
1.226321988E1,3.861904889E-2,-3.295511007E-2,-1.240308657E-1,1.340191250E-1
1.227319888E1,2.684639767E-4,-2.783864364E-2,-1.287047118E-1,1.316813008E-1
1.228317788E1,-3.210918233E-2,-1.083775982E-2,-1.252232194E-1,1.297278355E-1
1.229315688E1,-4.303719848E-2,3.581127152E-3,-1.164515689E-1,1.242014204E-1
1.230313588E1,-2.861033380E-2,7.547946647E-3,-1.070588827E-1,1.110726207E-1
1.231311487E1,7.736755535E-3,1.168516744E-2,-8.975419402E-2,9.084170776E-2
1.232309388E1,5.473808572E-2,2.682476863E-2,-7.230389118E-2,9.457102580E-2
1.233307288E1,1.067834422E-1,4.101382568E-2,-5.198503658E-2,1.256474491E-1
1.234305213E1,1.603622437E-1,5.555560067E-2,-3.817078471E-2,1.739525302E-1
1.235303113E1,2.155088484E-1,7.184269279E-2,-3.347403184E-2,2.296213123E-1
1.236301013E1,2.573292851E-1,6.879585981E-2,-4.787119478E-2,2.706342229E-1
1.237298913E1,2.831968069E-1,6.202450395E-2,-7.802189887E-2,3.002247279E-1
1.238296813E1,2.821557820E-1,6.271433830E-2,-1.090091988E-1,3.089141935E-1
1.239294713E1,2.719460428E-1,7.879529893E-2,-1.332942843E-1,3.129388368E-1
1.240292613E1,2.645499110E-1,1.263995767E-1,-1.374802440E-1,3.238276176E-1
1.241290513E1,2.674197257E-1,1.684993654E-1,-1.271064430E-1,3.406778444E-1
1.242288513E1,2.812942564E-1,2.207712680E-1,-9.106897563E-2,3.689986041E-1
1.243286413E1,2.959592342E-1,2.752898932E-1,-2.068854868E-2,4.047275746E-1
1.244284313E1,2.922121584E-1,3.123404980E-1,7.124917954E-2,4.336138579E-1
1.245282213E1,2.622313499E-1,3.319176733E-1,1.625918746E-1,4.531784863E-1
1.246280113E1,2.128174901E-1,2.965118289E-1,2.179905027E-1,4.251239914E-1
1.247278013E1,1.507202983E-1,1.778134257E-1,2.091434896E-1,3.131696376E-1
1.248275913E1,8.562357724E-2,2.769165114E-2,1.393510550E-1,1.658823109E-1
1.249273813E1,1.875133067E-2,-1.137235314E-1,4.229054973E-2,1.227727355E-1
1.250271712E1,-1.359356195E-2,-1.992078871E-1,-4.145912454E-2,2.039299541E-1
1.251269613E1,-1.514458656E-2,-2.491128594E-1,-8.764126897E-2,2.645138318E-1
1.252267513E1,1.058846619E-2,-2.364792377E-1,-9.456478804E-2,2.549059525E-1
1.253265413E1,5.051484331E-2,-1.773727834E-1,-5.137976259E-2,1.914490368E-1
1.254263313E1,9.844721109E-2,-8.321060240E-2,1.723421179E-2,1.300495128E-1
1.255261213E1,1.508539617E-1,2.827065066E-2,1.086429507E-1,1.880410545E-1
1.256259113E1,1.942224801E-1,1.291123182E-1,1.945570409E-1,3.037182982E-1
1.257257012E1,2.171783894E-1,2.072015256E-1,2.542936206E-1,3.934007759E-1
1.258255013E1,2.122038752E-1,2.429357618E-1,2.831434309E-1,4.292067934E-1
1.259252913E1,1.752479821E-1,2.185121775E-1,2.790725231E-1,3.953996714E-1
1.260250813E1,1.064814329E-1,1.658203751E-1,2.533859313E-1,3.209970755E-1
1.261248713E1,2.191434614E-2,8.931814134E-2,2.213576883E-1,2.397023052E-1
1.262246613E1,-6.073578447E-2,-7.998203859E-3,1.776306033E-1,1.878974135E-1
1.263244513E1,-1.248604357E-1,-1.082896516E-1,1.284175217E-1,2.093032177E-1
1.264242412E1,-1.642198265E-1,-1.914869547E-1,7.711958885E-2,2.637855876E-1
1.265240313E1,-1.779950261E-1,-2.352083325E-1,4.992498457E-2,2.991616505E-1
1.266238213E1,-1.696963608E-1,-2.368643284E-1,5.390032381E-2,2.963221386E-1
1.267236113E1,-1.361266822E-1,-2.021063566E-1,9.222800285E-2,2.605445403E-1
1.268234013E1,-7.493550330E-2,-1.634261012E-1,1.465810537E-1,2.319685874E-1
1.269231913E1,9.489631280E-3,-1.580699533E-1,1.950098425E-1,2.512070897E-1
1.270229813E1,1.053131074E-1,-1.602764130E-1,2.223786116E-1,2.936522195E-1
1.271227713E1,1.922546625E-1,-1.583384275E-1,2.235421389E-1,3.346699879E-1
1.272225613E1,2.507387400E-1,-1.533961147E-1,1.972516626E-1,3.539894096E-1
1.273223613E1,2.776180208E-1,-1.329960376E-1,1.531097740E-1,3.438056346E-1
1.274221513E1,2.747122645E-1,-1.170820072E-1,1.032870412E-1,3.159798057E-1
1.275219413E1,2.547254860E-1,-1.073532104E-1,6.430102885E-2,2.838034661E-1
1.276217313E1,2.258475274E-1,-1.060290635E-1,4.890498146E-2,2.542458754E-1
1.277215213E1,1.846849173E-1,-1.106062382E-1,5.497139692E-2,2.221803617E-1
1.278213113E1,1.300203204E-1,-1.143328398E-1,7.681551576E-2,1.894146390E-1
1.279211013E1,7.816058397E-2,-1.110326499E-1,1.066887230E-1,1.726841331E-1
1.280208913E1,1.696221903E-2,-1.010548770E-1,1.373619437E-1,1.713712596E-1
1.281206813E1,-4.364866391E-2,-9.584812820E-2,1.635991335E-1,1.945681012E-1
1.282204713E1,-1.090290174E-1,-7.118769735E-2,1.871430278E-1,2.279858060E-1
1.283202613E1,-1.670254767E-1,-2.279619873E-2,2.054312229E-1,2.657426648E-1
1.284200513E1,-2.067097872E-1,2.619222365E-2,2.011620998E-1,2.896224424E-1
1.285198413E1,-2.217696905E-1,6.960521638E-2,1.723626703E-1,2.893709935E-1
1.286196313E1,-2.133380920E-1,1.068572327E-1,1.209878400E-1,2.675250775E-1
1.287194213E1,-1.909179986E-1,1.214705333E-1,7.289035618E-2,2.377346770E-1
1.288192112E1,-1.634927690E-1,1.220628172E-1,2.956898138E-2,2.061638706E-1
1.289190113E1,-1.349759102E-1,1.039466634E-1,7.884645020E-4,1.703643943E-1
1.290188013E1,-1.059943289E-1,6.695590913E-2,-7.117179688E-3,1.255728703E-1
1.291185913E1,-8.122000098E-2,3.383417800E-2,-4.832187202E-3,8.811804692E-2
1.292183813E1,-5.883267149E-2,1.111893822E-2,-5.534377415E-3,6.012938845E-2
1.293181713E1,-3.841688111E-2,-5.499453284E-3,-1.993408799E-2,4.362875892E-2
1.294179613E1,-2.072789520E-2,-1.506971288E-2,-4.621531442E-2,5.284502978E-2
1.295177512E1,-2.841040492E-3,-1.615921408E-2,-7.051239908E-2,7.239606436E-2
1.296175413E1,1.324867737E-2,-1.729520410E-2,-8.062177151E-2,8.351360116E-2
1.297173313E1,2.844094485E-2,-1.108018588E-2,-6.860452145E-2,7.508820298E-2
1.298171213E1,3.387273848E-2,-1.955573820E-2,-5.194776505E-2,6.502583796E-2
1.299169113E1,2.473836392E-2,-5.379946157E-2,-3.175248206E-2,6.719069007E-2
1.300167013E1,-1.271632500E-2,-9.140454233E-2,-2.959292382E-3,9.233229495E-2
1.301164913E1,-7.774113119E-2,-1.199674755E-1,3.029000759E-2,1.461279002E-1
1.302162813E1,-1.597294807E-1,-1.311100721E-1,6.914067268E-2,2.179077572E-1
1.303160713E1,-2.459924519E-1,-1.277188063E-1,1.156029776E-1,3.003138830E-1
1.304158613E1,-3.184149861E-1,-1.149547845E-1,1.499065757E-1,3.702359887E-1
1.305156613E1,-3.599235415E-1,-8.984197676E-2,1.681566983E-1,4.072999039E-1
1.306154513E1,-3.635054827E-1,-5.687062442E-2,1.598049104E-1,4.011335354E-1
1.307152413E1,-3.353478611E-1,-2.241065353E-2,1.308345050E-1,3.606634068E-1
1.308150313E1,-2.901364863E-1,1.197260898E-2,8.620314300E-2,3.029084117E-1
1.309148212E1,-2.321472019E-1,4.665149376E-2,2.756380104E-2,2.383871816E-1
1.310146113E1,-1.700936854E-1,6.903788447E-2,-3.088391759E-2,1.861502288E-1
1.311144013E1,-1.011103615E-1,7.336552441E-2,-7.823172957E-2,1.473974521E-1
1.312141913E1,-4.267183691E-2,6.246583164E-2,-1.113987789E-1,1.346571711E-1
1.313139813E1,-5.046960898E-3,5.026002973E-2,-1.237688959E-1,1.336797740E-1
1.314137713E1,5.687714554E-3,5.366855860E-2,-1.092815325E-1,1.218815721E-1
1.315135613E1,5.166267976E-3,8.794583380E-2,-7.425510883E-2,1.152171046E-1
1.316133513E1,4.784920253E-3,1.383036524E-1,-2.707550116E-2,1.410102071E-1
1.317131413E1,1.975880936E-2,1.955168694E-1,2.922905050E-2,1.986745937E-1
1.318129313E1,6.780594587E-2,2.405022830E-1,8.763265610E-2,2.647989366E-1
1.319127212E1,1.409938782E-1,2.605420649E-1,1.366926134E-1,3.262611099E-1
1.320125213E1,2.167056650E-1,2.422440499E-1,1.700628102E-1,3.668308662E-1
1.321123113E1,2.784611881E-1,2.081457227E-1,1.765273660E-1,3.899066377E-1
1.322121013E1,3.134979904E-1,1.259651482E-1,1.442513615E-1,3.673644836E-1
1.323118913E1,3.059167862E-1,5.090022832E-2,7.178114355E-2,3.183212935E-1
1.324116813E1,2.588400841E-1,-2.794482186E-2,-1.470919512E-2,2.607593960E-1
1.325114713E1,1.800328791E-1,-1.040691510E-1,-7.748629153E-2,2.219151890E-1
1.326112612E1,8.135851473E-2,-1.442322582E-1,-9.922149032E-2,1.930467725E-1
1.327110513E1,-1.216557436E-2,-1.608826071E-1,-7.223008573E-2,1.767721691E-1
1.328108413E1,-7.835336775E-2,-1.535412371E-1,-1.980802603E-2,1.735123040E-1
1.329106313E1,-1.016549617E-1,-1.243721619E-1,4.789352044E-2,1.676184811E-1
1.330104213E1,-7.624069601E-2,-7.786893845E-2,1.211260632E-1,1.629347676E-1
1.331102113E1,-9.148746729E-3,-2.174468338E-2,1.775741577E-1,1.791343415E-1
1.332100013E1,7.965276390E-2,2.769209631E-2,2.121894062E-1,2.283325625E-1
1.333097912E1,1.645796299E-1,6.344024092E-2,2.294208556E-1,2.893873663E-1
1.334095833E1,2.195041329E-1,7.415705174E-2,2.178505212E-1,3.180254428E-1
1.335093833E1,2.331112772E-1,6.566955894E-2,1.842177212E-1,3.042852730E-1
1.336091733E1,2.104240954E-1,2.844886295E-2,1.534875631E-1,2.620039499E-1
1.337089633E1,1.628557742E-1,-2.229660563E-2,1.423233151E-1,2.174283050E-1
1.338087533E1,1.041959301E-1,-6.574302167E-2,1.538251340E-1,1.970814771E-1
1.339085433E1,4.741333798E-2,-8.881851286E-2,1.876629889E-1,2.129651386E-1
1.340083333E1,8.998552337E-3,-8.448266983E-2,2.316350639E-1,2.467247419E-1
1.341081233E1,-3.561448073E-3,-4.394109920E-2,2.706184089E-1,2.741857534E-1
1.342079133E1,1.177063305E-2,-1.483463217E-3,2.891975045E-1,2.894407454E-1
1.343077033E1,3.035976179E-2,3.566150740E-2,2.827814221E-1,2.866335482E-1
1.344074933E1,2.642842755E-2,8.182133734E-2,2.506547868E-1,2.649924814E-1
1.345072833E1,-1.407665387E-2,1.307406723E-1,2.070969343E-1,2.453169701E-1
1.346070733E1,-7.464254647E-2,1.853328496E-1,1.584010422E-1,2.549718907E-1
1.347068633E1,-1.419613957E-1,2.407335192E-1,1.001270860E-1,2.968688237E-1
1.348066533E1,-1.910191923E-1,3.111608028E-1,2.855749615E-2,3.662306755E-1
1.349064433E1,-2.081867307E-1,3.631553054E-1,-3.615971282E-2,4.201559419E-1
1.350062333E1,-1.982518286E-1,3.804985285E-1,-8.831171691E-2,4.380432365E-1
1.351060333E1,-1.721118391E-1,3.768326938E-1,-1.254710704E-1,4.328606632E-1
1.352058233E1,-1.425805986E-1,3.404121399E-1,-1.564066261E-1,4.008399740E-1
1.353056133E1,-1.163716316E-1,2.727489173E-1,-1.869632155E-1,3.505560904E-1
1.354054033E1,-9.672228247E-2,1.833716184E-1,-2.194841504E-1,3.019166154E-1
1.355051933E1,-8.157502115E-2,6.979713589E-2,-2.543470263E-1,2.760770437E-1
1.356049833E1,-6.986003369E-2,-1.295872405E-2,-2.848932445E-1,2.936196751E-1
1.357047733E1,-5.229968578E-2,-4.921633005E-2,-2.947762609E-1,3.033983326E-1
1.358045633E1,-3.593829647E-2,-6.491089612E-2,-2.885944843E-1,2.979794657E-1
1.359043533E1,-2.491573803E-2,-5.649130791E-2,-2.571031451E-1,2.644127249E-1
1.360041433E1,-2.613040246E-2,-4.813210666E-2,-2.078560442E-1,2.149503029E-1
1.361039333E1,-5.102350190E-2,-3.476649895E-2,-1.500713080E-1,1.622760139E-1
1.362037233E1,-9.275843948E-2,-2.008664422E-2,-8.113294095E-2,1.248605441E-1
1.363035133E1,-1.430559754E-1,-6.466173101E-3,-5.440305918E-3,1.433053399E-1
1.364033033E1,-1.777548194E-1,-6.898712367E-3,5.619430915E-2,1.865533930E-1
1.365030933E1,-1.929444224E-1,-3.096570075E-2,9.746345133E-2,2.183702111E-1
1.366028933E1,-1.880377978E-1,-6.179035828E-2,1.151110232E-1,2.289690141E-1
1.367026833E1,-1.734857559E-1,-8.052942157E-2,1.113232076E-1,2.213033027E-1
1.368024733E1,-1.484943926E-1,-1.004302502E-1,9.180687368E-2,2.014083460E-1
1.369022633E1,-1.145452112E-1,-1.271180511E-1,5.742919445E-2,1.804929824E-1
1.370020533E1,-8.545392007E-2,-1.424658746E-1,7.977269590E-3,1.663205781E-1
1.371018433E1,-7.514109462E-2,-1.443649828E-1,-3.975057229E-2,1.675336992E-1
1.372016333E1,-8.240965754E-2,-1.331617236E-1,-8.139614016E-2,1.764900222E-1
1.373014233E1,-9.569004923E-2,-1.094843596E-1,-1.120363399E-1,1.835634822E-1
1.374012133E1,-1.096319631E-1,-7.981628180E-2,-1.307524145E-1,1.883772812E-1
1.375010033E1,-1.251243800E-1,-4.619414732E-2,-1.319276690E-1,1.876030905E-1
1.376007933E1,-1.370220184E-1,1.616382785E-2,-1.139213592E-1,1.789256241E-1
1.377005833E1,-1.302914172E-1,7.894545794E-2,-1.003709286E-1,1.824350900E-1
1.378003733E1,-1.025303602E-1,1.194397435E-1,-9.155732393E-2,1.821018140E-1
1.379001633E1,-6.916999817E-2,1.246664673E-1,-8.730532229E-2,1.671778574E-1
1.379999533E1,-3.916044906E-2,1.126296148E-1,-8.408749849E-2,1.459098293E-1
1.380997533E1,-2.600629814E-2,8.830696344E-2,-9.090199322E-2,1.293739530E-1
1.381995433E1,-3.452627733E-2,5.651902780E-2,-9.645239264E-2,1.170022580E-1
1.382993333E1,-5.652904510E-2,2.664315142E-2,-9.642869234E-2,1.149081510E-1
1.383991233E1,-7.803965360E-2,2.974320203E-3,-8.753083646E-2,1.173059310E-1
1.384989133E1,-8.865687996E-2,-1.623053476E-2,-8.073870838E-2,1.210050067E-1
1.385987033E1,-8.590051532E-2,-2.587499097E-2,-6.579506397E-2,1.112537826E-1
1.386984933E1,-6.882246584E-2,-3.119172528E-2,-4.717237875E-2,8.907687044E-2
1.387982833E1,-4.810227454E-2,-4.315245152E-2,-3.819039464E-2,7.506310099E-2
1.388980733E1,-2.128930390E-2,-7.313138247E-2,-4.769708216E-2,8.986904477E-2
1.389978633E1,8.050996810E-3,-1.037369221E-1,-5.649990588E-2,1.183993536E-1
1.390976533E1,3.707705438E-2,-1.431114972E-1,-5.833535641E-2,1.589296146E-1
1.391974433E1,6.807439774E-2,-1.630803049E-1,-4.490812123E-2,1.823349906E-1
1.392972333E1,9.626635909E-2,-1.589641273E-1,-1.553585380E-2,1.864890571E-1
1.393970233E1,1.143300459E-1,-1.301755607E-1,2.194517292E-2,1.746385599E-1
1.394968133E1,1.270839274E-1,-7.024245709E-2,5.936524644E-2,1.568711569E-1
1.395966033E1,1.388529539E-1,-7.721171249E-3,8.774699271E-2,1.644362917E-1
1.396964033E1,1.501599401E-1,3.290401772E-2,9.290873259E-2,1.796182468E-1
1.397961933E1,1.748663336E-1,5.858366564E-2,7.272986323E-2,1.982420579E-1
1.398959833E1,2.079848796E-1,2.993710898E-2,5.142377317E-2,2.163292516E-1
1.399957733E1,2.306904644E-1,-3.055988625E-2,4.234324396E-2,2.365268427E-1
1.400955633E1,2.267359495E-1,-8.542526513E-2,5.182569474E-2,2.477752396E-1
1.401953533E1,1.990462691E-1,-1.122100502E-1,7.725223899E-2,2.412020336E-1
1.402951433E1,1.609923691E-1,-1.140707955E-1,1.048953161E-1,2.234585344E-1
1.403949333E1,1.205125749E-1,-1.106607169E-1,1.277421713E-1,2.075744139E-1
1.404947233E1,8.102215827E-2,-1.132154912E-1,1.525417864E-1,2.065219944E-1
1.405945133E1,5.043363199E-2,-1.153082997E-1,1.776575893E-1,2.177194852E-1
1.406943033E1,3.767416254E-2,-1.071614176E-1,1.937827617E-1,2.246211715E-1
1.407940933E1,4.940058291E-2,-8.650764078E-2,1.877508461E-1,2.125426304E-1
1.408938833E1,7.981228083E-2,-5.880836397E-2,1.594185382E-1,1.877303763E-1
1.409936733E1,1.188760549E-1,-1.955904998E-2,1.155933887E-1,1.669607869E-1
1.410934633E1,1.594040394E-1,2.449203096E-2,6.560612470E-2,1.741082162E-1
1.411932633E1,1.994638443E-1,8.419711888E-2,9.478177875E-3,2.167136725E-1
1.412930533E1,2.309429348E-1,1.533748507E-1,-4.849910364E-2,2.814438612E-1
1.413928433E1,2.508394122E-1,2.087811232E-1,-1.045037806E-1,3.426820805E-1
1.414926333E1,2.525086999E-1,2.267420143E-1,-1.394673735E-1,3.669110694E-1
1.415924233E1,2.284305245E-1,2.090804130E-1,-1.378726214E-1,3.389749008E-1
1.416922133E1,1.805410385E-1,1.551303715E-1,-8.992427588E-2,2.544540708E-1
1.417920033E1,1.156853437E-1,5.778206140E-2,-2.489158884E-2,1.316869643E-1
1.418917933E1,4.399278015E-2,-4.594966024E-2,3.264307603E-2,7.150039437E-2
1.419915833E1,-7.610762492E-3,-1.434918046E-1,7.727966458E-2,1.631562694E-1
1.420913733E1,-3.016800247E-2,-2.464432269E-1,8.955071867E-2,2.639388257E-1
1.421911633E1,-2.796850726E-2,-3.038892150E-1,5.138553306E-2,3.094694902E-1
1.422909533E1,-2.768514864E-2,-3.025030494E-1,-2.769490331E-2,3.050271627E-1
1.423907433E1,-4.800719395E-2,-2.500022352E-1,-1.115992144E-1,2.779571782E-1
1.424905333E1,-8.994080126E-2,-1.538397223E-1,-1.662635207E-1,2.437202622E-1
1.425903233E1,-1.386745274E-1,-6.265540421E-2,-1.695240736E-1,2.278041610E-1
1.426901233E1,-1.789657474E-1,-7.723900490E-5,-1.254050881E-1,2.185295879E-1
1.427899133E1,-1.958347410E-1,2.320507541E-2,-5.617480725E-2,2.050495800E-1
1.428897033E1,-1.873997152E-1,1.319638360E-2,8.904593997E-3,1.880746915E-1
1.429894933E1,-1.473990381E-1,3.749746131E-3,4.278973490E-2,1.535301222E-1
1.430892833E1,-7.044991851E-2,2.460203134E-2,3.681360185E-2,8.320872698E-2
1.431890733E1,2.952647954E-2,7.734821737E-2,-3.836526768E-3,8.288111161E-2
1.432888633E1,1.292040795E-1,1.414712816E-1,-6.430253386E-2,2.020956050E-1
1.433886538E1,1.895739138E-1,2.055964917E-1,-1.071711332E-1,2.994892953E-1
1.434884437E1,1.879240870E-1,2.311316729E-1,-1.143243834E-1,3.190726835E-1
1.435882338E1,1.117025688E-1,2.014148980E-1,-8.982612193E-2,2.472127772E-1
1.436880238E1,-3.088813089E-2,1.329532713E-1,-3.375273570E-2,1.406054627E-1
1.437878138E1,-2.232101709E-1,5.172993615E-2,3.929310292E-2,2.324708898E-1
1.438876038E1,-4.063496292E-1,-3.431626409E-2,1.160672382E-1,4.239920175E-1
1.439873938E1,-5.390197635E-1,-1.248760074E-1,1.726269424E-1,5.796001931E-1
1.440871838E1,-6.002541184E-1,-2.200555056E-1,1.874354482E-1,6.662292995E-1
1.441869837E1,-5.860317349E-1,-2.836470604E-1,1.586222202E-1,6.701118250E-1
1.442867738E1,-5.254371166E-1,-3.154630661E-1,9.397211671E-2,6.200256997E-1
1.443865638E1,-4.373559952E-1,-3.313679099E-1,8.277368732E-3,5.487745193E-1
1.444863538E1,-3.497635722E-1,-3.304624259E-1,-8.072600514E-2,4.879105034E-1
1.445861438E1,-2.827952206E-1,-3.037482202E-1,-1.405232847E-1,4.381585462E-1
1.446859338E1,-2.516921461E-1,-2.476487309E-1,-1.525911242E-1,3.846594357E-1
1.447857238E1,-2.489650846E-1,-1.774299890E-1,-1.212930977E-1,3.289027666E-1
1.448855137E1,-2.643264532E-1,-1.211677715E-1,-6.928742677E-2,2.989161257E-1
1.449853038E1,-2.904706895E-1,-7.299304008E-2,-6.406046450E-3,2.995700967E-1
1.450850938E1,-3.126452267E-1,-2.732461877E-2,5.394943804E-2,3.184402840E-1
1.451848838E1,-3.207924068E-1,2.215310372E-2,1.084152535E-1,3.393411196E-1
1.452846738E1,-3.145299852E-1,7.208657265E-2,1.435420811E-1,3.531712256E-1
1.453844638E1,-2.992229164E-1,1.130328998E-1,1.523305327E-1,3.542815001E-1
1.454842538E1,-2.786563933E-1,1.427918673E-1,1.396954358E-1,3.428610763E-1
1.455840438E1,-2.608685791E-1,1.591051668E-1,1.104178280E-1,3.248983940E-1
1.456838438E1,-2.543084025E-1,1.537247747E-1,6.492198259E-2,3.041692519E-1
1.457836338E1,-2.460691780E-1,1.325059533E-1,9.193909355E-3,2.796290328E-1
1.458834238E1,-2.351733744E-1,1.231678501E-1,-4.059921205E-2,2.685612246E-1
1.459832138E1,-2.103023529E-1,1.326188594E-1,-7.625897974E-2,2.600582118E-1
1.460830038E1,-1.552441567E-1,1.396599859E-1,-1.038711667E-1,2.332270978E-1
1.461827938E1,-7.698293030E-2,1.493385583E-1,-1.268223822E-1,2.105048531E-1
1.462825838E1,9.372998029E-3,1.575826406E-1,-1.539003402E-1,2.204664520E-1
1.463823738E1,7.676962763E-2,1.593068093E-1,-1.799131036E-1,2.522715998E-1
1.464821638E1,1.159473956E-1,1.514986902E-1,-1.961980611E-1,2.736591509E-1
1.465819537E1,1.283840686E-1,1.202181056E-1,-2.049586177E-1,2.700794271E-1
1.466817438E1,1.226223260E-1,7.841978967E-2,-2.066907287E-1,2.527982507E-1
1.467815338E1,1.179436818E-1,2.823051438E-2,-2.025200725E-1,2.360551922E-1
1.468813238E1,1.146722585E-1,-1.333450805E-2,-2.020646781E-1,2.327180055E-1
1.469811138E1,1.243419126E-1,-2.717558667E-2,-2.042917460E-1,2.406959518E-1
1.470809038E1,1.477154046E-1,-2.003192343E-2,-2.114886791E-1,2.587442368E-1
1.471807038E1,1.798965484E-1,-2.324646804E-3,-2.212286144E-1,2.851495607E-1
1.472804938E1,2.197853774E-1,1.721576601E-2,-2.357886434E-1,3.227975822E-1
1.473802838E1,2.504652441E-1,2.155461721E-2,-2.450060993E-1,3.510347970E-1
1.474800738E1,2.643054128E-1,3.648802638E-2,-2.331664860E-1,3.543378861E-1
1.475798638E1,2.563655078E-1,5.085639283E-2,-1.989322752E-1,3.284565366E-1
1.476796538E1,2.476556301E-1,6.909718364E-2,-1.680145711E-1,3.071426835E-1
1.477794438E1,2.532895505E-1,8.229326457E-2,-1.544836760E-1,3.078846926E-1
1.478792338E1,2.878730893E-1,6.901740283E-2,-1.556442678E-1,3.344539663E-1
1.479790237E1,3.320229948E-1,3.753358871E-2,-1.635675281E-1,3.720246975E-1
1.480788138E1,3.668486178E-1,2.605216950E-2,-1.695047915E-1,4.049549336E-1
1.481786038E1,3.750497699E-1,3.156614304E-2,-1.791178584E-1,4.168236539E-1
1.482783938E1,3.473819196E-1,3.759660572E-2,-1.773231477E-1,3.918305776E-1
1.483781838E1,2.956961095E-1,3.589353338E-2,-1.698880941E-1,3.429088792E-1
1.484779738E1,2.306614220E-1,1.002411917E-2,-1.548098177E-1,2.779770750E-1
1.485777638E1,1.629532427E-1,-1.207899489E-2,-1.277354509E-1,2.074030058E-1
1.486775637E1,1.015993431E-1,-2.611225657E-2,-8.185583353E-2,1.330588364E-1
1.487773538E1,5.495381355E-2,-4.497735575E-2,-2.253919281E-2,7.450435804E-2
1.488771438E1,2.666704729E-2,-5.279692635E-2,4.722417518E-2,7.568863564E-2
1.489769338E1,1.114479825E-2,-4.960190505E-2,1.232856661E-1,1.333563309E-1
1.490767238E1,1.114772819E-2,-4.524870217E-2,1.809428334E-1,1.868476006E-1
1.491765138E1,3.467249870E-2,-5.736701190E-2,2.093223929E-1,2.197931309E-1
1.492763038E1,6.587009877E-2,-8.857606351E-2,2.027252167E-1,2.308291629E-1
1.493760938E1,9.093925357E-2,-1.052274778E-1,1.666606218E-1,2.170680372E-1
1.494758838E1,1.086806953E-1,-9.689151496E-2,1.207229570E-1,1.891388155E-1
1.495756738E1,1.236399338E-1,-5.881620571E-2,6.498666108E-2,1.515567398E-1
1.496754638E1,1.350161582E-1,-4.542579409E-3,1.333092339E-2,1.357487073E-1
1.497752538E1,1.461287141E-1,4.466854408E-2,-3.707965091E-2,1.572379739E-1
1.498750438E1,1.509916484E-1,8.495684713E-2,-7.138836384E-2,1.873831430E-1
1.499748338E1,1.437798291E-1,1.243256703E-1,-8.858507872E-2,2.097065276E-1
1.500746238E1,1.279159039E-1,1.518140137E-1,-9.502194077E-2,2.200889422E-1
1.501744238E1,1.029713973E-1,1.520627886E-1,-9.952215850E-2,2.088800143E-1
1.502742138E1,6.425250322E-2,1.461095661E-1,-1.013176665E-1,1.890546456E-1
