"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)","Absolute (rad/s)"
5.711251771E1,2.850635648E-1,-1.051777899E-1,-3.657397255E-2,3.060412700E-1
5.712249671E1,2.307260036E-1,-1.854265630E-1,-2.899408340E-2,2.974191586E-1
5.713247571E1,1.656375676E-1,-2.390923202E-1,-1.692939363E-2,2.913546735E-1
5.714245471E1,9.374286234E-2,-2.808773220E-1,5.576182157E-3,2.961602405E-1
5.715243371E1,3.135085851E-2,-3.107804656E-1,3.074697591E-2,3.138674094E-1
5.716241271E1,-1.625607535E-2,-3.126124442E-1,6.621229649E-2,3.199607295E-1
5.717239271E1,-4.838072509E-2,-2.847810388E-1,1.132258549E-1,3.102596152E-1
5.718237171E1,-5.185215548E-2,-2.403278202E-1,1.683444977E-1,2.979697587E-1
5.719235071E1,-3.637092561E-2,-1.922519058E-1,2.188648432E-1,2.935736009E-1
5.720232971E1,-8.405603468E-3,-1.582699716E-1,2.615313530E-1,3.058082515E-1
5.721230871E1,2.245296910E-2,-1.331535727E-1,2.833468616E-1,3.138780873E-1
5.722228771E1,3.552110121E-2,-1.182840839E-1,2.900036871E-1,3.152063002E-1
5.723226671E1,3.176818043E-2,-9.881798178E-2,2.837963402E-1,3.021830133E-1
5.724224671E1,1.185785513E-2,-8.053591102E-2,2.641949356E-1,2.764518144E-1
5.725222571E1,-2.181861363E-2,-9.068239480E-2,2.401735783E-1,2.576483967E-1
5.726220471E1,-7.102450728E-2,-1.255144179E-1,2.268439233E-1,2.688057203E-1
5.727218371E1,-1.246728227E-1,-1.707643270E-1,2.115464211E-1,2.990913846E-1
5.728216271E1,-1.782151610E-1,-1.971455961E-1,1.868416071E-1,3.248643037E-1
5.729214171E1,-2.264889479E-1,-1.892448515E-1,1.530626416E-1,3.324741036E-1
5.730212071E1,-2.644744217E-1,-1.419156939E-1,1.218762398E-1,3.239453685E-1
5.731210071E1,-2.803681493E-1,-6.061096489E-2,1.006851643E-1,3.040024515E-1
5.732207971E1,-2.617015243E-1,3.023318388E-2,8.998218924E-2,2.783855736E-1
5.733205871E1,-1.989435852E-1,1.011064276E-1,8.486522734E-2,2.387533593E-1
5.734203771E1,-1.067856997E-1,1.433140785E-1,8.194879442E-2,1.966156547E-1
5.735201671E1,-9.557960555E-3,1.534564048E-1,7.894786447E-2,1.728380401E-1
5.736199571E1,8.072373271E-2,1.328398138E-1,7.572277635E-2,1.729065529E-1
5.737197571E1,1.496109366E-1,1.093331724E-1,7.328826934E-2,1.992695295E-1
5.738195471E1,1.782287359E-1,1.005242318E-1,6.806714088E-2,2.156472563E-1
5.739193371E1,1.597517133E-1,8.886308223E-2,7.388322800E-2,1.971699487E-1
5.740191271E1,1.086776033E-1,6.901134551E-2,8.357127756E-2,1.534846758E-1
5.741189171E1,5.322340503E-2,3.574484214E-2,8.770540357E-2,1.086400589E-1
5.742187071E1,3.730422119E-3,-1.423896197E-2,8.498498052E-2,8.625028117E-2
5.743184971E1,-3.443666920E-2,-7.269474864E-2,7.665482908E-2,1.111142362E-1
5.744182971E1,-5.180314556E-2,-1.225280836E-1,6.277789176E-2,1.470977935E-1
5.745180871E1,-5.427482352E-2,-1.523442268E-1,4.019419476E-2,1.666436114E-1
5.746178771E1,-4.514364526E-2,-1.497353911E-1,4.351036251E-2,1.623323372E-1
5.747176671E1,-3.111038357E-2,-1.169877723E-1,7.322399318E-2,1.414770229E-1
5.748174571E1,-5.960821174E-3,-7.475855947E-2,1.107013226E-1,1.337129628E-1
5.749172471E1,1.846169494E-2,-3.306899592E-2,1.384657025E-1,1.435518842E-1
5.750170371E1,3.694296628E-2,-3.194454592E-3,1.546862125E-1,1.590685753E-1
5.751168371E1,5.357360467E-2,6.863791961E-3,1.553536654E-1,1.644749346E-1
5.752166271E1,5.703491345E-2,-5.966519006E-3,1.371762604E-1,1.486805539E-1
5.753164171E1,5.766582489E-2,-3.428211436E-2,1.088830754E-1,1.278911054E-1
5.754162071E1,5.541199073E-2,-6.961240619E-2,7.843782008E-2,1.186122567E-1
5.755159971E1,6.137213856E-2,-1.063992679E-1,4.451147467E-2,1.306469096E-1
5.756157871E1,6.497672945E-2,-1.446949840E-1,8.222711273E-3,1.588276636E-1
5.757155871E1,6.594905257E-2,-1.745613217E-1,-1.759607904E-2,1.874314664E-1
5.758153771E1,5.803626403E-2,-1.927120984E-1,-3.405015171E-2,2.041214678E-1
5.759151671E1,3.076443449E-2,-1.933795065E-1,-4.278136790E-2,2.004303605E-1
5.760149571E1,-1.453700103E-2,-1.713855267E-1,-4.771807045E-2,1.784974437E-1
5.761147471E1,-7.639104128E-2,-1.524948925E-1,-3.820080310E-2,1.747843951E-1
5.762145371E1,-1.349574178E-1,-1.181318685E-1,-2.749462798E-2,1.814513642E-1
5.763143271E1,-1.745101511E-1,-9.207029641E-2,-1.610656828E-2,1.979650320E-1
5.764141271E1,-1.999563873E-1,-6.410204619E-2,-8.975955658E-3,2.101718271E-1
5.765139171E1,-2.102905214E-1,-2.910706028E-2,-5.649632774E-3,2.123705316E-1
5.766137071E1,-2.036832124E-1,1.828468964E-2,-8.504275233E-3,2.046790258E-1
5.767134971E1,-1.819534302E-1,7.597980648E-2,-2.131811343E-2,1.983291297E-1
5.768132871E1,-1.524887532E-1,1.311868727E-1,-4.255202785E-2,2.056051811E-1
5.769130771E1,-1.245945320E-1,1.685090661E-1,-5.593966693E-2,2.169063141E-1
5.770128671E1,-1.047499850E-1,1.774551570E-1,-5.564884841E-2,2.134471514E-1
5.771126671E1,-9.143152088E-2,1.766703278E-1,-4.912482575E-2,2.049033339E-1
5.772124571E1,-9.524835646E-2,1.529191881E-1,-3.357169777E-2,1.832582506E-1
5.773122471E1,-9.882471710E-2,1.161488295E-1,-2.272512764E-2,1.541859485E-1
5.774120371E1,-9.111566842E-2,7.693058997E-2,-3.088532016E-2,1.231839426E-1
5.775118271E1,-5.295257270E-2,5.389421433E-2,-5.471095815E-2,9.328370831E-2
5.776116171E1,5.497689359E-3,3.401478380E-2,-7.316106558E-2,8.086885446E-2
5.777114171E1,7.036218047E-2,3.592896089E-2,-8.691206574E-2,1.174539648E-1
5.778112071E1,1.193377152E-1,7.018999755E-2,-8.025043458E-2,1.600258050E-1
5.779109971E1,1.446366608E-1,1.275239885E-1,-4.648718238E-2,1.983511770E-1
5.780107871E1,1.457315087E-1,1.763620973E-1,-1.571639674E-3,2.287875260E-1
5.781105771E1,1.494018734E-1,1.837971061E-1,3.282061219E-2,2.391223297E-1
5.782103671E1,1.561809480E-1,1.404222101E-1,3.769259900E-2,2.133813901E-1
5.783101571E1,1.533758342E-1,6.952584535E-2,3.985704388E-3,1.684454675E-1
5.784099571E1,1.361976415E-1,4.888791591E-3,-5.797380209E-2,1.481035434E-1
5.785097471E1,1.026772410E-1,-1.970204525E-2,-1.199336573E-1,1.591064693E-1
5.786095371E1,5.064120516E-2,6.033679470E-3,-1.516902447E-1,1.600339566E-1
5.787093271E1,-4.206335638E-3,5.456188321E-2,-1.480153799E-1,1.578076204E-1
5.788091171E1,-5.328093469E-2,8.884128928E-2,-1.080282703E-1,1.496721078E-1
5.789089071E1,-9.518603981E-2,9.336073697E-2,-5.772396177E-2,1.452882141E-1
5.790086971E1,-1.295280308E-1,6.949082017E-2,-3.467909619E-2,1.510269001E-1
5.791084971E1,-1.592584997E-1,1.459926739E-2,-4.666189849E-2,1.665945411E-1
5.792082871E1,-1.750630289E-1,-5.768292025E-2,-8.165130764E-2,2.015969232E-1
5.793080771E1,-1.690474749E-1,-1.105573028E-1,-1.390094310E-1,2.452011172E-1
5.794078671E1,-1.376245767E-1,-1.390837580E-1,-2.137502432E-1,2.897826467E-1
5.795076571E1,-7.531540096E-2,-1.533858329E-1,-2.873334885E-1,3.343054845E-1
5.796074471E1,1.041095890E-2,-1.633394063E-1,-3.468913734E-1,3.835645638E-1
5.797072371E1,9.967798740E-2,-1.423493028E-1,-3.772038519E-1,4.153092475E-1
5.798070371E1,1.686668992E-1,-7.151081413E-2,-3.746607900E-1,4.170527868E-1
5.799068271E1,2.004738301E-1,4.407407343E-2,-3.413597643E-1,3.983199332E-1
5.800066171E1,1.954953223E-1,1.864258945E-1,-2.904348075E-1,3.966426763E-1
5.801064071E1,1.578161269E-1,3.263491392E-1,-2.270269096E-1,4.277276099E-1
5.802061971E1,1.002982408E-1,4.231923521E-1,-1.722355783E-1,4.677783646E-1
5.803059871E1,4.276809841E-2,4.495306909E-1,-1.311210394E-1,4.702123768E-1
5.804057854E1,6.097704172E-3,4.216897190E-1,-1.054878309E-1,4.347264468E-1
5.805055754E1,-1.534847170E-2,3.379029632E-1,-9.144438058E-2,3.503941535E-1
5.806053654E1,-2.129078284E-2,2.157658488E-1,-9.770387411E-2,2.378113663E-1
5.807051554E1,-1.698631048E-2,6.726354361E-2,-1.307038069E-1,1.479743362E-1
5.808049454E1,-8.164853789E-3,-6.612993777E-2,-1.708453596E-1,1.833793074E-1
5.809047354E1,-6.754454225E-3,-1.509111822E-1,-1.948924661E-1,2.465824018E-1
5.810045254E1,-1.397188753E-2,-1.875546724E-1,-1.959492117E-1,2.716027657E-1
5.811043254E1,-3.580954298E-2,-1.876307577E-1,-1.675711870E-1,2.541018050E-1
5.812041154E1,-5.213418603E-2,-1.655374318E-1,-1.287114024E-1,2.160723023E-1
5.813039054E1,-6.368777156E-2,-1.231422424E-1,-8.408658206E-2,1.621440637E-1
5.814036954E1,-6.449124962E-2,-8.281053603E-2,-3.970127180E-2,1.122180785E-1
5.815034854E1,-5.099567771E-2,-5.694785342E-2,-1.655644737E-2,7.821593893E-2
5.816032754E1,-2.433929965E-2,-4.320541024E-2,-2.179222181E-2,5.416650176E-2
5.817030654E1,1.237503719E-2,-3.572394326E-2,-4.242248461E-2,5.682436861E-2
5.818028654E1,5.908714607E-2,-3.737350553E-2,-7.301607728E-2,1.010911336E-1
5.819026554E1,1.100539267E-1,-5.297457799E-2,-9.914309531E-2,1.573134643E-1
5.820024454E1,1.491800398E-1,-8.035932481E-2,-1.158648208E-1,2.052728965E-1
5.821022354E1,1.678162962E-1,-9.134889394E-2,-1.258223057E-1,2.287753971E-1
5.822020254E1,1.624859869E-1,-7.836039364E-2,-1.192762628E-1,2.162611248E-1
5.823018154E1,1.499145180E-1,-5.901860073E-2,-1.036440656E-1,1.915715278E-1
5.824016154E1,1.347094625E-1,-5.379774049E-2,-8.309485018E-2,1.671693462E-1
5.825014054E1,1.313304454E-1,-4.881709442E-2,-5.602567643E-2,1.508962260E-1
5.826011954E1,1.469227225E-1,-4.433712736E-2,-2.708004415E-2,1.558377234E-1
5.827009854E1,1.811813563E-1,-5.342356488E-2,1.596873160E-3,1.889002678E-1
5.828007754E1,2.160152346E-1,-6.901663542E-2,1.816865988E-2,2.274994016E-1
5.829005654E1,2.380185574E-1,-7.619937509E-2,2.850056626E-2,2.515381894E-1
5.830003554E1,2.348131835E-1,-6.209260970E-2,4.632057995E-2,2.472616417E-1
5.831001554E1,2.158176303E-1,-4.523641244E-2,7.175459713E-2,2.318885611E-1
5.831999454E1,1.843614429E-1,-2.047407441E-2,1.040182635E-1,2.126690586E-1
5.832997354E1,1.384147406E-1,3.684601746E-3,1.537039727E-1,2.068746672E-1
5.833995254E1,9.250263125E-2,2.791217715E-2,2.085677534E-1,2.298615544E-1
5.834993154E1,6.463238597E-2,4.536200687E-2,2.533735633E-1,2.653925763E-1
5.835991054E1,6.518791616E-2,4.441392049E-2,2.811878920E-1,2.920422766E-1
5.836988954E1,9.436630458E-2,1.292298827E-2,2.874025702E-1,3.027742401E-1
5.837986954E1,1.285005659E-1,-3.527836502E-2,2.783060074E-1,3.085631090E-1
5.838984854E1,1.411130428E-1,-7.811366767E-2,2.462803274E-1,2.943953730E-1
5.839982754E1,1.198439747E-1,-1.079005897E-1,2.028556168E-1,2.591438149E-1
5.840980654E1,8.241243660E-2,-1.192892566E-1,1.664254367E-1,2.207241773E-1
5.841978554E1,5.325615034E-2,-9.281130880E-2,1.383834183E-1,1.749289200E-1
5.842976454E1,2.365911938E-2,-4.648455977E-2,1.170716509E-1,1.281652827E-1
5.843974454E1,6.415950134E-3,8.471634239E-3,1.087620556E-1,1.092799970E-1
5.844972354E1,6.203162484E-3,5.035582557E-2,1.058524325E-1,1.173836695E-1
5.845970254E1,1.317984518E-2,7.885910571E-2,1.049379036E-1,1.319258522E-1
5.846968154E1,2.362770215E-2,8.724119514E-2,9.863319248E-2,1.337826637E-1
5.847966054E1,4.108072817E-2,8.521399647E-2,8.455811441E-2,1.268823318E-1
5.848963954E1,5.407667533E-2,6.975152344E-2,7.530747354E-2,1.160205904E-1
5.849961854E1,5.439306051E-2,3.642552346E-2,8.613322675E-2,1.081866745E-1
5.850959854E1,4.344667494E-2,1.263717562E-2,1.029820740E-1,1.124838626E-1
5.851957754E1,1.869525574E-2,7.177162915E-3,1.214042306E-1,1.230447539E-1
5.852955654E1,-2.222022787E-2,2.622021129E-3,1.390014887E-1,1.407907219E-1
5.853953554E1,-7.887791842E-2,-6.430862006E-3,1.490757018E-1,1.687798770E-1
5.854951454E1,-1.383047551E-1,5.359455943E-3,1.482166350E-1,2.027932443E-1
5.855949354E1,-1.842789054E-1,2.060605399E-2,1.393645555E-1,2.319607806E-1
5.856947254E1,-2.025076896E-1,3.443381190E-2,1.159166992E-1,2.358638016E-1
5.857945254E1,-1.886880249E-1,5.440618843E-2,8.342614025E-2,2.133614889E-1
5.858943154E1,-1.461711824E-1,7.910734415E-2,5.309861153E-2,1.744805118E-1
5.859941054E1,-9.317295998E-2,1.116815284E-1,3.560190648E-2,1.497379711E-1
5.860938954E1,-3.920106590E-2,1.533663273E-1,3.252521902E-2,1.616039721E-1
5.861936854E1,2.270475496E-3,1.930064112E-1,5.037425458E-2,1.994848249E-1
5.862934754E1,2.897744812E-2,2.113521397E-1,8.067524433E-2,2.280743618E-1
5.863932754E1,3.762765974E-2,2.028880864E-1,1.108797565E-1,2.342514393E-1
5.864930654E1,2.054828592E-2,1.620671004E-1,1.411440969E-1,2.158926427E-1
5.865928554E1,-1.464778464E-2,9.439085424E-2,1.700441837E-1,1.950364463E-1
5.866926454E1,-6.351466477E-2,1.089072414E-2,1.866079718E-1,1.974215177E-1
5.867924354E1,-1.167595088E-1,-8.119552583E-2,1.769713312E-1,2.270338045E-1
5.868922254E1,-1.801190525E-1,-1.746734232E-1,1.456765085E-1,2.901298382E-1
5.869920154E1,-2.456905991E-1,-2.564021051E-1,1.048832759E-1,3.702788295E-1
5.870918154E1,-2.956214249E-1,-3.107673824E-1,6.522256136E-2,4.338460272E-1
5.871916054E1,-3.168907464E-1,-3.279884458E-1,2.235418931E-2,4.566134858E-1
5.872913954E1,-3.117817342E-1,-2.920500338E-1,-4.113925970E-4,4.272016401E-1
5.873911854E1,-2.756501138E-1,-1.994623095E-1,1.005483046E-2,3.403957958E-1
5.874909754E1,-2.144634277E-1,-6.285732985E-2,4.071420804E-2,2.271634928E-1
5.875907654E1,-1.460950226E-1,8.932314813E-2,8.001207560E-2,1.890087634E-1
5.876905554E1,-8.422712982E-2,2.024555504E-1,1.216489226E-1,2.507606820E-1
5.877903554E1,-3.814485297E-2,2.609444261E-1,1.449718177E-1,3.009382848E-1
5.878901454E1,-1.257211901E-2,2.573290169E-1,1.397114992E-1,2.930794843E-1
5.879899354E1,-1.504513156E-2,1.964329183E-1,1.181492135E-1,2.297204476E-1
5.880897254E1,-4.009163752E-2,1.061212346E-1,8.112917095E-2,1.394668355E-1
5.881895154E1,-8.504526317E-2,1.568188146E-2,4.598344117E-2,9.794434673E-2
5.882893054E1,-1.313778609E-1,-5.015903339E-2,1.235970389E-2,1.411695195E-1
5.883890954E1,-1.632281989E-1,-8.780441433E-2,-8.183653466E-3,1.855263654E-1
5.884888954E1,-1.734518111E-1,-1.127748415E-1,-1.586043462E-2,2.074975880E-1
5.885886854E1,-1.669204086E-1,-1.280723065E-1,-2.134707943E-2,2.114725427E-1
5.886884754E1,-1.482431293E-1,-1.213287041E-1,-1.492606103E-2,1.921443913E-1
5.887882654E1,-1.216024682E-1,-9.097079933E-2,-5.442278460E-3,1.519620512E-1
5.888880554E1,-9.562413394E-2,-4.179373011E-2,6.742008030E-3,1.045760276E-1
5.889878454E1,-7.906406373E-2,2.267287672E-2,1.685349829E-2,8.395966839E-2
5.890876454E1,-7.468742132E-2,9.763871878E-2,3.090303764E-2,1.267538088E-1
5.891874354E1,-6.953766942E-2,1.412610263E-1,4.332695156E-2,1.633015301E-1
5.892872254E1,-6.494584680E-2,1.501232237E-1,4.033564404E-2,1.684693132E-1
5.893870154E1,-5.951219797E-2,1.264607608E-1,1.659862325E-2,1.407463677E-1
5.894868054E1,-4.623128101E-2,6.946656108E-2,-2.361412533E-2,8.672117024E-2
5.895865954E1,-3.175700083E-2,3.121890128E-3,-7.390366495E-2,8.049847820E-2
5.896863854E1,-2.363622747E-2,-6.774459034E-2,-1.220154613E-1,1.415477784E-1
5.897861854E1,-3.033327870E-2,-1.157608554E-1,-1.641408205E-1,2.031326965E-1
5.898859754E1,-3.710489720E-2,-1.188525632E-1,-1.786073446E-1,2.177229633E-1
5.899857654E1,-3.479193896E-2,-9.455973655E-2,-1.652649045E-1,1.935575146E-1
5.900855554E1,-1.647018641E-2,-4.329144955E-2,-1.459269971E-1,1.531016170E-1
5.901853454E1,1.466402970E-2,1.852717809E-2,-1.255657971E-1,1.277695562E-1
5.902851354E1,6.476899981E-2,7.249640673E-2,-1.140504777E-1,1.498608148E-1
5.903849254E1,1.127447858E-1,1.167988852E-1,-1.062636599E-1,1.940240493E-1
5.904847317E1,1.429136097E-1,1.504051536E-1,-9.567961842E-2,2.284745051E-1
5.905845217E1,1.535209864E-1,1.637451947E-1,-9.293469787E-2,2.429362882E-1
5.906843117E1,1.477232724E-1,1.484689713E-1,-8.965085447E-2,2.278211499E-1
5.907841017E1,1.292169690E-1,1.017973423E-1,-8.202036470E-2,1.838125790E-1
5.908838917E1,1.138364151E-1,2.063816041E-2,-7.336288691E-2,1.369918839E-1
5.909836817E1,1.157269925E-1,-9.035865963E-2,-7.516264915E-2,1.649449847E-1
5.910834717E1,1.333275735E-1,-2.125035375E-1,-7.430002838E-2,2.616380889E-1
5.911832717E1,1.584502310E-1,-3.067714274E-1,-6.323006749E-2,3.510174152E-1
5.912830617E1,1.830200255E-1,-3.230077624E-1,-5.217409506E-2,3.749032949E-1
5.913828517E1,1.973520815E-1,-2.728897333E-1,-3.149038926E-2,3.382429530E-1
5.914826417E1,1.959368736E-1,-1.783224195E-1,3.144070972E-3,2.649528805E-1
5.915824317E1,1.758297384E-1,-7.830448449E-2,6.124758720E-2,2.019875148E-1
5.916822217E1,1.337462068E-1,9.326494299E-3,1.239218712E-1,1.825696072E-1
5.917820217E1,8.088751882E-2,8.393415064E-2,1.577216387E-1,1.961220224E-1
5.918818117E1,2.785758674E-2,1.067199782E-1,1.541548669E-1,1.895492598E-1
5.919816017E1,-4.602885339E-3,7.206266373E-2,1.098936498E-1,1.314945943E-1
5.920813917E1,-1.349224150E-2,9.910099208E-3,1.888290793E-2,2.523519088E-2
5.921811817E1,2.399372635E-3,-4.689778760E-2,-9.632223845E-2,1.071593817E-1
5.922809717E1,3.626705706E-2,-8.895566314E-2,-1.901827455E-1,2.130677970E-1
5.923807617E1,8.485270292E-2,-8.199842274E-2,-2.417149097E-1,2.689792187E-1
5.924805617E1,1.377667785E-1,-3.159722313E-2,-2.543975115E-1,2.910260531E-1
5.925803517E1,1.925754249E-1,3.733763471E-2,-2.368755043E-1,3.075538941E-1
5.926801417E1,2.357530147E-1,1.013425440E-1,-1.969276816E-1,3.234660831E-1
5.927799317E1,2.512661815E-1,1.522454023E-1,-1.547964811E-1,3.320772607E-1
5.928797217E1,2.227604985E-1,1.932786703E-1,-1.140434667E-1,3.162037261E-1
5.929795117E1,1.499017328E-1,2.221558541E-1,-8.289646357E-2,2.805273190E-1
5.930793017E1,5.205401033E-2,2.405558079E-1,-6.675792485E-2,2.550163470E-1
5.931791017E1,-5.094827339E-2,2.418839335E-1,-7.151726633E-2,2.573291341E-1
5.932788917E1,-1.437543631E-1,2.395715117E-1,-8.800438792E-2,2.929242196E-1
5.933786817E1,-2.240878195E-1,2.356153876E-1,-1.039753631E-1,3.413807813E-1
5.934784717E1,-2.789114118E-1,2.287274003E-1,-1.124012694E-1,3.778119170E-1
5.935782617E1,-2.984614074E-1,2.093936503E-1,-1.177094802E-1,3.831193473E-1
5.936780517E1,-2.803686857E-1,1.650012434E-1,-1.182063669E-1,3.461282355E-1
5.937778517E1,-2.280056030E-1,9.016534686E-2,-1.135753915E-1,2.702142008E-1
5.938776417E1,-1.585106999E-1,-6.091813557E-3,-1.192788556E-1,1.984696389E-1
5.939774317E1,-9.379853308E-2,-9.700120986E-2,-1.271200031E-1,1.853831025E-1
5.940772217E1,-5.263272300E-2,-1.468664855E-1,-1.326109767E-1,2.047575132E-1
5.941770117E1,-4.801134020E-2,-1.598565876E-1,-1.263040751E-1,2.093130115E-1
5.942768017E1,-7.984516770E-2,-1.639701873E-1,-1.080602333E-1,2.119869976E-1
5.943765917E1,-1.386954486E-1,-1.619259417E-1,-7.977745682E-2,2.276420011E-1
5.944763917E1,-2.131664604E-1,-1.410055906E-1,-4.718911275E-2,2.599025371E-1
5.945761817E1,-2.762799263E-1,-1.084191427E-1,-1.770924777E-2,2.973195682E-1
5.946759717E1,-3.085910082E-1,-8.451963961E-2,-9.744669660E-4,3.199576994E-1
5.947757617E1,-3.032953143E-1,-6.709110737E-2,-4.029379226E-3,3.106533442E-1
5.948755517E1,-2.647282183E-1,-7.593258470E-2,-2.400386147E-2,2.764470516E-1
5.949753417E1,-2.006131262E-1,-9.227321297E-2,-5.757087842E-2,2.281981119E-1
5.950751317E1,-1.284691691E-1,-1.075770408E-1,-1.093799695E-1,2.001027857E-1
5.951749317E1,-5.106225982E-2,-1.129518375E-1,-1.604034752E-1,2.027183929E-1
5.952747217E1,2.448363788E-2,-1.023799405E-1,-1.940703988E-1,2.207813860E-1
5.953745117E1,9.597992152E-2,-7.652996480E-2,-2.053249180E-1,2.392222874E-1
5.954743017E1,1.566222310E-1,-4.496469349E-2,-2.051109076E-1,2.619595986E-1
5.955740917E1,1.934228539E-1,-9.365153965E-4,-1.931112409E-1,2.733225729E-1
5.956738817E1,2.021236718E-1,5.631209165E-2,-1.716970503E-1,2.711178848E-1
5.957736717E1,1.905983090E-1,1.018074006E-1,-1.422044039E-1,2.586784775E-1
5.958734717E1,1.775994152E-1,1.261106282E-1,-1.034473702E-1,2.411364784E-1
5.959732617E1,1.718525738E-1,1.255487055E-1,-5.233598128E-2,2.191685185E-1
5.960730517E1,1.730105132E-1,9.835789353E-2,7.754459977E-3,1.991658719E-1
5.961728417E1,1.779514849E-1,3.914783522E-2,6.116069481E-2,1.921975925E-1
5.962726317E1,1.767328382E-1,-4.624301195E-2,1.018607393E-1,2.091614746E-1
5.963724217E1,1.727181077E-1,-1.462502927E-1,1.105351895E-1,2.518704448E-1
5.964722217E1,1.629299372E-1,-2.325880527E-1,9.713133425E-2,3.001297433E-1
5.965720117E1,1.386847794E-1,-2.751048803E-1,7.930093259E-2,3.181270204E-1
5.966718017E1,8.286545426E-2,-2.403092086E-1,8.750556409E-2,2.688353083E-1
5.967715917E1,5.956821144E-3,-1.255003363E-1,1.284876168E-1,1.797077789E-1
5.968713817E1,-5.565780774E-2,3.048145398E-2,1.905113906E-1,2.008021428E-1
5.969711717E1,-7.090413570E-2,1.722875834E-1,2.610204518E-1,3.206900125E-1
5.970709617E1,-2.492839098E-2,2.682739794E-1,3.240798712E-1,4.214500156E-1
5.971707617E1,5.713691935E-2,3.136712909E-1,3.630973101E-1,4.832121303E-1
5.972705517E1,1.402413845E-1,3.052579165E-1,3.740543127E-1,5.027590579E-1
5.973703417E1,1.996562481E-1,2.707963288E-1,3.534489274E-1,4.879748081E-1
5.974701317E1,2.160123289E-1,2.396876514E-1,3.113597333E-1,4.483931088E-1
5.975699217E1,1.752744913E-1,2.263430804E-1,2.675518095E-1,3.918370939E-1
5.976697117E1,9.242326021E-2,2.316678315E-1,2.450490296E-1,3.496585050E-1
5.977695017E1,-1.337480545E-2,2.416118085E-1,2.547863424E-1,3.513847346E-1
5.978693017E1,-9.338654578E-2,2.368254066E-1,2.869616449E-1,3.836069678E-1
5.979690917E1,-1.267748475E-1,1.883513480E-1,3.170391321E-1,3.899511554E-1
5.980688817E1,-1.062402874E-1,1.342628747E-1,3.259174824E-1,3.681517670E-1
5.981686717E1,-5.550600216E-2,7.820786536E-2,2.960288227E-1,3.111759154E-1
5.982684617E1,6.049498916E-3,1.844390295E-2,2.411706448E-1,2.419505195E-1
5.983682517E1,7.053820789E-2,-1.230548695E-2,1.782225668E-1,1.920686000E-1
5.984680517E1,1.280257404E-1,1.141263172E-3,1.191286296E-1,1.748814543E-1
5.985678417E1,1.621458977E-1,5.612675101E-2,8.580343425E-2,1.918429922E-1
5.986676317E1,1.719974577E-1,1.278513074E-1,9.849713743E-2,2.358617569E-1
5.987674217E1,1.590289325E-1,1.730571389E-1,1.445003152E-1,2.758972921E-1
5.988672117E1,1.403138191E-1,2.011965066E-1,2.030620575E-1,3.184371230E-1
5.989670017E1,1.192548871E-1,2.177078426E-1,2.565468550E-1,3.569800017E-1
5.990667917E1,9.997093678E-2,2.143564671E-1,2.907623947E-1,3.748141584E-1
5.991665917E1,6.974964589E-2,1.952786446E-1,3.099651039E-1,3.729304597E-1
5.992663817E1,3.782394156E-2,1.683619618E-1,3.129471540E-1,3.573686080E-1
5.993661717E1,-6.588531658E-3,1.281218678E-1,3.156942129E-1,3.407659869E-1
5.994659617E1,-5.884081870E-2,8.658173680E-2,3.165670633E-1,3.334266706E-1
5.995657517E1,-1.162298098E-1,2.222379111E-2,3.065772951E-1,3.286227372E-1
5.996655417E1,-1.688141823E-1,-7.434809208E-2,2.646702826E-1,3.226084708E-1
5.997653317E1,-2.142583579E-1,-1.819866747E-1,1.956123859E-1,3.424762754E-1
5.998651317E1,-2.365322411E-1,-2.676117420E-1,1.173996106E-1,3.759603890E-1
5.999649217E1,-2.433821559E-1,-3.221631348E-1,4.615098983E-2,4.063912808E-1
6.000647117E1,-2.350448817E-1,-3.440546691E-1,-1.108873636E-2,4.168245097E-1
6.001645017E1,-2.097152919E-1,-3.506430686E-1,-5.261913687E-2,4.119464027E-1
6.002642917E1,-1.826431900E-1,-3.339538574E-1,-8.274824172E-2,3.895266169E-1
6.003640817E1,-1.498341113E-1,-2.923960388E-1,-9.630239755E-2,3.423738544E-1
6.004638767E1,-1.220807731E-1,-2.360688150E-1,-9.664784372E-2,2.827949898E-1
6.005636667E1,-1.129583791E-1,-1.559042037E-1,-8.245079964E-2,2.094369845E-1
6.006634567E1,-1.190900430E-1,-8.058326691E-2,-6.893964112E-2,1.594640253E-1
6.007632467E1,-1.239532456E-1,-1.568336226E-2,-6.621895730E-2,1.414048275E-1
6.008630367E1,-1.139147207E-1,3.830219805E-2,-6.640230864E-2,1.373058213E-1
6.009628267E1,-7.860813290E-2,6.240008026E-2,-7.472629100E-2,1.251280430E-1
6.010626167E1,-2.881501243E-2,6.381195039E-2,-8.487829566E-2,1.100299733E-1
6.011624167E1,7.598922588E-3,4.634800553E-2,-8.703172952E-2,9.889592097E-2
6.012622067E1,1.789896190E-2,1.710621826E-2,-8.771026880E-2,9.113773528E-2
6.013619967E1,-2.527216217E-3,-8.361857384E-3,-8.190297335E-2,8.236749677E-2
6.014617867E1,-3.388220444E-2,-3.658039123E-2,-7.092475891E-2,8.669746379E-2
6.015615767E1,-5.539388955E-2,-7.248485833E-2,-5.742466822E-2,1.077967078E-1
