"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)","Absolute (rad/s)"
1.227112390E2,-4.029385448E-1,5.378900841E-2,-1.520895958E-1,4.340322262E-1
1.227212180E2,-3.346646428E-1,7.993441820E-2,-1.410107166E-1,3.718520627E-1
1.227311980E2,-2.690126598E-1,1.089937687E-1,-1.343517452E-1,3.198403417E-1
1.227411770E2,-2.095663995E-1,1.377284676E-1,-1.374324858E-1,2.859631003E-1
1.227511560E2,-1.386746615E-1,1.529156715E-1,-1.466475576E-1,2.532180295E-1
1.227611350E2,-6.584439427E-2,1.405220926E-1,-1.634961963E-1,2.254172774E-1
1.227711140E2,5.420200061E-3,1.223737076E-1,-1.843618006E-1,2.213458298E-1
1.227810930E2,6.749235839E-2,1.006215587E-1,-2.056205273E-1,2.386623509E-1
1.227910730E2,1.205270812E-1,6.531363726E-2,-2.266033143E-1,2.648428035E-1
1.228010516E2,1.507893801E-1,2.630430460E-2,-2.380950451E-1,2.830522992E-1
1.228110306E2,1.616542786E-1,-1.357386913E-2,-2.384362072E-1,2.883889398E-1
1.228210096E2,1.502889693E-1,-5.782082677E-2,-2.204135507E-1,2.729691478E-1
1.228309886E2,1.224988848E-1,-9.667448699E-2,-1.834845543E-1,2.408703279E-1
1.228409676E2,8.645673096E-2,-1.263800561E-1,-1.176021472E-1,1.930723956E-1
1.228509476E2,5.774359778E-2,-1.407981366E-1,-3.110268153E-2,1.553248697E-1
1.228609266E2,4.648853838E-2,-1.422169507E-1,6.464405358E-2,1.629898737E-1
1.228709056E2,5.596193671E-2,-1.352775544E-1,1.677970737E-1,2.226827632E-1
1.228808846E2,7.682248205E-2,-1.231853291E-1,2.682684064E-1,3.050315671E-1
1.228908636E2,1.078943759E-1,-1.013540626E-1,3.574496806E-1,3.868903158E-1
1.229008426E2,1.460383087E-1,-7.685991377E-2,4.301834404E-1,4.607520227E-1
1.229108226E2,1.956977397E-1,-6.779078394E-2,4.741290808E-1,5.173891968E-1
1.229208016E2,2.510456741E-1,-7.402174920E-2,4.763096869E-1,5.434832727E-1
1.229307806E2,3.069180250E-1,-8.430740982E-2,4.336074889E-1,5.378864823E-1
1.229407596E2,3.408080637E-1,-9.579653293E-2,3.695874512E-1,5.117831534E-1
1.229507386E2,3.311181664E-1,-1.057341173E-1,3.183809817E-1,4.713654561E-1
1.229607176E2,2.646131516E-1,-1.051596180E-1,3.038363457E-1,4.164074809E-1
1.229706976E2,1.518706232E-1,-8.830446750E-2,3.287728429E-1,3.727652712E-1
1.229806766E2,3.307100385E-2,-6.564549357E-2,3.783901930E-1,3.854635654E-1
1.229906556E2,-3.989108652E-2,-5.100157112E-2,4.247571826E-1,4.296639655E-1
1.230006346E2,-5.597311631E-2,-4.649544135E-2,4.570138454E-1,4.627704298E-1
1.230106136E2,-3.305821493E-2,-1.529384404E-2,4.750977755E-1,4.764920183E-1
1.230205926E2,4.636435769E-3,5.094899237E-2,4.715840518E-1,4.743509400E-1
1.230305726E2,4.161709175E-2,1.388250589E-1,4.509741366E-1,4.736898259E-1
1.230405516E2,6.365661323E-2,2.181788385E-1,4.226007164E-1,4.798390724E-1
1.230505306E2,6.330747157E-2,2.652781904E-1,3.941871822E-1,4.793369262E-1
1.230605096E2,3.180200979E-2,2.722136378E-1,3.779839277E-1,4.668870121E-1
1.230704886E2,-3.382973373E-2,2.502849102E-1,3.737420440E-1,4.510766039E-1
1.230804686E2,-1.190048158E-1,2.106017023E-1,3.907516301E-1,4.595672525E-1
1.230904476E2,-2.048973441E-1,1.332134306E-1,4.109727442E-1,4.781499098E-1
1.231004266E2,-2.669109106E-1,4.989733174E-2,4.156063497E-1,4.964471934E-1
1.231104056E2,-2.808328867E-1,-2.098350041E-2,3.900708854E-1,4.811057194E-1
1.231203846E2,-2.379381210E-1,-6.975734979E-2,3.272700608E-1,4.105926569E-1
1.231303636E2,-1.539904922E-1,-9.866756201E-2,2.572565973E-1,3.156411195E-1
1.231403436E2,-6.340467185E-2,-1.016325355E-1,1.942313313E-1,2.281997694E-1
1.231503226E2,1.141124871E-2,-7.898688316E-2,1.618486196E-1,1.804553129E-1
1.231603016E2,5.992445722E-2,-4.239406064E-2,1.639786959E-1,1.796585919E-1
1.231702806E2,8.133440465E-2,-1.759843156E-2,1.906720996E-1,2.080404762E-1
1.231802596E2,8.359063417E-2,-1.012089103E-2,2.239333987E-1,2.392404515E-1
1.231902386E2,5.677287653E-2,-4.149285145E-3,2.550138235E-1,2.612899276E-1
1.232002186E2,-3.536272794E-3,1.846328564E-2,2.849190533E-1,2.855385527E-1
1.232101976E2,-9.319905192E-2,4.692289233E-2,3.099764585E-1,3.270676168E-1
1.232201766E2,-1.923565269E-1,5.550845712E-2,3.165872693E-1,3.745793925E-1
1.232301556E2,-2.725965083E-1,3.028832190E-2,3.024261594E-1,4.082741979E-1
1.232401346E2,-3.193504214E-1,-2.263933048E-2,2.643361986E-1,4.151756939E-1
1.232501136E2,-3.318278491E-1,-8.109465241E-2,2.053109407E-1,3.985456643E-1
1.232600936E2,-3.181165755E-1,-1.228043884E-1,1.349727660E-1,3.667379459E-1
1.232700726E2,-2.832523286E-1,-1.412073672E-1,5.604679137E-2,3.214228446E-1
1.232800516E2,-2.392084599E-1,-1.389137208E-1,-1.383129321E-2,2.769639214E-1
1.232900306E2,-1.902747303E-1,-1.302011907E-1,-6.888921559E-2,2.406294809E-1
1.233000096E2,-1.359430552E-1,-1.208271310E-1,-9.689679742E-2,2.060793516E-1
1.233099886E2,-7.019653171E-2,-1.140733585E-1,-1.121436656E-1,1.746896846E-1
1.233199686E2,-5.650291219E-3,-1.099025533E-1,-1.065998301E-1,1.532123389E-1
1.233299476E2,4.819403589E-2,-8.603476733E-2,-7.705844939E-2,1.251505130E-1
1.233399266E2,9.013829380E-2,-3.908765689E-2,-3.682198375E-2,1.049219492E-1
1.233499056E2,1.273876578E-1,1.088815741E-2,4.078846425E-3,1.279171775E-1
1.233598846E2,1.566440761E-1,4.365967214E-2,4.644391313E-2,1.691170323E-1
1.233698636E2,1.839518547E-1,6.358544528E-2,7.506889850E-2,2.086066471E-1
1.233798436E2,2.052622139E-1,4.628680274E-2,9.314333647E-2,2.301102469E-1
1.233898226E2,2.172267288E-1,1.324176695E-2,9.112892300E-2,2.359391377E-1
1.233998016E2,2.243855745E-1,-2.851290070E-2,6.938934326E-2,2.365940669E-1
1.234097806E2,2.266276926E-1,-7.142787427E-2,2.899824269E-2,2.393803466E-1
1.234197596E2,2.146304101E-1,-1.008246019E-1,-1.528002881E-2,2.376242676E-1
1.234297386E2,1.875900030E-1,-1.027631164E-1,-5.242020637E-2,2.202229446E-1
1.234397186E2,1.550922543E-1,-8.709359169E-2,-8.655424416E-2,1.978144035E-1
1.234496976E2,1.226698607E-1,-6.841044873E-2,-1.142556444E-1,1.810586549E-1
1.234596766E2,9.412370622E-2,-3.295834735E-2,-1.465474367E-1,1.772616031E-1
1.234696556E2,8.230725676E-2,-6.937095895E-5,-1.935386509E-1,2.103133346E-1
1.234796346E2,8.472914249E-2,6.221481599E-3,-2.455515414E-1,2.598332041E-1
1.234896146E2,8.498480916E-2,1.126071438E-2,-2.880060673E-1,3.004941202E-1
1.234995936E2,8.784610778E-2,3.189023584E-2,-3.280600905E-1,3.411119300E-1
1.235095726E2,9.287122637E-2,5.088203773E-2,-3.616659641E-1,3.768505222E-1
1.235195516E2,1.104369015E-1,6.367279589E-2,-3.835836053E-1,4.042114748E-1
1.235295306E2,1.446531862E-1,6.073266640E-2,-3.977670670E-1,4.275881671E-1
1.235395096E2,1.950343400E-1,5.663310736E-2,-4.103692472E-1,4.578740238E-1
1.235494896E2,2.606205642E-1,5.444771424E-2,-4.220139086E-1,4.989823355E-1
1.235594686E2,3.181560040E-1,6.263712794E-2,-4.246284366E-1,5.342807893E-1
1.235694476E2,3.490917981E-1,7.540006191E-2,-4.110758901E-1,5.445490246E-1
1.235794266E2,3.450097442E-1,9.109173715E-2,-3.746684790E-1,5.174030318E-1
1.235894056E2,3.068964481E-1,9.294848889E-2,-3.147337735E-1,4.493130308E-1
1.235993846E2,2.502011955E-1,6.403331459E-2,-2.537697852E-1,3.620773501E-1
1.236093646E2,1.913844794E-1,-2.996320836E-3,-2.146844566E-1,2.876219964E-1
1.236193436E2,1.475139558E-1,-9.718457609E-2,-1.966794133E-1,2.643633874E-1
1.236293226E2,1.053531915E-1,-2.136501968E-1,-1.838911772E-1,3.009346550E-1
1.236393016E2,4.258887842E-2,-3.092431128E-1,-1.616763771E-1,3.515456816E-1
1.236492806E2,-4.755832255E-2,-3.655902743E-1,-1.267583519E-1,3.898534629E-1
1.236592596E2,-1.556411237E-1,-3.924972713E-1,-7.698173076E-2,4.291904638E-1
1.236692396E2,-2.740702927E-1,-3.968997300E-1,-1.465177815E-2,4.825542411E-1
1.236792186E2,-3.782590032E-1,-3.629849851E-1,4.321317747E-2,5.260279000E-1
1.236891976E2,-4.423168004E-1,-2.888353765E-1,7.891071588E-2,5.341319385E-1
1.236991766E2,-4.435988665E-1,-1.870662421E-1,8.442465961E-2,4.887752617E-1
1.237091556E2,-3.757162094E-1,-9.465375543E-2,6.975995749E-2,3.936857314E-1
1.237191346E2,-2.540140152E-1,-3.998579830E-2,5.161780491E-2,2.622715802E-1
1.237291146E2,-1.048405245E-1,-1.082977653E-2,3.446278349E-2,1.108895986E-1
1.237390936E2,2.331025712E-2,-5.288322922E-3,2.144066244E-2,3.210975634E-2
1.237490726E2,1.002689600E-1,-1.549302414E-2,1.632073522E-2,1.027631477E-1
1.237590516E2,1.058442742E-1,-1.584554464E-2,9.352300316E-3,1.074316396E-1
1.237690306E2,5.660882592E-2,1.289315894E-2,-3.795992117E-3,5.818249115E-2
1.237790096E2,-3.922965378E-3,3.750805557E-2,-2.574767545E-2,4.566384435E-2
1.237889896E2,-3.810224310E-2,3.168904781E-2,-5.208474025E-2,7.189434503E-2
1.237989683E2,-4.398356751E-2,1.301866118E-2,-7.690000534E-2,8.954133443E-2
1.238089473E2,-2.582427114E-2,2.407295862E-3,-1.030301452E-1,1.062445239E-1
1.238189263E2,-4.453198984E-3,1.556830481E-2,-1.241980344E-1,1.252491710E-1
1.238289053E2,-9.585909545E-3,4.678987339E-2,-1.283142269E-1,1.369150201E-1
1.238388853E2,-5.215734243E-2,9.961248189E-2,-1.084550992E-1,1.562227367E-1
1.238488643E2,-1.308713257E-1,1.497259885E-1,-7.925273478E-2,2.140704826E-1
1.238588433E2,-2.172248513E-1,1.598369777E-1,-4.992264882E-2,2.742749830E-1
1.238688223E2,-2.901496589E-1,1.431847662E-1,-3.081446886E-2,3.250203583E-1
1.238788013E2,-3.303836286E-1,1.219338253E-1,-2.766220272E-2,3.532511815E-1
1.238887803E2,-3.256684840E-1,1.062182486E-1,-5.015712604E-2,3.462051633E-1
1.238987603E2,-2.782509327E-1,1.114427671E-1,-9.094664454E-2,3.132321248E-1
1.239087393E2,-1.911303997E-1,1.410712302E-1,-1.477217674E-1,2.797385248E-1
1.239187183E2,-7.709731162E-2,1.756670773E-1,-2.119655013E-1,2.858885994E-1
1.239286973E2,4.270791635E-2,2.127750218E-1,-2.699696720E-1,3.463824473E-1
1.239386763E2,1.447504014E-1,2.563809156E-1,-3.113002777E-1,4.284760384E-1
1.239486553E2,2.086769193E-1,2.980021238E-1,-3.313640058E-1,4.920908725E-1
1.239586353E2,2.180874646E-1,3.338918388E-1,-3.326430619E-1,5.193238959E-1
1.239686143E2,1.835707575E-1,3.610669971E-1,-3.185269535E-1,5.152931393E-1
1.239785933E2,1.246062443E-1,3.670681417E-1,-2.994447947E-1,4.898294824E-1
1.239885723E2,6.131755933E-2,3.358319104E-1,-2.804165184E-1,4.417876627E-1
1.239985513E2,5.082781427E-3,2.783221900E-1,-2.658207119E-1,3.849022304E-1
1.240085303E2,-2.801205590E-2,2.086099833E-1,-2.671485543E-1,3.401046170E-1
1.240185103E2,-2.926746570E-2,1.309107244E-1,-2.822443247E-1,3.124996978E-1
1.240284893E2,1.081577130E-2,5.647750944E-2,-3.130845129E-1,3.183215391E-1
1.240384683E2,6.571790576E-2,1.429814659E-2,-3.451966941E-1,3.516874149E-1
1.240484473E2,1.212301627E-1,4.319015425E-3,-3.653866351E-1,3.849971420E-1
1.240584263E2,1.596734226E-1,9.374590591E-3,-3.689481318E-1,4.021271053E-1
1.240684063E2,1.771323085E-1,2.256149799E-2,-3.456292152E-1,3.890301149E-1
1.240783853E2,1.838333458E-1,3.128961474E-2,-3.009103537E-1,3.540067513E-1
1.240883643E2,1.790652275E-1,4.271830618E-2,-2.318687290E-1,2.960613397E-1
1.240983433E2,1.736635417E-1,4.451684654E-2,-1.502363384E-1,2.339053926E-1
1.241083223E2,1.637416631E-1,2.917304263E-2,-6.392408907E-2,1.781816147E-1
1.241183013E2,1.478990465E-1,3.560406622E-3,1.684583165E-2,1.488979063E-1
1.241282813E2,1.309522986E-1,-3.129824251E-2,8.434897661E-2,1.588799369E-1
1.241382603E2,1.158228740E-1,-6.741275638E-2,1.332099736E-1,1.889558544E-1
1.241482393E2,1.065039411E-1,-9.241184592E-2,1.576402187E-1,2.115029014E-1
1.241582183E2,1.069598719E-1,-1.101841107E-1,1.523313820E-1,2.163002598E-1
1.241681973E2,1.219910234E-1,-1.223243997E-1,1.284646690E-1,2.152864132E-1
1.241781763E2,1.442446560E-1,-1.366486847E-1,9.311825782E-2,2.194319798E-1
1.241881563E2,1.662152112E-1,-1.530396342E-1,4.441436380E-2,2.302634617E-1
1.241981353E2,1.804998666E-1,-1.687673330E-1,-7.619160227E-3,2.472259415E-1
1.242081143E2,1.769376248E-1,-1.886313260E-1,-5.535259470E-2,2.644855572E-1
1.242180933E2,1.432992369E-1,-1.742178202E-1,-7.859382033E-2,2.388796951E-1
1.242280723E2,8.246864378E-2,-1.339865178E-1,-6.991351396E-2,1.721666739E-1
1.242380513E2,1.426935568E-2,-7.948757708E-2,-2.175214887E-2,8.363638803E-2
1.242480313E2,-3.367606550E-2,-2.691997215E-2,4.484418780E-2,6.220742293E-2
1.242580103E2,-4.427597672E-2,1.079565380E-2,1.160854027E-1,1.247105808E-1
1.242679893E2,-2.669432200E-2,2.086533234E-2,1.906701475E-1,1.936570528E-1
1.242779683E2,-3.493129741E-3,1.947828010E-2,2.658145428E-1,2.665501388E-1
1.242879473E2,7.103321608E-3,2.079068683E-2,3.387856781E-1,3.394973425E-1
1.242979273E2,-7.617936935E-4,3.189710528E-2,4.084351361E-1,4.096794674E-1
1.243079063E2,-2.796172351E-2,4.750748724E-2,4.765920639E-1,4.797695433E-1
1.243178853E2,-8.054637164E-2,5.681965500E-2,5.319252014E-1,5.409811559E-1
1.243278643E2,-1.485768259E-1,6.323760003E-2,5.773134828E-1,5.994705369E-1
1.243378433E2,-2.200688422E-1,5.833696201E-2,5.974121690E-1,6.393237021E-1
1.243478223E2,-2.731706798E-1,3.443775326E-2,5.841517448E-1,6.457874574E-1
1.243578023E2,-2.972349823E-1,-4.481855314E-3,5.318415761E-1,6.092816949E-1
1.243677813E2,-2.808914483E-1,-3.876925260E-2,4.392018914E-1,5.227823276E-1
1.243777603E2,-2.231871486E-1,-6.001853943E-2,3.080143034E-1,3.850812116E-1
1.243877393E2,-1.357859224E-1,-6.510224193E-2,1.700830758E-1,2.271659554E-1
1.243977183E2,-5.324470997E-2,-4.713919014E-2,5.844257027E-2,9.204692502E-2
1.244076973E2,-1.534642652E-3,9.806697490E-4,3.441102570E-3,3.893331237E-3
1.244176773E2,1.282299310E-2,4.794314876E-2,8.734864183E-3,5.039119484E-2
1.244276563E2,3.326427191E-3,7.683710754E-2,5.501874164E-2,9.456250919E-2
1.244376353E2,-2.441758662E-2,8.122138679E-2,1.256267279E-1,1.515757467E-1
1.244476143E2,-6.026799977E-2,8.916719258E-2,1.968228817E-1,2.243262508E-1
1.244575933E2,-9.176146984E-2,1.350510716E-1,2.577500343E-1,3.051131585E-1
1.244675723E2,-9.546539187E-2,1.841232777E-1,3.034096658E-1,3.675220371E-1
1.244775523E2,-7.316727936E-2,2.109939307E-1,3.260194361E-1,3.951715606E-1
1.244875313E2,-3.785669059E-2,2.232828140E-1,3.201357126E-1,3.921418347E-1
1.244975103E2,-5.764536560E-3,2.252041250E-1,2.815214097E-1,3.605612735E-1
1.245074893E2,1.636739634E-2,1.943966895E-1,2.253734469E-1,2.980791089E-1
1.245174683E2,3.185813315E-3,1.372614056E-1,1.806540340E-1,2.269068595E-1
1.245274483E2,-5.296827108E-2,8.300481737E-2,1.561481655E-1,1.846014275E-1
1.245374273E2,-1.377753019E-1,4.054649547E-2,1.522866637E-1,2.093257749E-1
1.245474063E2,-2.296019047E-1,8.562732488E-3,1.639332026E-1,2.822489149E-1
1.245573853E2,-3.033157885E-1,-2.438715100E-2,1.960180849E-1,3.619644876E-1
1.245673643E2,-3.470678031E-1,-4.637553915E-2,2.344879657E-1,4.214158951E-1
1.245773433E2,-3.392484784E-1,-5.976212025E-2,2.629171312E-1,4.333433500E-1
1.245873233E2,-2.779811323E-1,-9.085159749E-2,2.745354474E-1,4.011199752E-1
1.245973023E2,-1.765988618E-1,-1.326161772E-1,2.640716732E-1,3.442499920E-1
1.246072813E2,-6.396232545E-2,-1.604094654E-1,2.375732362E-1,2.937063470E-1
1.246172603E2,2.476567589E-2,-1.763942242E-1,2.052389383E-1,2.717559251E-1
1.246272393E2,7.643499970E-2,-1.732668728E-1,1.768549681E-1,2.591165724E-1
1.246372183E2,9.469975531E-2,-1.769847572E-1,1.530227363E-1,2.524036564E-1
1.246471983E2,8.155465871E-2,-1.901631355E-1,1.345427930E-1,2.468095290E-1
1.246571773E2,4.079710320E-2,-2.091863006E-1,1.206650361E-1,2.449150117E-1
1.246671563E2,-1.279075630E-2,-2.206317633E-1,1.030652672E-1,2.438532914E-1
1.246771353E2,-6.802605093E-2,-2.268935293E-1,8.095768094E-2,2.503245161E-1
1.246871143E2,-1.144369543E-1,-2.345138937E-1,6.253100932E-2,2.683332070E-1
1.246970943E2,-1.442526430E-1,-2.328604460E-1,4.472199455E-2,2.775479582E-1
1.247070733E2,-1.522189528E-1,-2.178822905E-1,2.329420112E-2,2.668069000E-1
1.247170523E2,-1.313829273E-1,-1.901139766E-1,-2.180239651E-3,2.311050651E-1
1.247270313E2,-8.510996401E-2,-1.408684105E-1,-3.805195540E-2,1.689247358E-1
1.247370103E2,-2.398855239E-2,-7.493489981E-2,-8.432924002E-2,1.153347761E-1
1.247469893E2,3.694856912E-2,-3.283883445E-3,-1.311627924E-1,1.363072220E-1
1.247569693E2,8.263429999E-2,6.279511005E-2,-1.695601493E-1,1.988021570E-1
1.247669483E2,1.125559807E-1,1.140947789E-1,-2.112292945E-1,2.651495469E-1
1.247769273E2,1.231926456E-1,1.359904110E-1,-2.453426868E-1,3.063704519E-1
1.247869063E2,1.150471047E-1,1.149612963E-1,-2.637198567E-1,3.098388271E-1
1.247968853E2,9.615090489E-2,7.694819570E-2,-2.673534453E-1,2.943533354E-1
1.248068641E2,8.622370660E-2,3.230776265E-2,-2.654285133E-1,2.809459286E-1
1.248168441E2,9.538497776E-2,-2.098874748E-2,-2.529441416E-1,2.711449064E-1
1.248268231E2,1.187193319E-1,-6.996507943E-2,-2.343382239E-1,2.718525249E-1
1.248368021E2,1.368365437E-1,-1.005488113E-1,-1.972863227E-1,2.603002041E-1
1.248467811E2,1.455053985E-1,-1.082248390E-1,-1.408057362E-1,2.295880923E-1
1.248567601E2,1.596278846E-1,-9.681554884E-2,-8.708500117E-2,2.060051200E-1
1.248667391E2,1.924231052E-1,-1.094951257E-1,-5.026626587E-2,2.270298030E-1
1.248767191E2,2.334789336E-1,-1.439205408E-1,-3.759222478E-2,2.768369734E-1
1.248866981E2,2.694774270E-1,-1.647019684E-1,-4.922544584E-2,3.196372422E-1
1.248966771E2,2.853967547E-1,-1.441699266E-1,-6.391098350E-2,3.260688412E-1
1.249066561E2,2.767947316E-1,-1.048491523E-1,-6.317408383E-2,3.026543128E-1
1.249166351E2,2.381298840E-1,-6.144582108E-2,-4.106801003E-2,2.493351400E-1
1.249266151E2,1.782582849E-1,-1.550283004E-2,-1.001049206E-2,1.792109479E-1
1.249365941E2,1.021259725E-1,1.915923320E-2,2.844672464E-2,1.077311776E-1
1.249465731E2,1.830484346E-2,4.834588245E-2,6.000038981E-2,7.919872740E-2
1.249565521E2,-6.419536471E-2,9.649576247E-2,6.311447918E-2,1.319693696E-1
1.249665311E2,-1.267104000E-1,1.386951506E-1,1.166620571E-2,1.882231936E-1
1.249765101E2,-1.681417376E-1,1.249212995E-1,-7.932765782E-2,2.239862770E-1
1.249864901E2,-2.008594722E-1,5.300449952E-2,-1.740557551E-1,2.710155169E-1
1.249964691E2,-2.308746278E-1,-5.948117003E-2,-2.477252185E-1,3.438151935E-1
1.250064481E2,-2.618471980E-1,-1.613518596E-1,-2.971726656E-1,4.276797527E-1
1.250164271E2,-2.761616707E-1,-1.981024295E-1,-3.291810155E-1,4.731490060E-1
1.250264061E2,-2.514677644E-1,-1.661386341E-1,-3.505131900E-1,4.622743543E-1
1.250363851E2,-1.848211139E-1,-9.169062227E-2,-3.449340761E-1,4.019272710E-1
1.250463651E2,-8.644819260E-2,5.970160943E-3,-3.202036917E-1,3.317217765E-1
1.250563441E2,1.691121235E-2,1.141522005E-1,-2.755575180E-1,2.987451417E-1
1.250663231E2,1.170407385E-1,2.195004523E-1,-2.047262192E-1,3.221673600E-1
1.250763021E2,2.025788128E-1,2.915499806E-1,-1.109419614E-1,3.719511869E-1
1.250862811E2,2.555301487E-1,3.230802119E-1,-1.093652751E-2,4.120632086E-1
1.250962611E2,2.848638296E-1,3.319176733E-1,7.575479895E-2,4.439093746E-1
1.251062401E2,2.788104713E-1,3.221981823E-1,1.428752542E-1,4.493999175E-1
1.251162191E2,2.263424546E-1,2.901632786E-1,1.975611299E-1,4.176793447E-1
1.251261981E2,1.211135164E-1,2.495415658E-1,2.426638901E-1,3.685447605E-1
1.251361771E2,-8.951812051E-3,2.129719704E-1,2.646873593E-1,3.398478973E-1
1.251461561E2,-1.248917282E-1,1.687384695E-1,2.568859160E-1,3.317544102E-1
1.251561361E2,-2.010797113E-1,1.035771668E-1,2.205935568E-1,3.159474594E-1
1.251661151E2,-2.342592329E-1,3.003024124E-2,1.490698457E-1,2.792866314E-1
1.251760941E2,-2.308850139E-1,-3.874707222E-2,4.769182205E-2,2.389220274E-1
1.251860731E2,-2.117248923E-1,-6.829564273E-2,-6.652316451E-2,2.322004656E-1
1.251960521E2,-1.892936230E-1,-6.448111683E-2,-1.762113273E-1,2.665339040E-1
1.252060321E2,-1.720126420E-1,-2.811085805E-2,-2.574092150E-1,3.108666488E-1
1.252160111E2,-1.699265838E-1,3.831450269E-2,-3.025929630E-1,3.491497476E-1
1.252259901E2,-1.770800948E-1,1.228059530E-1,-3.078020811E-1,3.757403135E-1
1.252359691E2,-1.882022619E-1,1.904273927E-1,-2.836281657E-1,3.900354082E-1
1.252459481E2,-1.904931068E-1,2.268248051E-1,-2.390345931E-1,3.806240306E-1
1.252559271E2,-1.604276150E-1,2.415433526E-1,-1.837587655E-1,3.432892290E-1
1.252659071E2,-9.028927982E-2,2.333208472E-1,-1.367989928E-1,2.851398537E-1
1.252758861E2,1.022561733E-2,2.182871699E-1,-1.032456011E-1,2.416888619E-1
1.252858651E2,1.254312992E-1,2.064110637E-1,-8.808635175E-2,2.570948140E-1
1.252958441E2,2.284117341E-1,2.073344141E-1,-9.515943378E-2,3.228231674E-1
1.253058231E2,3.067025542E-1,2.207431644E-1,-1.164362207E-1,3.954129423E-1
1.253158021E2,3.525904119E-1,2.248740643E-1,-1.404914707E-1,4.411645914E-1
1.253257821E2,3.656952977E-1,2.149508595E-1,-1.662516892E-1,4.556056924E-1
1.253357611E2,3.591931760E-1,1.753143668E-1,-1.880805790E-1,4.417342743E-1
1.253457401E2,3.373565972E-1,1.157005653E-1,-2.042222619E-1,4.109778908E-1
1.253557191E2,3.107734621E-1,4.692138731E-2,-2.068185955E-1,3.762388773E-1
1.253656981E2,2.863842547E-1,-2.255196497E-2,-1.960796565E-1,3.478099541E-1
1.253756781E2,2.598061562E-1,-9.742732346E-2,-1.688922346E-1,3.248321244E-1
1.253856571E2,2.211860418E-1,-1.597274393E-1,-1.345795244E-1,3.042166471E-1
1.253956361E2,1.803001314E-1,-1.894005388E-1,-9.525936097E-2,2.783074691E-1
1.254056151E2,1.413479447E-1,-1.954531074E-1,-4.767586663E-2,2.458742502E-1
1.254155941E2,1.133123115E-1,-1.792801619E-1,1.392193791E-2,2.125438231E-1
1.254255731E2,1.059167162E-1,-1.528043598E-1,8.175797760E-2,2.031056130E-1
1.254355531E2,1.287016571E-1,-1.405425668E-1,1.553900242E-1,2.458910109E-1
1.254455321E2,1.731016040E-1,-1.327027678E-1,2.382950187E-1,3.230459810E-1
1.254555111E2,2.402891666E-1,-1.070300639E-1,2.989798784E-1,3.982251698E-1
1.254654901E2,3.163312078E-1,-6.940305978E-2,3.044127524E-1,4.444652309E-1
1.254754691E2,3.821153045E-1,-2.988855354E-2,2.687900960E-1,4.681383847E-1
1.254854481E2,3.993483484E-1,2.278104983E-2,2.379759848E-1,4.654359773E-1
1.254954281E2,3.513456583E-1,1.008379757E-1,2.269522399E-1,4.302550269E-1
1.255054071E2,2.510265112E-1,1.675560176E-1,2.258004248E-1,3.769285877E-1
1.255153861E2,1.438190937E-1,1.927755922E-1,2.292894274E-1,3.322950529E-1
1.255253651E2,5.240795389E-2,1.522121876E-1,2.395298034E-1,2.885994983E-1
1.255353441E2,-2.066092566E-2,6.548674405E-2,2.512200475E-1,2.604359801E-1
1.255453241E2,-1.032841653E-1,-2.319092304E-2,2.703998685E-1,2.903816912E-1
1.255553031E2,-2.018602788E-1,-1.054149270E-1,3.044830263E-1,3.802233453E-1
1.255652821E2,-3.233318329E-1,-1.794633120E-1,3.602959514E-1,5.162980991E-1
1.255752611E2,-4.579394460E-1,-2.351790071E-1,4.210402668E-1,6.650508310E-1
1.255852401E2,-5.728708506E-1,-2.474061102E-1,4.834575653E-1,7.893807777E-1
1.255952191E2,-6.350558996E-1,-2.552306950E-1,5.301867127E-1,8.657578493E-1
1.256051991E2,-6.276565790E-1,-2.499182224E-1,5.404624939E-1,8.651656526E-1
1.256151781E2,-5.509969592E-1,-2.134602666E-1,5.001730323E-1,7.741679383E-1
1.256251571E2,-4.177848399E-1,-1.528501809E-1,4.218385220E-1,6.130702152E-1
1.256351361E2,-2.488730699E-1,-9.517835081E-2,3.244441450E-1,4.198341656E-1
1.256451151E2,-8.297464252E-2,-5.079011619E-2,2.310729325E-1,2.507172258E-1
1.256550941E2,4.519185424E-2,-1.398634911E-2,1.747430265E-1,1.810332758E-1
1.256650741E2,1.075740084E-1,1.619419083E-2,1.666613966E-1,1.990237177E-1
1.256750531E2,9.746331722E-2,3.834948316E-2,2.104446441E-1,2.350674994E-1
1.256850321E2,3.130879626E-2,5.047618598E-2,2.918478847E-1,2.978309484E-1
1.256950111E2,-5.698858202E-2,6.808415055E-2,3.798913360E-1,3.901289238E-1
1.257049901E2,-1.383401603E-1,8.786238730E-2,4.546910226E-1,4.833236236E-1
1.257149701E2,-1.864597499E-1,1.007343158E-1,4.947463870E-1,5.382273016E-1
1.257249491E2,-2.053575516E-1,9.803067148E-2,4.973182082E-1,5.469068813E-1
1.257349281E2,-1.930641234E-1,7.175579667E-2,4.594610333E-1,5.035147379E-1
1.257449071E2,-1.701897085E-1,2.513184212E-2,3.972147107E-1,4.328691174E-1
1.257548861E2,-1.403820068E-1,-1.871174946E-2,3.112325966E-1,3.419400044E-1
