"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
3.029899083E1,4.965174866E-1,1.643582153E0,8.850644989E0,9.015642441E0
3.030896983E1,4.254153442E-1,1.618883514E0,8.912167053E0,9.067992260E0
3.031894883E1,4.107458496E-1,1.565594330E0,9.103319550E0,9.246092395E0
3.032892783E1,4.032614136E-1,1.492845612E0,9.285341034E0,9.413222929E0
3.033890683E1,4.096980286E-1,1.440304871E0,9.439670105E0,9.557703819E0
3.034888583E1,4.340972900E-1,1.368753662E0,9.548643494E0,9.656009508E0
3.035886483E1,4.719685364E-1,1.308279419E0,9.658664703E0,9.758286386E0
3.036884383E1,5.122348022E-1,1.339714050E0,9.779014435E0,9.883640096E0
3.037882283E1,5.257067871E-1,1.390458527E0,9.803114319E0,9.915179922E0
3.038880183E1,4.778063965E-1,1.465751953E0,9.910441132E0,1.002963465E1
3.039878083E1,4.083508301E-1,1.571432190E0,9.965376892E0,1.009677603E1
3.040875983E1,3.251239014E-1,1.626517639E0,9.981243896E0,1.011812705E1
3.041873883E1,2.234852600E-1,1.629810791E0,1.000384689E1,1.013820406E1
3.042871783E1,1.104702759E-1,1.578617249E0,1.003662872E1,1.016061771E1
3.043869683E1,-6.571334839E-2,1.430874481E0,1.007390121E1,1.017522509E1
3.044867583E1,-1.728904724E-1,1.266815643E0,1.016506165E1,1.024515453E1
3.045865483E1,-1.682501221E-1,1.246158600E0,1.031145721E1,1.038784719E1
3.046863383E1,-1.432521057E-1,1.274749146E0,1.041489212E1,1.049359254E1
3.047861283E1,-2.010319519E-1,1.262474670E0,1.042626846E1,1.050434816E1
3.048859183E1,-2.541714478E-1,1.252595215E0,1.043031006E1,1.050832840E1
3.049857083E1,-2.676434326E-1,1.231938171E0,1.049048492E1,1.056596321E1
3.050854983E1,-2.059716797E-1,1.183588715E0,1.051683014E1,1.058522663E1
3.051852883E1,-1.766326904E-2,1.194366302E0,1.055455170E1,1.062192941E1
3.052850783E1,3.330574036E-1,1.316063232E0,1.075812836E1,1.084344389E1
3.053848683E1,6.744973755E-1,1.452429657E0,1.098790054E1,1.110398383E1
3.054846583E1,8.077203369E-1,1.459614716E0,1.105915237E1,1.118426298E1
3.055844483E1,8.403524780E-1,1.434017944E0,1.103520218E1,1.115967235E1
3.056842383E1,8.581654358E-1,1.440005493E0,1.091140961E1,1.103942586E1
3.057840283E1,7.929011536E-1,1.416803741E0,1.070154602E1,1.082400630E1
3.058838183E1,6.724017334E-1,1.300645294E0,1.044602737E1,1.054814155E1
3.059836083E1,6.405180359E-1,1.243164825E0,1.024140289E1,1.033644307E1
3.060833983E1,6.593788147E-1,1.194665680E0,1.011252090E1,1.020417001E1
3.061831883E1,5.510041809E-1,1.029858398E0,9.964927826E0,1.003314510E1
3.062829783E1,4.495152283E-1,8.797206116E-1,9.841434631E0,9.890895202E0
3.063827683E1,4.827461243E-1,8.770262146E-1,9.857002258E0,9.907709741E0
3.064825583E1,4.799020386E-1,9.383985901E-1,9.870474243E0,9.926588521E0
3.065823483E1,3.694317627E-1,9.237290955E-1,9.799222412E0,9.849594669E0
3.066821383E1,2.371069336E-1,8.207432556E-1,9.676627350E0,9.714265595E0
3.067819283E1,2.216889954E-1,7.952961731E-1,9.628427582E0,9.663760123E0
3.068817183E1,2.800675964E-1,8.202941895E-1,9.563762054E0,9.602961265E0
3.069815083E1,3.113525391E-1,8.008346558E-1,9.450896759E0,9.489874925E0
3.070812983E1,4.216731262E-1,8.065228271E-1,9.352850647E0,9.397026259E0
3.071810883E1,6.731501770E-1,9.265731812E-1,9.329499207E0,9.399533205E0
3.072808783E1,8.719367981E-1,1.092727661E0,9.280251617E0,9.384955919E0
3.073806683E1,9.873468018E-1,1.169817352E0,9.115893402E0,9.243529567E0
3.074804583E1,9.877958679E-1,1.161135406E0,8.940158844E0,9.069201523E0
3.075802483E1,9.107061768E-1,1.131347351E0,8.706045685E0,8.826356215E0
3.076800383E1,8.306227112E-1,1.144370270E0,8.434510345E0,8.552220891E0
3.077798283E1,6.923103333E-1,1.085093536E0,8.179141388E0,8.279799238E0
3.078796183E1,5.846841431E-1,1.027014313E0,7.949518890E0,8.036881518E0
3.079794083E1,5.146298218E-1,1.000818787E0,7.892038422E0,7.971872587E0
3.080791983E1,5.408253479E-1,1.043180695E0,7.875422974E0,7.962600394E0
3.081789883E1,5.933660889E-1,1.128503265E0,7.919581146E0,8.021556487E0
3.082787783E1,5.700146484E-1,1.108894043E0,7.937394104E0,8.034723882E0
3.083785683E1,4.697232056E-1,9.636959839E-1,7.984845428E0,8.056494669E0
3.084783583E1,4.233197021E-1,9.232800293E-1,8.087082825E0,8.150616799E0
3.085781483E1,4.062551880E-1,8.975335693E-1,8.322692871E0,8.380801060E0
3.086779383E1,3.809577942E-1,8.626560974E-1,8.485404510E0,8.537645699E0
3.087777283E1,4.177812195E-1,8.277786255E-1,8.653355255E0,8.702891231E0
3.088775183E1,4.592449951E-1,8.156538391E-1,8.801247711E0,8.850884613E0
3.089773083E1,5.095404053E-1,7.972421265E-1,8.985963593E0,9.035638778E0
3.090770983E1,6.004014587E-1,8.400531006E-1,9.146280212E0,9.204380090E0
3.091768883E1,5.831872559E-1,8.114625549E-1,9.197024689E0,9.251153549E0
3.092766783E1,5.496569824E-1,8.196954346E-1,9.350455627E0,9.402395644E0
3.093764683E1,5.674699402E-1,8.843609619E-1,9.475595398E0,9.533678440E0
3.094762583E1,4.975653076E-1,9.306147766E-1,9.591155090E0,9.649034722E0
3.095760483E1,3.790118408E-1,9.898915100E-1,9.626331940E0,9.684513503E0
3.096758383E1,1.845661926E-1,1.044827271E0,9.660910034E0,9.718997448E0
3.097756383E1,2.574645996E-2,1.091380463E0,9.663754120E0,9.725220711E0
3.098754183E1,-7.888595581E-2,1.142424316E0,9.747280426E0,9.814317705E0
3.099752183E1,-1.366658020E-1,1.183888092E0,9.929750977E0,1.000101110E1
3.100750083E1,-1.763333130E-1,1.215921478E0,1.017374359E1,1.024766398E1
3.101747883E1,-1.939965820E-1,1.229543152E0,1.037253021E1,1.044695142E1
3.102745783E1,-2.345622253E-1,1.220861206E0,1.048749115E1,1.056091815E1
3.103743783E1,-3.125500488E-1,1.149160309E0,1.053823563E1,1.060531315E1
3.104741683E1,-3.480262756E-1,1.075812836E0,1.051263885E1,1.057327155E1
3.105739583E1,-3.614982605E-1,1.012494507E0,1.049946625E1,1.055436486E1
3.106737483E1,-3.222798157E-1,9.418414307E-1,1.047416885E1,1.052136601E1
3.107735383E1,-2.386038208E-1,8.812174988E-1,1.043644730E1,1.047630222E1
3.108733283E1,-9.071136475E-2,9.000782776E-1,1.042447220E1,1.046365090E1
3.109731183E1,1.405577087E-1,1.049617310E0,1.044108765E1,1.049465408E1
3.110729083E1,4.614903259E-1,1.359472961E0,1.037327866E1,1.047215594E1
3.111726983E1,5.215155029E-1,1.437760162E0,1.002689896E1,1.014287116E1
3.112724883E1,4.014651489E-1,1.388811951E0,9.788594513E0,9.894774148E0
3.113722783E1,2.872526550E-1,1.387614441E0,9.732012177E0,9.834635170E0
3.114720683E1,2.100132751E-1,1.412911835E0,9.908195801E0,1.001063282E1
3.115718583E1,1.465452576E-1,1.456920319E0,1.026774811E1,1.037163167E1
3.116716483E1,-3.592529297E-3,1.428778839E0,1.069211563E1,1.078715711E1
3.117714383E1,-1.811233521E-1,1.300794983E0,1.101963455E1,1.109762222E1
3.118712283E1,-1.719923401E-1,1.205293579E0,1.119477036E1,1.126078138E1
3.119710183E1,2.679428101E-2,1.321452026E0,1.128099106E1,1.135815622E1
3.120708083E1,2.133064270E-1,1.443598022E0,1.115645004E1,1.125148223E1
3.121705983E1,2.442919922E-1,1.221310272E0,1.079046112E1,1.086210516E1
3.122703883E1,2.065704346E-1,9.880952454E-1,1.039947418E1,1.044835235E1
3.123701783E1,9.580078125E-2,7.188052368E-1,1.006267456E1,1.008876990E1
3.124699683E1,-2.019300842E-1,3.583547974E-1,9.872869263E0,9.881434177E0
3.125697583E1,-5.237608337E-1,2.574645996E-2,9.838740234E0,9.852705095E0
3.126695483E1,-6.328839111E-1,-3.936813354E-2,9.973759460E0,9.993896621E0
3.127693383E1,-5.924679565E-1,1.772314453E-1,1.022089554E1,1.023958666E1
3.128691283E1,-5.631289673E-1,4.308041382E-1,1.032582733E1,1.035014089E1
3.129689183E1,-6.761439514E-1,5.466632080E-1,1.025861710E1,1.029539878E1
3.130687083E1,-7.809260559E-1,5.924679565E-1,1.008408005E1,1.013161064E1
3.131684983E1,-7.496411133E-1,6.842271423E-1,9.923613739E0,9.975381608E0
3.132682883E1,-6.536906433E-1,7.649093628E-1,9.743538208E0,9.795352704E0
3.133680783E1,-4.987628174E-1,7.798782349E-1,9.536518707E0,9.581344554E0
3.134678683E1,-2.746788025E-1,8.232879639E-1,9.343120880E0,9.383344782E0
3.135676583E1,-1.032852173E-2,9.247769165E-1,9.181756439E0,9.228215989E0
3.136674483E1,2.633024597E-1,1.055455170E0,9.021140442E0,9.086489348E0
3.137672383E1,4.231700134E-1,1.092278595E0,8.849896545E0,8.927083188E0
3.138670283E1,4.424798584E-1,1.003513184E0,8.727002106E0,8.795646246E0
3.139668183E1,4.387376404E-1,9.283694458E-1,8.717571716E0,8.777836702E0
3.140666083E1,4.953199768E-1,9.065148926E-1,8.782237244E0,8.842782488E0
3.141663983E1,5.608836365E-1,9.020242310E-1,8.887468414E0,8.950716898E0
3.142661883E1,5.616320801E-1,8.610095215E-1,8.946146393E0,9.005015451E0
3.143659783E1,4.845423889E-1,7.967930603E-1,8.991801453E0,9.040030634E0
3.144657683E1,4.423301697E-1,7.646099854E-1,8.994046783E0,9.037320507E0
3.145655583E1,4.185296631E-1,7.803273010E-1,8.990454254E0,9.033955140E0
3.146653483E1,4.424798584E-1,8.198451233E-1,9.027127991E0,9.075074336E0
3.147651383E1,4.502636719E-1,9.027726746E-1,9.074729004E0,9.130632090E0
3.148649283E1,4.324507141E-1,9.265731812E-1,9.141340485E0,9.198350794E0
3.149647183E1,4.116439819E-1,9.937834167E-1,9.202862549E0,9.265513226E0
3.150645083E1,3.951782227E-1,1.064436493E0,9.240584106E0,9.310079780E0
3.151642983E1,3.890409851E-1,1.149459686E0,9.246571655E0,9.325861774E0
3.152640883E1,4.147874451E-1,1.251098328E0,9.173972626E0,9.268175084E0
3.153638783E1,3.549119568E-1,1.273851013E0,9.039701843E0,9.135910919E0
3.154636683E1,3.070115662E-1,1.333127747E0,8.986861725E0,9.090388845E0
3.155634583E1,3.306623840E-1,1.397493896E0,8.931027832E0,9.045749551E0
3.156632483E1,3.370989990E-1,1.393601990E0,8.902287598E0,9.017010963E0
3.157630383E1,3.445834351E-1,1.375489655E0,8.959319000E0,9.070838246E0
3.158628283E1,3.683839417E-1,1.339414673E0,9.104816437E0,9.210180277E0
3.159626183E1,4.760101318E-1,1.314416656E0,9.312883759E0,9.417222557E0
3.160624083E1,5.990542603E-1,1.319655762E0,9.510772247E0,9.620558512E0
3.161621983E1,6.744973755E-1,1.305435333E0,9.609117737E0,9.720815388E0
3.162619883E1,6.959028625E-1,1.266965332E0,9.643695831E0,9.751428164E0
3.163617783E1,7.411088562E-1,1.266516266E0,9.684860229E0,9.795398075E0
3.164615683E1,7.289840698E-1,1.297052765E0,9.703870697E0,9.817274069E0
3.165613583E1,7.535330200E-1,1.356329498E0,9.715995483E0,9.839106156E0
3.166611483E1,7.749385071E-1,1.418749695E0,9.818681946E0,9.950874109E0
3.167609383E1,7.529342651E-1,1.475032654E0,9.918374634E0,1.005568430E1
3.168607283E1,6.161187744E-1,1.476230164E0,9.937534790E0,1.006545854E1
3.169605183E1,4.677772522E-1,1.401685181E0,9.929750977E0,1.003909813E1
3.170603083E1,3.302133179E-1,1.323697357E0,9.994266815E0,1.008695121E1
3.171600983E1,2.342628479E-1,1.301693115E0,1.006222549E1,1.014877657E1
3.172598883E1,1.302291870E-1,1.307830353E0,1.014814682E1,1.023290104E1
3.173596783E1,-2.035766602E-2,1.222657471E0,1.024215134E1,1.031489068E1
3.174594683E1,-1.092727661E-1,1.179547119E0,1.034364029E1,1.041125191E1
3.175592583E1,-1.184037781E-1,1.210233307E0,1.048300049E1,1.055329254E1
3.176590483E1,-8.247848511E-2,1.232536926E0,1.064152084E1,1.071297885E1
3.177588383E1,-1.317260742E-2,1.271455994E0,1.082908081E1,1.090347491E1
3.178586283E1,9.610015869E-2,1.354982300E0,1.099403778E1,1.107763869E1
3.179584183E1,2.284249878E-1,1.480421448E0,1.120659576E1,1.130626438E1
3.180582050E1,3.126997375E-1,1.554966431E0,1.129191833E1,1.140276815E1
3.181579950E1,3.159928894E-1,1.601819000E0,1.119866226E1,1.131705404E1
3.182577850E1,2.148033142E-1,1.579665070E0,1.108145599E1,1.119554148E1
3.183575750E1,9.205856323E-2,1.572180634E0,1.094044922E1,1.105321925E1
3.184573650E1,-4.355941772E-2,1.551822968E0,1.080213684E1,1.091312111E1
3.185571550E1,-2.475851440E-1,1.453028412E0,1.065678909E1,1.075824074E1
3.186569450E1,-3.897894287E-1,1.315165100E0,1.055245605E1,1.064123695E1
3.187567350E1,-4.276606750E-1,1.185983734E0,1.048150360E1,1.055705304E1
3.188565250E1,-3.573069763E-1,1.079704742E0,1.046114594E1,1.052278503E1
3.189563150E1,-2.195933533E-1,9.295669556E-1,1.050605255E1,1.054938179E1
3.190561050E1,-6.361770630E-2,7.433541870E-1,1.043779449E1,1.046442433E1
3.191558950E1,1.606159973E-1,6.024971008E-1,1.034528687E1,1.036406101E1
3.192556850E1,3.820056152E-1,4.929249573E-1,1.020038818E1,1.021943357E1
3.193554750E1,5.134323120E-1,3.628454590E-1,9.979297943E0,9.999082808E0
3.194552650E1,5.950126648E-1,2.526745605E-1,9.721833344E0,9.743301702E0
3.195550550E1,6.843768311E-1,2.683918762E-1,9.521699524E0,9.550034956E0
3.196548450E1,7.635621643E-1,3.781137085E-1,9.250762939E0,9.289919920E0
3.197546350E1,7.975415039E-1,4.719685364E-1,9.005572815E0,9.053130314E0
3.198544250E1,7.975415039E-1,5.906716919E-1,8.792116699E0,8.847953523E0
3.199542150E1,8.553213501E-1,7.461982727E-1,8.619076538E0,8.693495663E0
3.200540050E1,9.217831421E-1,9.357041931E-1,8.515641632E0,8.616343709E0
3.201537950E1,8.881031799E-1,9.949809265E-1,8.434061279E0,8.538858470E0
3.202535850E1,7.604187012E-1,8.942404175E-1,8.407117310E0,8.488670331E0
3.203533750E1,6.999444580E-1,8.382568359E-1,8.373287659E0,8.444201737E0
3.204531650E1,7.256909180E-1,8.586145020E-1,8.302634583E0,8.378400037E0
3.205529550E1,7.979905701E-1,8.695417786E-1,8.325237579E0,8.408476236E0
3.206527450E1,8.686436462E-1,8.896000671E-1,8.319399719E0,8.411797772E0
3.207525350E1,8.445437622E-1,8.502319336E-1,8.322692871E0,8.408529309E0
3.208523250E1,7.674540710E-1,7.577243042E-1,8.445737000E0,8.514317667E0
3.209521150E1,7.032376099E-1,7.144642639E-1,8.657696228E0,8.715543947E0
3.210519050E1,6.102809143E-1,6.605763245E-1,8.934021606E0,8.979172898E0
3.211516950E1,5.194198608E-1,5.887257385E-1,9.152267761E0,9.185880478E0
3.212514850E1,5.049000549E-1,5.294490051E-1,9.340426483E0,9.369034486E0
3.213512750E1,5.257067871E-1,5.059478760E-1,9.482481079E0,9.510509886E0
3.214510650E1,5.807922363E-1,5.417234802E-1,9.539213104E0,9.572218687E0
3.215508550E1,6.099815369E-1,6.087840271E-1,9.536069641E0,9.574931836E0
3.216506450E1,6.117778015E-1,6.637197876E-1,9.455836487E0,9.498823069E0
3.217504350E1,5.427713013E-1,6.999444580E-1,9.411229248E0,9.452817511E0
3.218502250E1,4.327500916E-1,7.393125916E-1,9.410780182E0,9.449689909E0
3.219500150E1,3.314108276E-1,7.914042664E-1,9.353449402E0,9.392718965E0
3.220498050E1,2.270777893E-1,8.828640747E-1,9.319470062E0,9.363948715E0
3.221495950E1,1.922003174E-1,1.013542328E0,9.282047882E0,9.339198140E0
3.222493850E1,1.356179810E-1,1.124012604E0,9.245673523E0,9.314734321E0
3.223491750E1,-1.392105103E-2,1.150806885E0,9.193432159E0,9.265189968E0
3.224489650E1,-1.805245972E-1,1.148561554E0,9.152267761E0,9.225821803E0
3.225487550E1,-2.252815247E-1,1.210532684E0,9.168583832E0,9.250895666E0
3.226485450E1,-1.945953369E-1,1.275347900E0,9.305249634E0,9.394256243E0
3.227483350E1,-1.474433899E-1,1.296154633E0,9.563312988E0,9.651876071E0
3.228481250E1,-1.435514832E-1,1.271006927E0,9.766889648E0,9.850289287E0
3.229479150E1,-1.435514832E-1,1.217717743E0,9.970316620E0,1.004542966E1
3.230477050E1,-1.218466187E-1,1.161883850E0,1.016610947E1,1.023301531E1
3.231474950E1,-1.329235840E-1,1.103505249E0,1.019425095E1,1.025466454E1
3.232472850E1,-1.627116394E-1,1.047222290E0,1.021251297E1,1.026735461E1
3.233470750E1,-2.116598511E-1,9.970765686E-1,1.016640884E1,1.021737884E1
3.234468650E1,-2.540217590E-1,9.352551270E-1,1.014784744E1,1.019401966E1
3.235466550E1,-1.986369324E-1,8.696914673E-1,1.017449203E1,1.021352574E1
3.236464450E1,4.969665527E-2,9.833052063E-1,1.026325745E1,1.031037401E1
3.237462350E1,3.366499329E-1,1.194066925E0,1.024993515E1,1.032474211E1
3.238460250E1,4.564009094E-1,1.241518250E0,1.009156448E1,1.017788500E1
3.239458150E1,3.815565491E-1,1.149010620E0,9.810299377E0,9.884724816E0
3.240456050E1,2.691403198E-1,1.093775482E0,9.637708282E0,9.703308830E0
3.241453950E1,1.146615601E-1,1.100810852E0,9.615554352E0,9.679040102E0
3.242451850E1,-4.191284180E-2,1.075513458E0,9.759405212E0,9.818578104E0
3.243449750E1,-1.025367737E-1,1.168021088E0,1.004471191E1,1.011291375E1
3.244447650E1,-8.472381592E-2,1.334924011E0,1.041998154E1,1.050548502E1
3.245445550E1,-1.257385254E-1,1.401834869E0,1.063882645E1,1.073152269E1
3.246443450E1,-2.392025757E-1,1.319805450E0,1.059616516E1,1.068072191E1
3.247441350E1,-2.201921082E-1,1.243314514E0,1.030636780E1,1.038342587E1
3.248439250E1,-7.694000244E-2,1.193318481E0,9.807604980E0,9.880235028E0
3.249437150E1,3.248245239E-2,9.752220154E-1,9.359287262E0,9.410014407E0
3.250435050E1,1.718426514E-1,7.948471069E-1,9.157057800E0,9.193096289E0
3.251432950E1,4.110452271E-1,7.852670288E-1,9.202413483E0,9.244999534E0
3.252430850E1,6.674620056E-1,9.134005737E-1,9.497899017E0,9.565034860E0
3.253428750E1,7.420069885E-1,9.936337280E-1,9.997709656E0,1.007432780E1
3.254426650E1,6.264472961E-1,9.982740784E-1,1.042731628E1,1.049370822E1
3.255424550E1,3.056643677E-1,9.653425598E-1,1.081396225E1,1.086126588E1
3.256422450E1,-2.724334717E-2,9.128018188E-1,1.105256607E1,1.109022841E1
3.257420350E1,-4.782554626E-1,6.566844177E-1,1.106169708E1,1.109148796E1
3.258418250E1,-7.963439941E-1,4.436773682E-1,1.101723953E1,1.105488943E1
3.259416150E1,-8.458909607E-1,3.855981445E-1,1.092413315E1,1.096361722E1
3.260414050E1,-7.692503357E-1,2.989283752E-1,1.076321777E1,1.079481177E1
3.261411950E1,-5.676196289E-1,2.406994629E-1,1.063328796E1,1.065114741E1
3.262409850E1,-2.636018372E-1,2.957849121E-1,1.050725006E1,1.051471723E1
3.263407750E1,6.885681152E-3,3.809577942E-1,1.029229706E1,1.029934731E1
3.264405650E1,1.739382935E-1,4.180805969E-1,1.005099884E1,1.006119395E1
3.265403550E1,2.722837830E-1,4.715194702E-1,9.808503113E0,9.823604348E0
3.266401450E1,3.167413330E-1,5.411247253E-1,9.606872406E0,9.627312110E0
3.267399350E1,3.225791931E-1,6.707551575E-1,9.378148041E0,9.407636818E0
3.268397250E1,3.182382202E-1,8.343649292E-1,9.181307373E0,9.224632539E0
3.269395150E1,2.951861572E-1,9.653425598E-1,8.964558105E0,9.021215170E0
3.270393050E1,2.014810181E-1,9.984237671E-1,8.652157745E0,8.711904400E0
3.271390950E1,5.658233643E-2,9.306147766E-1,8.286468201E0,8.338752944E0
3.272388850E1,8.262817383E-2,8.936416626E-1,8.018824768E0,8.068889236E0
3.273386750E1,1.929487610E-1,9.413923645E-1,7.950566711E0,8.008430548E0
3.274384650E1,4.427792358E-1,1.103056183E0,8.062234497E0,8.149381049E0
3.275382550E1,5.298980713E-1,1.151555328E0,8.269553375E0,8.366145150E0
3.276380450E1,6.673123169E-1,1.192719727E0,8.453820190E0,8.563583472E0
3.277378350E1,8.181985474E-1,1.244212646E0,8.682095490E0,8.808875982E0
3.278376250E1,9.385482788E-1,1.255289612E0,8.926237793E0,9.062800120E0
3.279374150E1,1.019529877E0,1.251846771E0,9.080417175E0,9.222826984E0
3.280372088E1,9.810598755E-1,1.238374786E0,9.096134491E0,9.232318954E0
3.281369988E1,9.104067993E-1,1.182091827E0,9.103768616E0,9.225225452E0
3.282367887E1,8.982820129E-1,1.193019104E0,9.156309357E0,9.277295198E0
3.283365787E1,9.578581238E-1,1.272653503E0,9.207203522E0,9.343967884E0
3.284363688E1,9.478289795E-1,1.361568604E0,9.315428467E0,9.462000653E0
3.285361588E1,8.934919739E-1,1.404678955E0,9.322613525E0,9.470088374E0
3.286359487E1,7.934999084E-1,1.391057281E0,9.343719635E0,9.479967251E0
3.287357388E1,6.475534058E-1,1.354832611E0,9.387578430E0,9.506919880E0
3.288355288E1,5.769003296E-1,1.334474945E0,9.472751312E0,9.583666041E0
3.289353187E1,6.216572571E-1,1.380130005E0,9.675429840E0,9.793117949E0
3.290351088E1,6.032455444E-1,1.427731018E0,9.962233429E0,1.008208391E1
3.291348988E1,5.126838684E-1,1.431473236E0,1.021131546E1,1.032390061E1
3.292346888E1,3.492237854E-1,1.371448059E0,1.042581940E1,1.052143228E1
3.293344787E1,1.308279419E-1,1.296903076E0,1.069630692E1,1.077543759E1
3.294342688E1,1.781295776E-2,1.300944672E0,1.081036972E1,1.088838224E1
3.295340588E1,2.604583740E-2,1.385818176E0,1.079614929E1,1.088476044E1
3.296338487E1,6.406677246E-2,1.476080475E0,1.067071014E1,1.077251006E1
3.297336388E1,8.113128662E-2,1.524878998E0,1.045934967E1,1.057023338E1
3.298334288E1,1.335223389E-1,1.531315613E0,1.029903305E1,1.041310893E1
3.299332187E1,2.321672058E-1,1.581461334E0,1.017209702E1,1.029691601E1
3.300330087E1,3.408412170E-1,1.592837677E0,1.009186386E1,1.022247626E1
3.301327988E1,4.055067444E-1,1.575623474E0,1.001567230E1,1.014695603E1
3.302325888E1,4.706213379E-1,1.488055573E0,9.942624207E0,1.006437131E1
3.303323787E1,5.611830139E-1,1.390009460E0,9.919871521E0,1.003249240E1
3.304321688E1,7.553292847E-1,1.359772339E0,1.001058289E1,1.013070940E1
3.305319588E1,1.030906219E0,1.396745453E0,1.022957748E1,1.037583351E1
3.306317487E1,1.269510040E0,1.428030396E0,1.039767792E1,1.057178474E1
3.307315388E1,1.336420898E0,1.418749695E0,1.058987823E1,1.076774779E1
3.308313288E1,1.376836853E0,1.439855804E0,1.067834427E1,1.086259181E1
3.309311188E1,1.268312531E0,1.436412964E0,1.074435699E1,1.091389509E1
3.310309087E1,9.833052063E-1,1.317410431E0,1.072564590E1,1.085089579E1
3.311306988E1,6.249504089E-1,1.109642487E0,1.058748322E1,1.066380187E1
3.312304888E1,3.787124634E-1,9.292675781E-1,1.047596512E1,1.052391593E1
3.313302787E1,2.891986084E-1,8.051756287E-1,1.033870056E1,1.037403841E1
3.314300688E1,2.101629639E-1,6.153703308E-1,1.017928207E1,1.020003101E1
3.315298588E1,2.113604736E-1,4.224215698E-1,1.011940659E1,1.013042461E1
3.316296487E1,3.974235535E-1,3.981719971E-1,1.013362701E1,1.014923065E1
3.317294387E1,7.188052368E-1,5.572911072E-1,1.016625916E1,1.020686434E1
3.318292288E1,9.229806519E-1,6.767427063E-1,1.009979736E1,1.016443706E1
3.319290188E1,9.030720520E-1,6.828799438E-1,9.919123077E0,9.983529775E0
3.320288087E1,8.069718933E-1,6.872209167E-1,9.694889374E0,9.752658929E0
3.321285988E1,7.683522034E-1,7.972421265E-1,9.565708008E0,9.629575785E0
3.322283888E1,7.276368713E-1,9.395960999E-1,9.521998901E0,9.595871994E0
3.323281787E1,7.008425903E-1,1.033750305E0,9.431137848E0,9.513473663E0
3.324279688E1,6.758445740E-1,1.105900269E0,9.411528625E0,9.500350118E0
3.325277588E1,7.104226685E-1,1.183439026E0,9.341025238E0,9.442456290E0
3.326275488E1,7.467970276E-1,1.237177277E0,9.259295197E0,9.371385220E0
3.327273387E1,6.849755859E-1,1.194066925E0,9.177565155E0,9.280231115E0
3.328271288E1,5.266049194E-1,1.091979218E0,8.991202698E0,9.072566192E0
3.329269188E1,3.188369751E-1,9.770182800E-1,8.758885803E0,8.818973991E0
3.330267087E1,1.266366577E-1,8.553213501E-1,8.636290741E0,8.679465952E0
3.331264988E1,7.783813477E-2,7.954458618E-1,8.607700195E0,8.644726459E0
3.332262888E1,1.149609375E-1,7.894583130E-1,8.583899689E0,8.620892895E0
3.333260787E1,2.401007080E-1,8.057743835E-1,8.631650391E0,8.672503051E0
3.334258687E1,3.586541748E-1,8.499325562E-1,8.645571442E0,8.694649143E0
3.335256588E1,5.084925842E-1,9.078620911E-1,8.660690002E0,8.722977107E0
3.336254488E1,6.310876465E-1,9.870474243E-1,8.615034943E0,8.694329261E0
3.337252387E1,6.930587769E-1,1.058598633E0,8.574319611E0,8.667174760E0
3.338250288E1,6.741979980E-1,1.113833771E0,8.521479492E0,8.620370140E0
3.339248188E1,6.647676086E-1,1.213077393E0,8.527616730E0,8.639080959E0
3.340246087E1,6.637197876E-1,1.273102570E0,8.605454865E0,8.724400698E0
3.341243988E1,5.882766724E-1,1.255738678E0,8.714428253E0,8.824069858E0
3.342241888E1,4.902305603E-1,1.237626343E0,8.742569733E0,8.843334806E0
3.343239788E1,4.569996643E-1,1.240470428E0,8.732241211E0,8.831741173E0
3.344237687E1,4.590953064E-1,1.274599457E0,8.727600861E0,8.832122568E0
3.345235588E1,4.872367859E-1,1.291214905E0,8.704997864E0,8.813717912E0
3.346233488E1,5.432203674E-1,1.360371094E0,8.769364014E0,8.890862899E0
3.347231387E1,6.062393188E-1,1.403032379E0,8.879235535E0,9.009819624E0
3.348229288E1,6.144721985E-1,1.388662262E0,9.026379547E0,9.153222749E0
3.349227188E1,6.065386963E-1,1.383423157E0,9.163644104E0,9.287309733E0
3.350225087E1,5.864804077E-1,1.402882690E0,9.283993835E0,9.407687317E0
3.351222987E1,5.363346863E-1,1.412762146E0,9.428443451E0,9.548774669E0
3.352220888E1,4.843927002E-1,1.461111603E0,9.559421082E0,9.682562410E0
3.353218788E1,4.255650330E-1,1.539249115E0,9.690398712E0,9.821110967E0
3.354216687E1,3.731739807E-1,1.627415771E0,9.839788055E0,9.980439364E0
3.355214588E1,3.010240173E-1,1.648372192E0,9.938432922E0,1.007870008E1
3.356212488E1,2.065704346E-1,1.658551025E0,9.995763702E0,1.013453279E1
3.357210387E1,1.350192261E-1,1.601819000E0,1.000624191E1,1.013454151E1
3.358208288E1,7.798782349E-2,1.538949738E0,1.007165588E1,1.018885178E1
3.359206188E1,2.035766602E-2,1.445244598E0,1.016042130E1,1.026271442E1
3.360204088E1,-4.400848389E-2,1.318757629E0,1.024544449E1,1.033006250E1
3.361201987E1,-9.250762939E-2,1.132694550E0,1.032193542E1,1.038431055E1
3.362199888E1,-5.987548828E-3,1.063089294E0,1.045815216E1,1.051204744E1
