"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)","Absolute (rad/s)"
1.488052767E1,-1.928812079E-2,3.091838211E-2,5.868726596E-2,6.908091735E-2
1.489055167E1,-1.170688681E-2,5.258557945E-2,8.105366677E-2,9.732415560E-2
1.490057667E1,1.504522515E-3,6.049516797E-2,1.082378849E-1,1.240055187E-1
1.491060167E1,9.701835923E-3,3.688448295E-2,1.305041760E-1,1.359629753E-1
1.492062667E1,5.070864689E-3,1.592860371E-2,1.509204954E-1,1.518434392E-1
1.493065067E1,-1.015119907E-2,1.456781570E-2,1.635782868E-1,1.645391260E-1
1.494067567E1,-3.074169531E-2,1.402985677E-2,1.677980721E-1,1.711668242E-1
1.495070067E1,-4.948494211E-2,1.670115627E-2,1.396208256E-1,1.490693230E-1
1.496072467E1,-6.502528489E-2,2.311218344E-2,8.487955481E-2,1.093937819E-1
1.497074967E1,-7.570562512E-2,4.435568675E-2,1.557744760E-2,8.911467609E-2
1.498077467E1,-6.757579744E-2,6.113333628E-2,-5.780356005E-2,1.079121159E-1
1.499079967E1,-4.747386277E-2,3.065139800E-2,-1.347688437E-1,1.461366383E-1
1.500082367E1,-5.044515058E-2,2.047253028E-2,-2.031042278E-1,2.102740237E-1
1.501084867E1,-8.207030594E-2,3.098221123E-2,-2.501683831E-1,2.651030978E-1
1.502087367E1,-1.319987178E-1,4.067745060E-2,-2.612231672E-1,2.954925711E-1
1.503089867E1,-1.815809608E-1,2.219703421E-2,-2.593018413E-1,3.173354668E-1
1.504092267E1,-2.278904021E-1,1.144212391E-2,-2.589297891E-1,3.451225771E-1
1.505094767E1,-2.182208747E-1,-9.719586372E-2,-2.648416758E-1,3.566630052E-1
1.506097267E1,-1.818748415E-1,-2.118683904E-1,-2.659159899E-1,3.855878454E-1
1.507099667E1,-1.486610323E-1,-2.280360460E-1,-2.609985471E-1,3.771217077E-1
1.508102167E1,-8.385435492E-2,-1.594657749E-1,-2.501003444E-1,3.082386551E-1
1.509104667E1,2.204393223E-2,-9.831785411E-2,-2.335825562E-1,2.543877866E-1
1.510107167E1,1.394693553E-1,-2.350193821E-2,-2.188603431E-1,2.605837523E-1
1.511109567E1,2.371187657E-1,2.876475826E-2,-2.135982364E-1,3.204324063E-1
1.512112067E1,2.844130397E-1,4.734536633E-2,-2.091057599E-1,3.561707170E-1
1.513114567E1,2.690590918E-1,3.316937387E-2,-2.093346119E-1,3.425112874E-1
1.514117067E1,2.059903890E-1,3.018131247E-3,-2.052402794E-1,2.908001406E-1
1.515119467E1,1.184892580E-1,-1.737668365E-2,-1.954097599E-1,2.291868837E-1
1.516121967E1,2.988562174E-2,-1.918896660E-2,-1.760112941E-1,1.795587438E-1
1.517124467E1,-4.330538586E-2,3.811249044E-3,-1.385100186E-1,1.451719922E-1
1.518126867E1,-8.704300970E-2,1.183428802E-2,-8.996752650E-2,1.257405731E-1
1.519129367E1,-1.184800267E-1,-3.849738277E-4,-2.888062783E-2,1.219498077E-1
1.520131867E1,-1.351668537E-1,-2.389562503E-2,3.562992066E-2,1.418117431E-1
1.521134367E1,-1.442449540E-1,-3.976580128E-2,8.874871582E-2,1.739662619E-1
1.522136767E1,-1.218837127E-1,-5.961460993E-2,1.097053960E-1,1.744844264E-1
1.523139267E1,-5.809111893E-2,-9.519822896E-2,9.534819424E-2,1.467261362E-1
1.524141767E1,4.532422125E-2,-1.329115182E-1,6.925587356E-2,1.565762841E-1
1.525144267E1,1.873642653E-1,-1.460865736E-1,3.163117915E-2,2.396814269E-1
1.526146667E1,3.390041292E-1,-1.248047277E-1,-1.783730462E-2,3.616879720E-1
1.527149167E1,4.694565833E-1,-8.496712148E-2,-9.958886355E-2,4.873672507E-1
1.528151667E1,5.554889441E-1,-6.344478577E-2,-1.899640262E-1,5.904909306E-1
1.529154067E1,5.691134930E-1,-8.265929669E-2,-2.487043887E-1,6.265593349E-1
1.530156567E1,5.012441874E-1,-1.162542775E-1,-2.731580734E-1,5.825599759E-1
1.531159067E1,3.780949414E-1,-1.268560737E-1,-2.581338286E-1,4.750592822E-1
1.532161567E1,2.547620833E-1,-1.454169750E-1,-2.106520683E-1,3.611427828E-1
1.533163967E1,1.283596456E-1,-1.193672493E-1,-1.490782946E-1,2.301066639E-1
1.534166467E1,3.149301931E-2,-8.394160867E-2,-8.781199902E-2,1.254948250E-1
1.535168967E1,-3.771900758E-2,-7.893282920E-2,-1.225986332E-2,8.833696456E-2
1.536171467E1,-9.677939862E-2,-7.707713544E-2,7.404972613E-2,1.441891076E-1
1.537173867E1,-1.570544988E-1,-6.315927953E-2,1.591115594E-1,2.323180977E-1
1.538176367E1,-2.190321088E-1,-5.265710130E-2,2.346611768E-1,3.252901826E-1
1.539178867E1,-2.732836604E-1,-3.102445230E-2,2.910766304E-1,4.004648304E-1
1.540181267E1,-3.090725541E-1,-5.590730347E-3,3.098170161E-1,4.376570386E-1
1.541183767E1,-3.007795513E-1,-7.366146892E-4,2.902180552E-1,4.179657889E-1
1.542186267E1,-2.559476495E-1,-6.488775834E-3,2.378049046E-1,3.494316473E-1
1.543188767E1,-1.931934059E-1,-1.744397171E-2,1.554773897E-1,2.485984773E-1
1.544191167E1,-1.315010190E-1,-3.573376313E-2,5.393026024E-2,1.465533787E-1
1.545193667E1,-9.079438448E-2,-5.689811334E-2,-4.352029413E-2,1.156504715E-1
1.546196167E1,-6.384878606E-2,-8.652658015E-2,-1.179700270E-1,1.596259497E-1
1.547198567E1,-3.631607443E-2,-1.159000024E-1,-1.605334282E-1,2.013023830E-1
1.548201067E1,-5.494511686E-3,-1.488893777E-1,-1.708521098E-1,2.266907141E-1
1.549203567E1,2.851507626E-2,-1.560727954E-1,-1.538027376E-1,2.209685705E-1
1.550206067E1,6.365122646E-2,-1.395705193E-1,-1.216402724E-1,1.957747797E-1
1.551208467E1,9.079761058E-2,-1.213743240E-1,-7.855069637E-2,1.707224195E-1
1.552210967E1,1.027514786E-1,-1.061812565E-1,-2.690268494E-2,1.501868171E-1
1.553213467E1,1.011186913E-1,-9.871961176E-2,2.346488088E-2,1.432520579E-1
1.554215967E1,8.259107918E-2,-9.264014661E-2,7.035729289E-2,1.426661550E-1
1.555218367E1,5.446930975E-2,-6.432496011E-2,1.133773774E-1,1.412764520E-1
1.556220867E1,1.648570597E-2,-3.000293486E-2,1.618844718E-1,1.654646089E-1
1.557223367E1,-2.514902875E-2,-2.894041594E-3,2.086941600E-1,2.102239319E-1
1.558225767E1,-6.900063902E-2,1.574276015E-2,2.436572015E-1,2.537277173E-1
1.559228267E1,-1.140991524E-1,3.760360554E-2,2.552787662E-1,2.821345356E-1
1.560230767E1,-1.622578949E-1,6.202452630E-2,2.415224761E-1,2.975025593E-1
1.561233267E1,-2.041648179E-1,8.416984230E-2,2.071165740E-1,3.027624654E-1
1.562235667E1,-2.384783179E-1,1.023278087E-1,1.628124863E-1,3.063507699E-1
1.563238167E1,-2.566234171E-1,1.190793961E-1,1.156623960E-1,3.056358465E-1
1.564240667E1,-2.516561151E-1,1.463733315E-1,8.264853060E-2,3.026329989E-1
1.565243167E1,-2.247873247E-1,1.696379334E-1,6.896465272E-2,2.899353257E-1
1.566245567E1,-1.818236113E-1,1.644242704E-1,6.964455545E-2,2.548441296E-1
1.567248067E1,-1.387598515E-1,1.276312172E-1,8.127200603E-2,2.053026131E-1
1.568250567E1,-1.031043753E-1,7.502047718E-2,1.100144386E-1,1.684095036E-1
1.569252967E1,-7.160411030E-2,4.830516875E-2,1.436847001E-1,1.676479376E-1
1.570255467E1,-3.404155001E-2,4.885591194E-2,1.685415804E-1,1.787512003E-1
1.571257967E1,8.562277071E-3,6.173535809E-2,1.936776489E-1,2.034590836E-1
1.572260467E1,5.173318088E-2,7.558806241E-2,2.112047076E-1,2.302114370E-1
1.573262867E1,1.000889316E-1,8.354329318E-2,2.125248909E-1,2.493273056E-1
1.574265367E1,1.422313303E-1,9.083529562E-2,2.026107311E-1,2.636890415E-1
1.575267867E1,1.882557422E-1,8.311821520E-2,1.866115630E-1,2.777998157E-1
1.576270367E1,2.370259315E-1,4.179714620E-2,1.739247888E-1,2.969480187E-1
1.577272767E1,2.793007791E-1,7.477919571E-3,1.569619626E-1,3.204713750E-1
1.578274929E1,3.094317913E-1,-3.307882696E-3,1.465559304E-1,3.423997901E-1
1.579277429E1,3.120886683E-1,3.311119974E-2,1.381768137E-1,3.429118259E-1
1.580279829E1,2.788699865E-1,8.783809841E-2,1.319119930E-1,3.207565663E-1
1.581282329E1,2.093203515E-1,1.238060221E-1,1.342156976E-1,2.777711183E-1
1.582284829E1,1.138452217E-1,1.315744519E-1,1.384930015E-1,2.223800404E-1
1.583287329E1,2.757867984E-2,1.201399341E-1,1.159149632E-1,1.692053960E-1
1.584289729E1,-3.494860977E-2,1.179377660E-1,7.616835088E-2,1.446801287E-1
1.585292229E1,-6.419411302E-2,1.165704951E-1,3.809580579E-2,1.384227398E-1
1.586294729E1,-6.853010505E-2,1.073134989E-1,8.654800244E-3,1.276223644E-1
1.587297229E1,-6.289982051E-2,7.536873221E-2,-1.222968288E-2,9.892622685E-2
1.588299629E1,-4.985405877E-2,3.398986533E-2,-2.707334235E-2,6.613398512E-2
1.589302129E1,-3.487764299E-2,-6.106349640E-3,-3.176894784E-2,4.757103671E-2
1.590304629E1,-1.741609536E-2,-4.605829343E-2,-2.593582682E-2,5.565387574E-2
1.591307029E1,1.396348421E-2,-9.879047424E-2,-1.256259158E-2,1.005602078E-1
1.592309529E1,6.932155043E-2,-1.667391658E-1,6.464895327E-3,1.806909561E-1
1.593312029E1,1.443184018E-1,-2.123359740E-1,1.685401611E-2,2.572905455E-1
1.594314529E1,2.352903783E-1,-2.072799653E-1,2.228739671E-2,3.143616933E-1
1.595316929E1,3.339950740E-1,-1.864975989E-1,2.271023951E-2,3.832098888E-1
1.596319429E1,4.183592200E-1,-1.914649308E-1,2.215124294E-2,4.606234191E-1
1.597321929E1,4.587386250E-1,-2.112992853E-1,8.544781245E-3,5.051351575E-1
1.598324429E1,4.516370296E-1,-2.312642038E-1,-2.657299116E-2,5.080996579E-1
1.599326829E1,4.163153172E-1,-2.307807803E-1,-7.274180651E-2,4.815283816E-1
1.600329329E1,3.667296469E-1,-2.093295455E-1,-1.249203160E-1,4.403573298E-1
1.601331829E1,3.086693287E-1,-1.888793558E-1,-1.760357022E-1,4.024186054E-1
1.602334229E1,2.475194186E-1,-1.835556924E-1,-2.151724547E-1,3.758427066E-1
1.603336729E1,1.655858457E-1,-1.689173430E-1,-2.367525846E-1,3.346692806E-1
1.604339229E1,7.065638900E-2,-1.323460191E-1,-2.304672599E-1,2.749962763E-1
1.605341729E1,-1.465893723E-2,-8.696735650E-2,-1.909448802E-1,2.103286781E-1
1.606344129E1,-7.088439167E-2,-5.997302383E-2,-1.301851124E-1,1.599047343E-1
1.607346629E1,-1.071502864E-1,-4.717288911E-2,-6.467204541E-2,1.337495376E-1
1.608349129E1,-1.302795708E-1,-4.435180128E-2,-2.152473433E-3,1.376389552E-1
1.609351629E1,-1.297661811E-1,-4.442029819E-2,4.839537293E-2,1.454459926E-1
1.610354029E1,-1.000594124E-1,-3.511973843E-2,7.715111971E-2,1.311395338E-1
1.611356529E1,-5.216233432E-2,-2.811528742E-2,9.747644514E-2,1.140746942E-1
1.612359029E1,-5.912820343E-4,-2.904686145E-2,1.063375771E-1,1.102349767E-1
1.613361529E1,3.181612119E-2,-2.201667614E-2,9.483915567E-2,1.024278529E-1
1.614363929E1,4.060242325E-2,-3.873891896E-3,7.247073203E-2,8.315991110E-2
1.615366429E1,3.372701257E-2,1.282681990E-2,5.534124002E-2,6.606581213E-2
1.616368929E1,2.546934783E-2,1.113890857E-2,3.862484545E-2,4.758825116E-2
1.617371329E1,1.897817850E-2,3.526632674E-3,2.206073329E-2,2.931355233E-2
1.618373829E1,1.701622829E-2,2.029522695E-2,1.012705266E-3,2.650422295E-2
1.619376329E1,1.403595507E-2,3.932540491E-2,-1.959913224E-2,4.612614758E-2
1.620378829E1,1.151953451E-2,4.509114847E-2,-3.350163251E-2,5.734344536E-2
1.621381229E1,8.699370548E-3,5.439883843E-2,-3.329543024E-2,6.437001123E-2
1.622383729E1,-1.872046851E-3,7.312219590E-2,-3.171564266E-2,7.972604394E-2
1.623386229E1,-2.049371414E-2,8.696044981E-2,-2.079322748E-2,9.173042276E-2
1.624388729E1,-3.742103279E-2,9.432595223E-2,-2.563623013E-3,1.015100543E-1
1.625391129E1,-3.512713313E-2,8.110637218E-2,2.672952227E-2,9.233973387E-2
1.626393629E1,-1.544451062E-2,5.756696686E-2,7.206930220E-2,9.352257964E-2
1.627396129E1,1.563240215E-2,3.567385301E-2,1.220187470E-1,1.280842317E-1
1.628398529E1,4.967372492E-2,4.191763327E-2,1.658280045E-1,1.781109036E-1
1.629401029E1,8.073104918E-2,8.526379615E-2,1.931696832E-1,2.260573904E-1
1.630403529E1,1.153960899E-1,1.349967271E-1,2.068894953E-1,2.726602962E-1
1.631406029E1,1.392780840E-1,1.511441171E-1,1.961575001E-1,2.841138745E-1
1.632408429E1,1.341491044E-1,1.301863790E-1,1.711397767E-1,2.534428903E-1
1.633410929E1,9.512201697E-2,9.688537568E-2,1.388086230E-1,1.941721091E-1
1.634413429E1,2.795177139E-2,7.588181645E-2,1.072877049E-1,1.343503004E-1
1.635415929E1,-5.491845682E-2,5.619975552E-2,9.497658163E-2,1.232680027E-1
1.636418329E1,-1.362308860E-1,4.637562111E-2,9.544370323E-2,1.726819418E-1
1.637420829E1,-2.004591376E-1,6.107547134E-2,1.013306230E-1,2.327702176E-1
1.638423329E1,-2.271631807E-1,9.268160164E-2,1.043410599E-1,2.666084146E-1
1.639425729E1,-1.975613385E-1,9.039683640E-2,8.486674726E-2,2.332475837E-1
1.640428229E1,-1.163666025E-1,6.154281273E-2,4.022950679E-2,1.376485277E-1
1.641430729E1,1.897579874E-3,3.624485433E-2,-6.670284551E-3,3.690234370E-2
1.642433229E1,1.210122555E-1,4.393472895E-2,-4.258114472E-2,1.356000748E-1
1.643435629E1,2.066757083E-1,5.895302072E-2,-6.053314731E-2,2.232813673E-1
1.644438129E1,2.399598956E-1,5.757749826E-2,-5.597195029E-2,2.530390860E-1
1.645440629E1,2.350281030E-1,3.324656188E-2,-3.017377853E-2,2.392780809E-1
1.646443129E1,2.147507966E-1,-4.640365951E-3,1.045194454E-2,2.150550645E-1
1.647445529E1,1.895408034E-1,-1.517892350E-2,4.841552302E-2,1.962146242E-1
1.648448029E1,1.560859084E-1,7.823597640E-3,7.279703021E-2,1.724048349E-1
1.649450529E1,9.321712703E-2,3.717746213E-2,7.492733002E-2,1.252425696E-1
1.650453029E1,-2.440158045E-3,4.309713840E-2,7.520722598E-2,8.671473087E-2
1.651455429E1,-1.139552295E-1,3.217658028E-2,7.690552622E-2,1.411934369E-1
1.652457929E1,-2.191572934E-1,3.862383775E-3,9.415028989E-2,2.385563128E-1
1.653460429E1,-2.795459330E-1,-3.171284497E-2,1.129594818E-1,3.031690580E-1
1.654462829E1,-2.634886801E-1,-5.618463457E-2,1.379409879E-1,3.026726183E-1
1.655465329E1,-1.657569408E-1,-6.506404281E-2,1.848692000E-1,2.566813476E-1
1.656467829E1,-4.217581823E-3,-4.439578205E-2,2.423138618E-1,2.463834027E-1
1.657470329E1,1.893033534E-1,7.048071362E-3,2.789531648E-1,3.371947554E-1
1.658472729E1,3.792101443E-1,1.739392057E-2,2.729205787E-1,4.675345167E-1
1.659475229E1,5.276663303E-1,3.875447903E-3,2.263883799E-1,5.741937598E-1
1.660477729E1,6.094237566E-1,3.495148383E-3,1.609678268E-1,6.303333820E-1
1.661480229E1,6.132071018E-1,-3.644863144E-2,1.063217521E-1,6.234226234E-1
1.662482629E1,5.395991802E-1,-1.117274016E-1,6.828941405E-2,5.552600577E-1
1.663485129E1,4.054530561E-1,-1.972671449E-1,6.040628254E-2,4.549235388E-1
1.664487629E1,2.459917665E-1,-2.378971279E-1,8.167029172E-2,3.518195975E-1
1.665490129E1,9.811796993E-2,-1.999413520E-1,1.241878346E-1,2.550025461E-1
1.666492529E1,-1.022725482E-3,-1.722023934E-1,1.872307211E-1,2.543817077E-1
1.667495029E1,-8.402384073E-2,-1.051252857E-1,2.693789005E-1,3.011250962E-1
1.668497529E1,-1.458219588E-1,-8.275712281E-2,3.099178076E-1,3.523660490E-1
1.669499929E1,-1.972099096E-1,-6.556515396E-2,3.264772594E-1,3.870115486E-1
1.670502429E1,-2.525290847E-1,-4.632328823E-2,2.912897170E-1,3.882866014E-1
1.671504929E1,-2.942021191E-1,-5.059640482E-2,2.174026370E-1,3.692949900E-1
1.672507429E1,-3.255315423E-1,-1.193645447E-1,1.269409209E-1,3.692325514E-1
1.673509829E1,-3.564786613E-1,-1.679333448E-1,2.602769807E-2,3.949127566E-1
1.674512329E1,-3.601663411E-1,-1.714204848E-1,-5.020289123E-2,4.020262505E-1
1.675514829E1,-3.208548427E-1,-1.493080407E-1,-1.033275723E-1,3.686696466E-1
1.676517329E1,-2.534089684E-1,-7.818086445E-2,-1.386541426E-1,2.992546142E-1
1.677519729E1,-1.650613844E-1,-6.029501557E-2,-1.582548171E-1,2.364853837E-1
1.678522204E1,-9.246255457E-2,-6.226548553E-2,-1.858164072E-1,2.166888365E-1
1.679524704E1,-4.269257560E-2,-4.710282758E-2,-2.120868415E-1,2.214094865E-1
1.680527204E1,-1.381432265E-2,-6.954634935E-2,-2.294559777E-1,2.401615621E-1
1.681529604E1,-1.397419069E-2,-5.427406728E-2,-2.426184416E-1,2.490073505E-1
1.682532104E1,-4.267241433E-2,-4.878715798E-2,-2.406844497E-1,2.492591544E-1
1.683534604E1,-8.454501629E-2,-4.501893371E-2,-2.247261554E-1,2.442875541E-1
1.684537004E1,-1.247608811E-1,-6.460514665E-2,-2.067463547E-1,2.499663129E-1
1.685539504E1,-1.476972401E-1,-8.000119776E-2,-1.562962681E-1,2.294410377E-1
1.686542004E1,-1.509383023E-1,-5.830921605E-2,-1.032455489E-1,1.919426454E-1
1.687544504E1,-1.508886218E-1,-1.112767775E-2,-6.741748750E-2,1.656391229E-1
1.688546904E1,-1.511091292E-1,4.147987440E-2,-3.732563183E-2,1.610830584E-1
1.689549404E1,-1.554724276E-1,9.901396185E-2,-9.232420474E-3,1.845553521E-1
1.690551904E1,-1.632903963E-1,1.520795822E-1,9.590269998E-3,2.233470979E-1
1.691554404E1,-1.684314162E-1,1.999329329E-1,1.335730031E-2,2.617646597E-1
1.692556804E1,-1.748267263E-1,2.278007865E-1,-1.199538819E-3,2.871567890E-1
1.693559304E1,-1.921846569E-1,2.257121354E-1,-3.188111261E-2,2.981565289E-1
1.694561804E1,-2.309440374E-1,2.159077078E-1,-8.171018958E-2,3.265391888E-1
1.695564304E1,-2.728571296E-1,2.078855038E-1,-1.393207014E-1,3.702399947E-1
1.696566704E1,-2.976272106E-1,1.712843478E-1,-1.767234802E-1,3.862013371E-1
1.697569204E1,-2.932970226E-1,1.002589315E-1,-1.680427641E-1,3.525810082E-1
1.698571704E1,-2.658289075E-1,2.210580558E-2,-1.211466268E-1,2.929678820E-1
1.699574204E1,-2.192474306E-1,-1.490910072E-3,-4.559170827E-2,2.239425428E-1
1.700576604E1,-1.456011683E-1,3.327585757E-2,4.126302898E-2,1.549503806E-1
1.701579104E1,-5.478366464E-2,1.127664372E-1,1.280766428E-1,1.792237308E-1
1.702581604E1,3.719952703E-2,1.726771742E-1,1.960812658E-1,2.639111102E-1
1.703584004E1,1.094765589E-1,1.703141481E-1,2.225545049E-1,3.008696289E-1
1.704586504E1,1.489214450E-1,1.297824383E-1,2.044066638E-1,2.842589704E-1
1.705589004E1,1.602036059E-1,8.349809051E-2,1.618571728E-1,2.425590049E-1
1.706591504E1,1.564855725E-1,4.926182330E-2,1.262070239E-1,2.069847204E-1
1.707593904E1,1.460393220E-1,3.791116551E-2,1.101194024E-1,1.867913885E-1
1.708596404E1,1.234354824E-1,3.742806613E-2,1.040644422E-1,1.657304636E-1
1.709598904E1,8.961752802E-2,5.579426140E-2,1.053473279E-1,1.491387288E-1
1.710601404E1,5.022750795E-2,7.766520232E-2,1.014149040E-1,1.372576736E-1
1.711603804E1,-5.334225483E-3,8.620734513E-2,1.043311805E-1,1.354442894E-1
1.712606304E1,-9.586838633E-2,1.008491367E-1,1.206401139E-1,1.841611603E-1
1.713608804E1,-2.030949295E-1,1.391485035E-1,1.377868801E-1,2.821260015E-1
1.714611304E1,-3.028657138E-1,1.818421781E-1,1.228923649E-1,3.740277419E-1
1.715613704E1,-3.921090961E-1,1.762656718E-1,8.344992995E-2,4.379303838E-1
1.716616204E1,-4.826073050E-1,1.053241342E-1,2.808919922E-2,4.947645776E-1
1.717618704E1,-5.717408657E-1,-4.170969129E-3,-4.087021574E-2,5.732149588E-1
1.718621204E1,-6.301596761E-1,-1.217383444E-1,-1.135974154E-1,6.517866328E-1
1.719623604E1,-6.184183955E-1,-1.987415701E-1,-1.786385924E-1,6.736848449E-1
1.720626104E1,-5.180068612E-1,-2.005474567E-1,-1.996402740E-1,5.902597985E-1
1.721628604E1,-3.358224928E-1,-1.410937011E-1,-1.702621728E-1,4.020862926E-1
1.722631004E1,-9.647969157E-2,-6.838673353E-2,-1.013169140E-1,1.557247356E-1
1.723633504E1,1.669314355E-1,-2.672316507E-2,-2.122751810E-2,1.703843867E-1
1.724636004E1,4.037096202E-1,-2.677722834E-2,4.159937799E-2,4.067296223E-1
1.725638504E1,5.552535653E-1,-8.563065529E-2,7.795770466E-2,5.672006123E-1
1.726640904E1,5.909956098E-1,-1.561839134E-1,8.440522105E-2,6.170846513E-1
1.727643404E1,5.385117531E-1,-2.031292021E-1,7.719453424E-2,5.807024859E-1
1.728645904E1,4.535697699E-1,-2.271916568E-1,6.533041596E-2,5.114779060E-1
1.729648404E1,3.745937347E-1,-2.446327507E-1,5.486169830E-2,4.507498805E-1
1.730650804E1,3.178274035E-1,-2.442380637E-1,3.117154911E-2,4.020424799E-1
1.731653304E1,2.839370072E-1,-2.184997201E-1,2.556453925E-3,3.582860410E-1
1.732655804E1,2.467797846E-1,-1.783541590E-1,-2.049187385E-2,3.051727134E-1
1.733658304E1,1.903902739E-1,-1.414399594E-1,-4.691788182E-2,2.417747012E-1
1.734660704E1,1.059736684E-1,-1.096103787E-1,-7.337079197E-2,1.691984830E-1
1.735663204E1,4.949906375E-3,-7.790061086E-2,-9.712847322E-2,1.246071710E-1
1.736665704E1,-8.920508623E-2,-4.527822137E-2,-1.100772917E-1,1.487436550E-1
1.737668204E1,-1.631595641E-1,-2.306572534E-2,-1.119169146E-1,1.991945452E-1
1.738670604E1,-1.949475855E-1,-2.800801955E-2,-1.102654934E-1,2.257155052E-1
1.739673104E1,-1.900258809E-1,-4.160546884E-2,-1.057576239E-1,2.214170849E-1
1.740675604E1,-1.554601789E-1,-6.996625103E-3,-8.727635443E-2,1.784208004E-1
1.741678104E1,-9.339942783E-2,3.844003752E-2,-5.693292618E-2,1.159415701E-1
1.742680504E1,-8.683742955E-3,4.867057130E-2,-2.860062383E-2,5.711591359E-2
1.743683004E1,7.814111561E-2,3.557695076E-2,-3.024860099E-2,9.103148486E-2
1.744685504E1,1.381368041E-1,1.219678950E-2,-5.296429619E-2,1.484444509E-1
1.745688004E1,1.582140625E-1,-8.599750698E-3,-6.722191721E-2,1.721174931E-1
1.746690404E1,1.433616132E-1,-3.631633148E-2,-7.200069726E-2,1.644856482E-1
1.747692904E1,1.166382581E-1,-4.924246669E-2,-7.786494493E-2,1.486346306E-1
1.748695404E1,9.788374603E-2,-3.065014258E-2,-8.037896454E-2,1.303128425E-1
1.749697804E1,8.584037423E-2,7.465728559E-3,-6.739585102E-2,1.093915339E-1
1.750700304E1,7.653182745E-2,4.397526756E-2,-3.939883783E-2,9.666029791E-2
1.751702804E1,7.922656089E-2,6.343649328E-2,-5.748701282E-3,1.016566977E-1
1.752705304E1,7.873068005E-2,6.942807138E-2,2.388935164E-2,1.076544388E-1
1.753707704E1,6.306824088E-2,7.789525390E-2,5.803951994E-2,1.158182173E-1
1.754710204E1,4.465381056E-2,8.976469934E-2,9.137749672E-2,1.356521690E-1
1.755712704E1,3.735197335E-2,1.117743626E-1,1.238965169E-1,1.709942249E-1
1.756715204E1,4.753243923E-2,1.364336312E-1,1.425599456E-1,2.029699647E-1
1.757717604E1,5.971974880E-2,1.434575021E-1,1.364778578E-1,2.068156401E-1
1.758720104E1,6.061909348E-2,1.220555454E-1,1.102566347E-1,1.752961955E-1
1.759722604E1,4.084823281E-2,7.248838991E-2,8.641956747E-2,1.199645216E-1
1.760725104E1,6.382402964E-3,5.141745880E-2,7.831662893E-2,9.390412400E-2
1.761727504E1,-3.755634651E-2,8.016516268E-2,9.535419196E-2,1.301128525E-1
1.762730004E1,-7.287545502E-2,1.311726719E-1,1.111150458E-1,1.867181170E-1
1.763732504E1,-7.635414600E-2,1.548305899E-1,1.109714285E-1,2.052245724E-1
1.764735004E1,-5.068846792E-2,1.482872069E-1,9.498260915E-2,1.832487723E-1
1.765737404E1,-5.133558065E-3,1.347995847E-1,6.664885581E-2,1.504637878E-1
1.766739904E1,4.100677371E-2,1.280295700E-1,4.386311769E-2,1.414111006E-1
1.767742404E1,6.245203316E-2,1.117421016E-1,3.957982734E-2,1.339892401E-1
1.768744904E1,6.638152897E-2,1.045515612E-1,5.571325868E-2,1.357994975E-1
1.769747304E1,7.435143739E-2,1.015623584E-1,9.834320098E-2,1.597323827E-1
1.770749804E1,1.019963846E-1,8.704254031E-2,1.422419399E-1,1.954800137E-1
1.771752304E1,1.413513273E-1,7.887265086E-2,1.691699326E-1,2.341357702E-1
1.772754804E1,1.828180701E-1,7.467178255E-2,1.653765142E-1,2.575804987E-1
1.773757204E1,2.107630521E-1,7.083086669E-2,1.417251229E-1,2.636742048E-1
1.774759704E1,2.221965343E-1,6.260436773E-2,1.089623868E-1,2.552712449E-1
1.775762204E1,2.134693414E-1,7.229854912E-2,7.896362990E-2,2.388126772E-1
1.776764704E1,1.897725314E-1,8.366811275E-2,7.022739202E-2,2.189654159E-1
1.777767104E1,1.501571685E-1,8.395967633E-2,7.990024984E-2,1.896851402E-1
1.778769692E1,8.863573521E-2,7.486444712E-2,1.013285816E-1,1.540404507E-1
1.779772192E1,5.103946198E-3,8.080232143E-2,1.328023225E-1,1.555362410E-1
1.780774692E1,-8.512102067E-2,8.716301620E-2,1.709888577E-1,2.099527781E-1
1.781777092E1,-1.758657545E-1,7.922906429E-2,2.148040533E-1,2.886984405E-1
1.782779592E1,-2.378755957E-1,6.001995876E-2,2.533335984E-1,3.526543726E-1
1.783782092E1,-2.439160943E-1,3.877045959E-2,2.755466700E-1,3.700326701E-1
1.784784592E1,-2.007196248E-1,1.655650325E-2,2.750934064E-1,3.409382170E-1
1.785786992E1,-1.159920618E-1,-1.184446923E-2,2.296388596E-1,2.575431143E-1
1.786789492E1,6.143963430E-3,-4.680804536E-2,1.454914957E-1,1.529591995E-1
1.787791992E1,1.513263285E-1,-7.985688746E-2,3.584587574E-2,1.748190693E-1
1.788794492E1,3.031401038E-1,-1.142649278E-1,-6.786774099E-2,3.309930914E-1
1.789796892E1,4.207412302E-1,-1.451520622E-1,-1.423307955E-1,4.672797442E-1
1.790799392E1,4.670938253E-1,-1.546273232E-1,-1.842428148E-1,5.253871578E-1
1.791801892E1,4.249027073E-1,-1.309556961E-1,-1.883303970E-1,4.828664862E-1
1.792804392E1,3.275990486E-1,-8.021634817E-2,-1.623528600E-1,3.743183809E-1
1.793806792E1,2.150247246E-1,-8.457364887E-2,-1.158419475E-1,2.584718381E-1
1.794809292E1,7.719921321E-2,-7.601105422E-2,-6.480592489E-2,1.262426504E-1
