"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
4.203315283E1,3.646417236E-1,1.740879822E0,9.029972076E0,9.203478790E0
4.204317683E1,3.930825806E-1,1.674567719E0,9.339079285E0,9.496162006E0
4.205320083E1,4.185296631E-1,1.639690247E0,9.608369293E0,9.756255002E0
4.206322483E1,5.448669434E-1,1.632954254E0,9.835596771E0,9.985108083E0
4.207324883E1,5.571414185E-1,1.648821259E0,9.973460083E0,1.012417523E1
4.208327283E1,5.764512634E-1,1.657503204E0,1.013048355E1,1.028135740E1
4.209329683E1,5.523513794E-1,1.704804840E0,1.048165329E1,1.063374380E1
4.210332183E1,4.385879517E-1,1.690285034E0,1.067505112E1,1.081693761E1
4.211334583E1,2.869532776E-1,1.569336548E0,1.080049026E1,1.091768058E1
4.212336983E1,2.516267395E-1,1.473535767E0,1.100780914E1,1.110884719E1
4.213339383E1,2.423460388E-1,1.430724792E0,1.135044662E1,1.144282935E1
4.214341783E1,3.375480652E-1,1.439706116E0,1.160686340E1,1.170068248E1
4.215344183E1,5.007087708E-1,1.494641876E0,1.179427368E1,1.189914095E1
4.216346583E1,7.159611511E-1,1.488205261E0,1.207044937E1,1.218290209E1
4.217349083E1,1.078207855E0,1.525777130E0,1.230770599E1,1.244870093E1
4.218351483E1,1.244661713E0,1.537153473E0,1.254331604E1,1.269829913E1
4.219353883E1,1.311572571E0,1.608554993E0,1.258687546E1,1.275684544E1
4.220356283E1,1.321302338E0,1.774110718E0,1.217029175E1,1.236969320E1
4.221358683E1,1.276844788E0,1.810934143E0,1.140672958E1,1.161995245E1
4.222361083E1,1.220412140E0,1.879341888E0,1.054048096E1,1.077604151E1
4.223363483E1,1.171463928E0,1.924248505E0,1.031430130E1,1.055745572E1
4.224365983E1,1.099313965E0,2.106419678E0,1.049183212E1,1.075751069E1
4.225368383E1,8.687933350E-1,2.191143494E0,1.064466431E1,1.090251301E1
4.226370783E1,6.526428223E-1,2.209555206E0,1.070004913E1,1.094527881E1
4.227373183E1,6.753955078E-1,2.208058319E0,1.063343765E1,1.088125346E1
4.228375583E1,5.511538696E-1,1.914069672E0,1.040740768E1,1.059629973E1
4.229377983E1,3.071612549E-1,1.434317322E0,1.034738251E1,1.045083437E1
4.230380383E1,3.263214111E-2,8.059240723E-1,1.078612015E1,1.081623624E1
4.231382883E1,-9.759704590E-2,1.998344421E-1,1.131497040E1,1.131715574E1
4.232385283E1,2.859054565E-2,-3.122506714E-1,1.173529633E1,1.173948456E1
4.233387683E1,2.890489197E-1,-5.872288513E-1,1.214379684E1,1.216142215E1
4.234390083E1,5.954617310E-1,-5.825885010E-1,1.228645020E1,1.231465966E1
4.235392483E1,7.183561707E-1,-3.385958862E-1,1.192989166E1,1.195629532E1
4.236394883E1,7.972421265E-1,-1.886077881E-2,1.115555191E1,1.118401937E1
4.237397283E1,8.330177307E-1,3.733236694E-1,1.030142807E1,1.034179430E1
4.238399783E1,8.737330627E-1,7.203021240E-1,9.493857422E0,9.561149165E0
4.239402183E1,9.569599915E-1,9.912387085E-1,8.821156311E0,8.928108717E0
4.240404583E1,8.940907288E-1,1.175505524E0,8.197553101E0,8.329531098E0
4.241406983E1,7.420069885E-1,1.293759613E0,7.897726593E0,8.037317565E0
4.242409383E1,6.975494385E-1,1.475032654E0,7.833659821E0,8.001782472E0
4.243411783E1,7.029382324E-1,1.549727325E0,7.860154724E0,8.042251502E0
4.244414183E1,7.623646545E-1,1.524429932E0,7.871531067E0,8.053948586E0
4.245416683E1,7.355703735E-1,1.361568604E0,7.906258850E0,8.056293307E0
4.246419083E1,9.006770325E-1,1.308578796E0,7.777825928E0,7.938398689E0
4.247421483E1,1.005608826E0,1.196461945E0,7.722291412E0,7.878867619E0
4.248423958E1,8.901988220E-1,9.722282410E-1,7.990084534E0,8.098094378E0
4.249426358E1,6.544390869E-1,6.819818115E-1,8.549022217E0,8.601114496E0
4.250428758E1,4.661306763E-1,5.029541016E-1,9.239087219E0,9.264500703E0
4.251431158E1,3.242257690E-1,3.870950317E-1,9.739945679E0,9.753025517E0
4.252433658E1,2.725831604E-1,4.442761230E-1,9.941576385E0,9.955230981E0
4.253436058E1,3.128494263E-1,6.517446899E-1,9.722132721E0,9.748974846E0
4.254438458E1,4.326004028E-1,9.481283569E-1,9.046886902E0,9.106714726E0
4.255440858E1,3.595523071E-1,1.202000427E0,8.128845978E0,8.225096949E0
4.256443258E1,4.411326599E-1,1.348845062E0,7.610923004E0,7.742101136E0
4.257445658E1,5.589376831E-1,1.495989075E0,7.562573547E0,7.729354003E0
4.258448058E1,5.438191223E-1,1.532213745E0,7.595205688E0,7.767275433E0
4.259450558E1,6.001020813E-1,1.539847870E0,7.636070709E0,7.812863102E0
4.260452958E1,5.059478760E-1,1.453627167E0,7.684420166E0,7.837048455E0
4.261455358E1,4.174818420E-1,1.414708099E0,7.769892426E0,7.908660974E0
4.262457758E1,3.713777161E-1,1.424886932E0,7.810757446E0,7.948342976E0
4.263460158E1,3.920347595E-1,1.464255066E0,7.848329315E0,7.993372704E0
4.264462558E1,4.201762390E-1,1.507066040E0,8.044421539E0,8.195151861E0
4.265464958E1,4.845423889E-1,1.520987091E0,8.455317078E0,8.604683024E0
4.266467458E1,4.808001709E-1,1.544488220E0,8.996142426E0,9.140415264E0
4.267469858E1,5.801934814E-1,1.594484253E0,9.580527191E0,9.729620022E0
4.268472258E1,6.078858948E-1,1.635948029E0,9.964029694E0,1.011571742E1
4.269474658E1,6.129753113E-1,1.688339081E0,1.006057892E1,1.021966124E1
4.270477058E1,7.244934082E-1,1.753004608E0,9.939031677E0,1.011841225E1
4.271479458E1,6.679110718E-1,1.700164490E0,1.007734406E1,1.024155885E1
4.272481958E1,5.450166321E-1,1.710493011E0,1.041459274E1,1.056818676E1
4.273484358E1,6.252497864E-1,1.738484802E0,1.063119232E1,1.079052904E1
4.274486758E1,6.426136780E-1,1.721719666E0,1.077639038E1,1.093196508E1
4.275489158E1,7.794291687E-1,1.739832001E0,1.061278061E1,1.078265447E1
4.276491558E1,9.482780457E-1,1.767823792E0,1.036504578E1,1.055739580E1
4.277493958E1,1.078207855E0,1.798210602E0,1.018871246E1,1.040220915E1
4.278496358E1,1.209634552E0,1.778900757E0,1.017688705E1,1.040176590E1
4.279498858E1,1.196012878E0,1.691183167E0,1.034513718E1,1.055046968E1
4.280501258E1,1.092128906E0,1.597478027E0,1.082938019E1,1.100091618E1
4.281503658E1,1.094074860E0,1.608704681E0,1.136840927E1,1.153367504E1
4.282506058E1,1.140628052E0,1.703906708E0,1.153142029E1,1.171230055E1
4.283508458E1,1.069076843E0,1.822011108E0,1.140403519E1,1.159804588E1
4.284510858E1,9.837542725E-1,1.945803680E0,1.105660767E1,1.126953848E1
4.285513358E1,8.451425171E-1,2.071841583E0,1.076875626E1,1.099876833E1
4.286515758E1,8.309220886E-1,2.204016724E0,1.068927155E1,1.094571365E1
4.287518158E1,7.695497131E-1,2.452200623E0,1.077175003E1,1.107411818E1
4.288520558E1,6.454577637E-1,2.596949615E0,1.109926895E1,1.141729102E1
4.289522958E1,5.929170227E-1,2.650687866E0,1.132065857E1,1.164195032E1
4.290525358E1,5.737568665E-1,2.553390198E0,1.144564865E1,1.174103366E1
4.291527758E1,5.547463989E-1,2.381846924E0,1.149504593E1,1.175231974E1
4.292530258E1,4.572990417E-1,2.019151154E0,1.141122025E1,1.159750151E1
4.293532658E1,5.896238708E-1,1.666334839E0,1.149893784E1,1.163399757E1
4.294535058E1,7.217990112E-1,1.240620117E0,1.161779068E1,1.170611773E1
4.295537458E1,1.014141083E0,7.942483521E-1,1.182600769E1,1.189595606E1
4.296539858E1,1.239721985E0,3.010240173E-1,1.210128525E1,1.216834544E1
4.297542258E1,1.329834595E0,-7.454498291E-2,1.224049576E1,1.231274760E1
4.298544758E1,1.315314789E0,-3.132984924E-1,1.218990097E1,1.226466040E1
4.299547158E1,1.055155792E0,-3.673361206E-1,1.184022812E1,1.189282521E1
4.300549558E1,6.333329773E-1,-2.481838989E-1,1.106139771E1,1.108229331E1
4.301551958E1,3.305126953E-1,2.888992310E-2,1.014874557E1,1.015416713E1
4.302554358E1,5.897735596E-2,3.315605164E-1,9.377100220E0,9.383145487E0
4.303556758E1,-2.290237427E-2,6.572831726E-1,8.584797821E0,8.609953503E0
4.304559158E1,-1.050814819E-1,9.777667236E-1,7.938741302E0,7.999417688E0
4.305561658E1,-9.969268799E-2,1.255588989E0,7.573500824E0,7.677522847E0
4.306564058E1,-2.649490356E-2,1.459015961E0,7.492369537E0,7.633153401E0
4.307566458E1,1.167572021E-2,1.653311920E0,7.584128723E0,7.762253868E0
4.308568858E1,-3.308120728E-2,1.625619507E0,7.693850555E0,7.863782138E0
4.309571258E1,-9.190887451E-2,1.511407013E0,7.801476746E0,7.947064729E0
4.310573658E1,1.496887207E-4,1.378034363E0,8.169261932E0,8.284673756E0
4.311576158E1,1.276844788E-1,1.191821594E0,8.615484009E0,8.698465770E0
4.312578558E1,1.282832336E-1,9.696835327E-1,8.927435303E0,8.980859860E0
4.313580958E1,2.320175171E-2,6.551875305E-1,9.244326324E0,9.267544347E0
4.314583358E1,8.457412720E-2,4.188290405E-1,9.685009918E0,9.694430755E0
4.315585758E1,9.834548950E-2,2.800675964E-1,9.841734009E0,9.846209321E0
4.316588158E1,1.404080200E-1,2.043251038E-1,9.667795715E0,9.670973951E0
4.317590658E1,1.859133911E-1,2.472857666E-1,9.317524109E0,9.322658932E0
4.318593058E1,2.448907471E-1,4.004173279E-1,8.804241486E0,8.816743937E0
4.319595458E1,3.706292725E-1,6.225553894E-1,8.389603729E0,8.420830838E0
4.320597858E1,3.953279114E-1,8.381071472E-1,8.027057648E0,8.080368941E0
4.321600258E1,4.754113770E-1,1.128353577E0,7.815697174E0,7.911025224E0
4.322602658E1,4.150868225E-1,1.385219421E0,7.704029388E0,7.838571218E0
4.323605158E1,2.487826538E-1,1.578168182E0,7.599097595E0,7.765229674E0
4.324607558E1,2.287243652E-1,1.740430756E0,7.562423859E0,7.763483024E0
4.325609958E1,2.453398132E-1,1.873803406E0,7.576494598E0,7.808623517E0
4.326612358E1,3.176394653E-1,1.984123993E0,7.762857056E0,8.018702670E0
4.327614758E1,3.694317627E-1,1.980830841E0,8.140222321E0,8.385904249E0
4.328617158E1,4.903802490E-1,1.950893097E0,8.602161713E0,8.834231308E0
4.329619658E1,5.926176453E-1,1.861528931E0,9.023236084E0,9.232295222E0
4.330622058E1,5.703140259E-1,1.737287292E0,9.273216248E0,9.451770458E0
4.331624458E1,4.808001709E-1,1.606758728E0,9.521400146E0,9.667983407E0
4.332626858E1,2.730322266E-1,1.445244598E0,9.827513580E0,9.936966424E0
4.333629258E1,9.295669556E-2,1.309327240E0,1.005369324E1,1.013902000E1
4.334631658E1,6.541397095E-2,1.227896576E0,1.023706192E1,1.031064720E1
4.335634058E1,1.627116394E-1,1.261426849E0,1.036983582E1,1.044754362E1
4.336636558E1,4.424798584E-1,1.342109070E0,1.034798126E1,1.044402994E1
4.337638958E1,7.125183105E-1,1.452279968E0,1.044932053E1,1.057379302E1
4.338641358E1,8.846603394E-1,1.515747986E0,1.090197922E1,1.104233973E1
4.339643758E1,7.900570679E-1,1.472038879E0,1.154893387E1,1.166914573E1
4.340646158E1,5.156776428E-1,1.419797516E0,1.221609650E1,1.230913328E1
4.341648558E1,3.083587646E-1,1.200054474E0,1.262175293E1,1.268242338E1
4.342651058E1,2.174977112E-1,1.037941589E0,1.291379562E1,1.295726612E1
4.343653458E1,2.701881409E-1,1.268013153E0,1.309372147E1,1.315775060E1
4.344655858E1,3.956272888E-1,1.587748260E0,1.301318893E1,1.311566055E1
4.345658258E1,4.358935547E-1,1.841021576E0,1.250664230E1,1.264893139E1
4.346660658E1,5.908213806E-1,2.189496918E0,1.202015396E1,1.223221435E1
4.347663058E1,6.414161682E-1,2.421065369E0,1.141062149E1,1.168226241E1
4.348665121E1,6.884184265E-1,2.631827087E0,1.063837738E1,1.098068791E1
4.349667521E1,6.932084656E-1,2.833457794E0,1.025981461E1,1.066643412E1
4.350669921E1,4.662803650E-1,2.883603516E0,1.009994705E1,1.051387260E1
4.351672321E1,2.938389587E-1,2.733016663E0,1.003962250E1,1.040911818E1
4.352674721E1,3.237767029E-1,2.452050934E0,9.945318604E0,1.024825582E1
4.353677121E1,3.125500488E-1,1.909129944E0,1.003064117E1,1.021548956E1
4.354679621E1,2.356100464E-1,1.335373077E0,1.050275940E1,1.058993335E1
4.355682021E1,3.236270142E-1,9.258247375E-1,1.115959351E1,1.120260742E1
4.356684421E1,4.284091187E-1,4.996609497E-1,1.151824768E1,1.153703710E1
4.357686821E1,4.620890808E-1,3.906875610E-2,1.166239792E1,1.167161419E1
4.358689221E1,7.161108398E-1,-2.296224976E-1,1.183498901E1,1.185885771E1
4.359691621E1,6.695576477E-1,-4.165837097E-1,1.196821198E1,1.199416305E1
4.360694121E1,5.450166321E-1,-4.260140991E-1,1.183424057E1,1.185444140E1
4.361696521E1,5.152285767E-1,-1.766326904E-1,1.102113144E1,1.103458190E1
4.362698921E1,4.355941772E-1,2.077679443E-1,9.808802490E0,9.820667803E0
4.363701321E1,4.692741394E-1,7.219487000E-1,8.630303192E0,8.673151753E0
4.364703721E1,6.896159363E-1,1.239272919E0,7.789202271E0,7.917262123E0
4.365706121E1,9.259744263E-1,1.661245422E0,7.292684784E0,7.536605094E0
4.366708621E1,9.874964905E-1,1.948198700E0,7.060966644E0,7.391067409E0
4.367711021E1,9.002279663E-1,2.052681427E0,6.983727264E0,7.334600053E0
4.368713421E1,8.598120117E-1,1.955383759E0,7.101382599E0,7.415688583E0
4.369715821E1,8.828640747E-1,1.770667877E0,7.274871826E0,7.539129512E0
4.370718221E1,9.361532593E-1,1.422192535E0,7.482789459E0,7.674057116E0
4.371720621E1,8.749305725E-1,1.085692291E0,7.752079468E0,7.876481913E0
4.372723121E1,8.711883545E-1,8.975335693E-1,8.135432281E0,8.231026307E0
4.373725521E1,7.988887024E-1,8.819659424E-1,8.589438171E0,8.671478258E0
4.374727921E1,6.706054688E-1,8.982820129E-1,9.165739746E0,9.234035270E0
4.375730321E1,5.105882263E-1,9.861492920E-1,9.839488678E0,9.901955777E0
4.376732721E1,4.590953064E-1,1.119821320E0,1.036235138E1,1.043278939E1
4.377735121E1,4.655319214E-1,1.285676422E0,1.050081345E1,1.058946490E1
4.378737621E1,4.679269409E-1,1.431473236E0,1.004037094E1,1.015269028E1
4.379740021E1,4.183799744E-1,1.414259033E0,9.423054657E0,9.537773822E0
4.380742421E1,3.552113342E-1,1.436263275E0,8.939260712E0,9.060872439E0
4.381744821E1,5.629792786E-1,1.492097168E0,8.539741516E0,8.687375023E0
4.382747221E1,7.026388550E-1,1.578018494E0,8.141719208E0,8.322946316E0
4.383749621E1,7.728428650E-1,1.657503204E0,7.768994293E0,7.981345456E0
4.384752121E1,8.777746582E-1,1.786085815E0,7.499105530E0,7.758683821E0
4.385754521E1,1.021475830E0,1.983375549E0,7.248975677E0,7.584513156E0
4.386756921E1,1.006057892E0,2.081721039E0,6.973698120E0,7.346984445E0
4.387759321E1,1.052611084E0,2.187251587E0,6.974446564E0,7.384779243E0
4.388761721E1,1.058598633E0,2.257904663E0,7.233857117E0,7.651630762E0
4.389764221E1,7.744894409E-1,2.181413727E0,7.552544403E0,7.899324446E0
4.390766621E1,4.327500916E-1,2.029629364E0,7.928562469E0,8.195655607E0
4.391769021E1,2.195933533E-1,1.979483643E0,8.317304077E0,8.552433797E0
4.392771421E1,2.665956116E-1,2.051783295E0,8.750802612E0,8.992076193E0
4.393773821E1,5.201683044E-1,2.159110107E0,9.207951965E0,9.471996142E0
4.394776221E1,7.740403748E-1,2.191742249E0,9.814041595E0,1.008554833E1
4.395778721E1,9.298663330E-1,2.140698395E0,1.030023056E1,1.056134417E1
4.396781121E1,1.057999878E0,2.036814423E0,1.070723419E1,1.095047217E1
4.397783521E1,1.011446686E0,1.912572784E0,1.103774689E1,1.124779158E1
4.398785921E1,1.011895752E0,1.863025818E0,1.125719055E1,1.145509220E1
4.399788321E1,9.767189026E-1,1.973346405E0,1.137439682E1,1.158555043E1
4.400790721E1,1.029559021E0,2.083966370E0,1.119207596E1,1.143089987E1
4.401793221E1,1.082099762E0,2.153421936E0,1.097847015E1,1.123988313E1
4.402795621E1,1.196312256E0,2.203567657E0,1.088311844E1,1.116822011E1
4.403798021E1,1.370699615E0,2.196382599E0,1.097652420E1,1.127772129E1
4.404800421E1,1.482068024E0,2.141446838E0,1.137798935E1,1.167223037E1
4.405802821E1,1.572480011E0,2.105222168E0,1.208047852E1,1.236295333E1
4.406805221E1,1.453178101E0,2.057321777E0,1.279030243E1,1.303595550E1
4.407807721E1,1.311572571E0,2.078128510E0,1.327649139E1,1.350200224E1
4.408810121E1,1.205892334E0,2.158062286E0,1.322574692E1,1.345480549E1
4.409812521E1,8.994795227E-1,2.251018982E0,1.295496002E1,1.317980042E1
4.410814921E1,6.429130554E-1,2.359543304E0,1.233285370E1,1.257298939E1
4.411817321E1,4.686753845E-1,2.657573547E0,1.194770462E1,1.224867338E1
4.412819721E1,2.574645996E-1,2.846181335E0,1.151690048E1,1.186617179E1
4.413822221E1,2.564167786E-1,3.008144531E0,1.117890335E1,1.157940254E1
4.414824621E1,2.071691895E-1,2.943928070E0,1.113549362E1,1.151993271E1
4.415827021E1,4.414320374E-1,2.849175110E0,1.103145996E1,1.140200728E1
4.416829421E1,7.348219299E-1,2.740650787E0,1.092697723E1,1.128937383E1
4.417831821E1,8.898994446E-1,2.414928131E0,1.081860260E1,1.112051982E1
4.418834321E1,9.113049316E-1,1.861379242E0,1.091814560E1,1.111310545E1
4.419836721E1,8.903485107E-1,1.217867432E0,1.121512802E1,1.131613972E1
4.420839121E1,9.446855164E-1,6.092330933E-1,1.157497971E1,1.162943468E1
4.421841521E1,1.017883301E0,2.950364685E-1,1.180909286E1,1.185655124E1
4.422843921E1,9.764195251E-1,1.001417542E-1,1.142574005E1,1.146782277E1
4.423846321E1,8.339158630E-1,1.751358032E-1,1.038300842E1,1.041791496E1
4.424848821E1,6.575825500E-1,4.769082642E-1,9.153016205E0,9.188991346E0
4.425851221E1,4.326004028E-1,8.213420105E-1,7.987390137E0,8.041153338E0
4.426853621E1,1.621128845E-1,1.061293030E0,7.193291473E0,7.272968149E0
4.427856021E1,5.044509888E-2,1.309476929E0,6.796766052E0,6.921943607E0
4.428858421E1,-2.439926147E-2,1.501078491E0,6.699767761E0,6.865909992E0
4.429860921E1,-8.098159790E-2,1.579964447E0,6.898255005E0,7.077341859E0
4.430863321E1,-1.694476318E-1,1.634750519E0,7.383695526E0,7.564395639E0
4.431865721E1,-1.947450256E-1,1.754651184E0,7.683971100E0,7.884170106E0
4.432868121E1,-2.180964661E-1,1.824705505E0,7.926167450E0,8.136414855E0
4.433870521E1,-1.606159973E-1,1.870061188E0,7.973768463E0,8.191697617E0
4.434872921E1,2.095642090E-3,1.846110992E0,7.966284027E0,8.177396370E0
4.435875421E1,1.356179810E-1,1.784289551E0,8.006250916E0,8.203787854E0
4.436877821E1,2.591111755E-1,1.659598846E0,8.197253723E0,8.367578833E0
4.437880221E1,2.836601257E-1,1.520238647E0,8.728049927E0,8.863997074E0
4.438882621E1,2.381547546E-1,1.322350159E0,9.199419708E0,9.297023749E0
4.439885021E1,1.216969299E-1,1.059496765E0,9.599238281E0,9.658297941E0
4.440887421E1,5.089416504E-2,8.571176147E-1,9.816735992E0,9.854214650E0
4.441889921E1,2.399510193E-1,8.270301819E-1,9.907297668E0,9.944651955E0
4.442892321E1,3.504212952E-1,8.720864868E-1,9.799970856E0,9.844935688E0
4.443894721E1,4.218228149E-1,9.015751648E-1,9.449848938E0,9.502126984E0
4.444897121E1,4.755610657E-1,9.819580078E-1,8.778944092E0,8.846482873E0
4.445899521E1,4.002676392E-1,1.074615326E0,7.929011536E0,8.011506488E0
4.446902021E1,2.460882568E-1,1.202898560E0,7.269183655E0,7.372147271E0
4.447904421E1,2.585124207E-1,1.418300629E0,6.873107300E0,7.022678214E0
4.448906858E1,1.706451416E-1,1.635349274E0,6.947951660E0,7.139854290E0
4.449909258E1,1.546284485E-1,1.873204651E0,7.251370697E0,7.491006782E0
4.450911658E1,1.642085266E-1,2.084415436E0,7.385342102E0,7.675612687E0
4.451914058E1,1.242416382E-1,2.221380615E0,7.441325684E0,7.766807307E0
4.452916558E1,1.326242065E-1,2.265538788E0,7.468569031E0,7.805752914E0
4.453918958E1,2.107617188E-1,2.196382599E0,7.639663239E0,7.951916211E0
4.454921358E1,2.480342102E-1,2.144141235E0,8.081544342E0,8.364820474E0
4.455923758E1,3.541635132E-1,2.102976837E0,8.692873077E0,8.950641637E0
4.456926158E1,4.463717651E-1,2.075733490E0,9.269474030E0,9.509525018E0
4.457928658E1,4.954696655E-1,1.970352631E0,9.761800232E0,9.970984076E0
4.458931058E1,4.873864746E-1,1.912123718E0,1.019634659E1,1.038553063E1
4.459933458E1,5.556445312E-1,1.857337646E0,1.050410660E1,1.068151204E1
4.460935858E1,6.608757019E-1,1.946701813E0,1.071711365E1,1.091251252E1
4.461938258E1,8.164022827E-1,2.101330261E0,1.082204544E1,1.105435521E1
4.462940658E1,9.238787842E-1,2.145638123E0,1.090437424E1,1.115180221E1
4.463943158E1,9.717791748E-1,2.131866760E0,1.095182556E1,1.119962918E1
4.464945558E1,9.467811584E-1,2.085014191E0,1.100990479E1,1.124551831E1
4.465947958E1,8.057743835E-1,1.966311035E0,1.120524857E1,1.140496589E1
4.466950358E1,6.563850403E-1,1.893412628E0,1.157138718E1,1.174363035E1
4.467952758E1,5.671705627E-1,1.835782471E0,1.213002548E1,1.228125799E1
4.468955258E1,3.860472107E-1,1.767225037E0,1.266516266E1,1.279368836E1
4.469957658E1,3.511697388E-1,1.839524689E0,1.299582504E1,1.313006625E1
4.470960058E1,3.691323853E-1,2.038610687E0,1.295166687E1,1.311632063E1
4.471962458E1,4.812492371E-1,2.117047577E0,1.261531631E1,1.280076939E1
4.472964858E1,7.836204529E-1,2.237846375E0,1.215487381E1,1.238398057E1
4.473967258E1,1.043031006E0,2.337089996E0,1.160297150E1,1.188187068E1
4.474969758E1,1.153800659E0,2.369123383E0,1.125000549E1,1.155450670E1
4.475972158E1,8.900491333E-1,2.306703186E0,1.102053268E1,1.129447687E1
4.476974558E1,6.010002136E-1,2.178719330E0,1.085647385E1,1.108923097E1
4.477976958E1,3.629951477E-1,2.104024658E0,1.059421921E1,1.080722748E1
4.478979358E1,2.228865051E-1,2.138153687E0,1.059721298E1,1.081306166E1
4.479981858E1,3.083587646E-1,2.033970337E0,1.073642349E1,1.093173865E1
4.480984258E1,2.701881409E-1,1.670226746E0,1.087249054E1,1.100334992E1
4.481986658E1,2.091151428E-1,1.197509766E0,1.113429611E1,1.120046020E1
4.482989058E1,1.507365417E-1,8.738827515E-1,1.140657990E1,1.144099897E1
4.483991458E1,2.453398132E-1,6.331832886E-1,1.135359009E1,1.137387887E1
4.484993858E1,3.332070923E-1,4.872367859E-1,1.084659439E1,1.086264409E1
4.485996358E1,4.402345276E-1,4.592449951E-1,1.031400192E1,1.033360286E1
4.486998758E1,6.418652344E-1,5.715115356E-1,9.969418488E0,1.000639403E1
4.488001158E1,7.988887024E-1,7.405101013E-1,9.777218170E0,9.837711803E0
4.489003558E1,1.025068359E0,9.614506531E-1,9.540859680E0,9.643814387E0
4.490005958E1,1.197659454E0,1.227746887E0,9.265881500E0,9.423285550E0
4.491008458E1,1.376238098E0,1.448537750E0,8.902137909E0,9.123615088E0
4.492010858E1,1.450034637E0,1.684896240E0,8.405171356E0,8.694157884E0
4.493013258E1,1.429826660E0,1.828447723E0,7.882458344E0,8.217102585E0
4.494015658E1,1.318009186E0,1.953138428E0,7.470814362E0,7.833579332E0
4.495018058E1,1.028062134E0,2.006427612E0,7.279063110E0,7.620198375E0
4.496020558E1,6.158193970E-1,1.872755585E0,7.312593384E0,7.573669455E0
4.497022958E1,3.282673645E-1,1.623673553E0,7.561825104E0,7.741141658E0
4.498025358E1,1.588197327E-1,1.391506348E0,8.031997375E0,8.153189282E0
4.499027758E1,3.143463135E-2,1.132245483E0,8.496331787E0,8.571500558E0
4.500030158E1,9.520202637E-2,9.364526367E-1,8.988358612E0,9.037510581E0
4.501032558E1,1.225950623E-1,9.207353210E-1,9.388177185E0,9.434015791E0
4.502035058E1,4.026626587E-2,8.824150085E-1,9.541608124E0,9.582409050E0
4.503037458E1,-8.771759033E-2,8.770262146E-1,9.426048431E0,9.467167390E0
4.504039858E1,-2.537223816E-1,8.827143860E-1,9.080117798E0,9.126450512E0
4.505042258E1,-2.875520325E-1,9.587562561E-1,8.727750549E0,8.784960409E0
4.506044658E1,-1.447489929E-1,1.100361786E0,8.541837158E0,8.613636303E0
4.507047158E1,1.689985657E-1,1.361119537E0,8.422834625E0,8.533777009E0
4.508049558E1,3.318598938E-1,1.515448608E0,8.293952637E0,8.437793895E0
4.509051958E1,4.403842163E-1,1.639690247E0,8.354726257E0,8.525489616E0
4.510054358E1,4.713697815E-1,1.807790680E0,8.340505829E0,8.547182816E0
4.511056758E1,4.785548401E-1,1.892215118E0,8.183632050E0,8.413163871E0
4.512059158E1,4.011657715E-1,1.911974030E0,7.931855621E0,8.168899085E0
4.513061658E1,4.601431274E-1,1.904788971E0,7.773335266E0,8.016526298E0
4.514064058E1,4.797523499E-1,1.846410370E0,7.760162659E0,7.991215055E0
4.515066458E1,5.924679565E-1,1.790426788E0,7.867040405E0,8.089930229E0
4.516068858E1,7.961943054E-1,1.791025543E0,8.222251740E0,8.452639915E0
4.517071258E1,9.306147766E-1,1.757794647E0,8.774752808E0,8.997342536E0
4.518073758E1,1.120569763E0,1.811383209E0,9.286837921E0,9.527966430E0
4.519076158E1,1.213975525E0,1.826202393E0,9.663604431E0,9.909288691E0
4.520078558E1,1.276695099E0,1.839824066E0,9.848619690E0,1.010001053E1
4.521080958E1,1.186133423E0,1.817370758E0,9.977950745E0,1.021123156E1
4.522083358E1,1.083596649E0,1.786834259E0,1.006626709E1,1.028088963E1
4.523085858E1,8.666976929E-1,1.702409821E0,1.020293289E1,1.038023139E1
4.524088258E1,8.843609619E-1,1.664239197E0,1.044572800E1,1.061437798E1
4.525090658E1,9.205856323E-1,1.692380676E0,1.068927155E1,1.086149881E1
4.526093058E1,8.553213501E-1,1.707948303E0,1.076621155E1,1.093434832E1
4.527095458E1,8.779243469E-1,1.709594879E0,1.070364166E1,1.087480624E1
4.528097958E1,9.684860229E-1,1.709894257E0,1.061427750E1,1.079465564E1
4.529100358E1,1.129850464E0,1.737137604E0,1.059092606E1,1.079175258E1
4.530102758E1,1.264869690E0,1.788929901E0,1.078447357E1,1.100477332E1
4.531105158E1,1.388662262E0,1.807491302E0,1.118084930E1,1.141081938E1
4.532107558E1,1.444346466E0,1.801503754E0,1.142768600E1,1.165862599E1
4.533110058E1,1.487157440E0,1.879192200E0,1.148381927E1,1.173120223E1
4.534112458E1,1.365759888E0,2.011966095E0,1.152588181E1,1.177961201E1
4.535114858E1,1.108594666E0,2.131268005E0,1.131976044E1,1.157187374E1
4.536117258E1,8.568182373E-1,2.162403259E0,1.091395432E1,1.115905570E1
4.537119658E1,8.014334106E-1,2.281405792E0,1.093535980E1,1.119951793E1
4.538122058E1,8.996292114E-1,2.503992920E0,1.131646729E1,1.162504818E1
4.539124558E1,9.003776550E-1,2.839295654E0,1.180594940E1,1.217590740E1
4.540126958E1,9.315129089E-1,2.972368927E0,1.210936844E1,1.250357938E1
4.541129358E1,8.270301819E-1,2.941832428E0,1.206491089E1,1.244590020E1
