"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
4.473909958E1,1.642534332E0,1.203796692E0,8.285420380E0,8.532012446E0
4.474912458E1,1.642085266E0,1.063837738E0,8.685837708E0,8.903480861E0
4.475914958E1,1.598376160E0,8.910969543E-1,9.176816711E0,9.357501006E0
4.476917458E1,1.540746002E0,7.470964050E-1,9.669891357E0,9.820328413E0
4.477919958E1,1.434167633E0,5.396278381E-1,1.002136047E1,1.013783511E1
4.478922458E1,1.205143890E0,3.897894287E-1,1.024619293E1,1.032418409E1
4.479924858E1,9.500743103E-1,2.492317200E-1,1.036489609E1,1.041133174E1
4.480926833E1,7.696994019E-1,2.246827698E-1,1.043734543E1,1.046809912E1
4.481929333E1,6.176156616E-1,3.242257690E-1,1.039633072E1,1.041970556E1
4.482931833E1,5.011578369E-1,4.981640625E-1,9.980495453E0,1.000547930E1
4.483934333E1,4.852908325E-1,7.680528259E-1,9.192683716E0,9.237469688E0
4.484936733E1,5.586383057E-1,1.040935364E0,8.293054504E0,8.376776003E0
4.485939233E1,6.098318481E-1,1.234183502E0,7.548502808E0,7.673004525E0
4.486941733E1,7.195536804E-1,1.365610199E0,7.167694702E0,7.332018553E0
4.487944233E1,8.652008057E-1,1.515149231E0,6.947951660E0,7.163677959E0
4.488946733E1,8.623567200E-1,1.589993591E0,6.794969788E0,7.031596771E0
4.489949233E1,8.193960571E-1,1.586850128E0,6.736890564E0,6.969590928E0
4.490951633E1,8.608598328E-1,1.605411530E0,6.694229279E0,6.937660374E0
4.491954133E1,8.743318176E-1,1.595232697E0,6.798562317E0,7.037732096E0
4.492956633E1,1.006057892E0,1.630110168E0,7.027586060E0,7.283980881E0
4.493959133E1,1.048419800E0,1.591490479E0,7.301516418E0,7.546135967E0
4.494961633E1,1.003513184E0,1.504521332E0,7.657027130E0,7.867699004E0
4.495964133E1,1.080453186E0,1.436113586E0,8.234675903E0,8.428504526E0
4.496966533E1,1.178798676E0,1.412762146E0,8.811276855E0,9.001336735E0
4.497969033E1,1.210682373E0,1.348246307E0,9.287436676E0,9.462557790E0
4.498971533E1,1.270857239E0,1.400637360E0,9.809101868E0,9.989761888E0
4.499974033E1,1.298699341E0,1.403780823E0,1.029708710E1,1.047316682E1
4.500976533E1,1.327738953E0,1.471589813E0,1.061397812E1,1.079745335E1
4.501979033E1,1.196162567E0,1.557062073E0,1.074330917E1,1.092126088E1
4.502981433E1,1.205592957E0,1.679058380E0,1.077399536E1,1.097049076E1
4.503983933E1,1.303489380E0,1.780846710E0,1.070843170E1,1.093348111E1
4.504986433E1,1.391506348E0,1.807042236E0,1.053733749E1,1.078133447E1
4.505988933E1,1.502425690E0,1.789378967E0,1.053748718E1,1.079341448E1
4.506991433E1,1.580114136E0,1.753154297E0,1.073672287E1,1.099306730E1
4.507993833E1,1.581012268E0,1.632205811E0,1.101634140E1,1.124826535E1
4.508996333E1,1.538650360E0,1.459764404E0,1.128712830E1,1.148466901E1
4.509998833E1,1.531315613E0,1.306034088E0,1.144759460E1,1.162316974E1
4.511001333E1,1.456022186E0,1.315614166E0,1.154115005E1,1.170679229E1
4.512003833E1,1.515448608E0,1.497485962E0,1.149459686E1,1.169037235E1
4.513006333E1,1.467997284E0,1.738784180E0,1.139969421E1,1.162460385E1
4.514008733E1,1.342109070E0,1.973496094E0,1.121318207E1,1.146435326E1
4.515011233E1,1.163081360E0,2.129022675E0,1.093086914E1,1.119684759E1
4.516013733E1,9.873468018E-1,2.397264862E0,1.079959213E1,1.110643610E1
4.517016233E1,8.812174988E-1,2.686313782E0,1.080572937E1,1.116945000E1
4.518018733E1,8.626560974E-1,2.817291412E0,1.089898544E1,1.129022542E1
4.519021233E1,8.216413879E-1,2.795436859E0,1.104373444E1,1.142163001E1
4.520023633E1,8.568182373E-1,2.680625610E0,1.129521149E1,1.164051948E1
4.521026133E1,8.728349304E-1,2.215542755E0,1.179996185E1,1.203783910E1
4.522028633E1,1.043330383E0,1.553319855E0,1.247775238E1,1.261727567E1
4.523031133E1,1.251098328E0,8.881031799E-1,1.306348434E1,1.315327326E1
4.524033633E1,1.458417206E0,3.758683777E-1,1.334534821E1,1.343006242E1
4.525036133E1,1.544637909E0,-2.142045593E-1,1.328711929E1,1.337831563E1
4.526038533E1,1.639839935E0,-6.469546509E-1,1.290825714E1,1.302807460E1
4.527041033E1,1.732497253E0,-7.089257812E-1,1.243733643E1,1.257741865E1
4.528043533E1,1.680555267E0,-6.017486572E-1,1.165760788E1,1.179348078E1
4.529046033E1,1.405427399E0,-4.345463562E-1,1.054826477E1,1.065034959E1
4.530048533E1,1.101708984E0,-1.378633118E-1,9.522298279E0,9.586810392E0
4.531051033E1,7.653584290E-1,1.987866211E-1,8.816965027E0,8.852353468E0
4.532053433E1,4.707710266E-1,5.745053101E-1,8.180638275E0,8.214287815E0
4.533055933E1,3.049159241E-1,9.406439209E-1,7.569758606E0,7.634070347E0
4.534058433E1,6.975494385E-2,1.247356110E0,7.107819214E0,7.216776080E0
4.535060933E1,-1.197509766E-2,1.407972107E0,6.865772552E0,7.008663325E0
4.536063433E1,2.993774414E-4,1.533710632E0,6.946903839E0,7.114192951E0
4.537065833E1,-1.466949463E-2,1.637744293E0,7.316784668E0,7.497850321E0
4.538068333E1,-1.422042847E-2,1.688937836E0,7.779771881E0,7.961002685E0
4.539070833E1,8.487350464E-2,1.674418030E0,8.226443024E0,8.395549063E0
4.540073333E1,3.019221497E-1,1.700463867E0,8.685987396E0,8.856021194E0
4.541075833E1,5.158273315E-1,1.772015076E0,9.053473206E0,9.239669493E0
4.542078333E1,6.735992432E-1,1.751507721E0,9.301806793E0,9.489210971E0
4.543080833E1,7.804769897E-1,1.506916351E0,9.584419098E0,9.733500432E0
4.544083233E1,8.006849670E-1,1.161584473E0,9.942773895E0,1.004236664E1
4.545085733E1,6.608757019E-1,7.768844604E-1,1.023167313E1,1.028238499E1
4.546088233E1,5.418731689E-1,4.138893127E-1,1.037103333E1,1.039342403E1
4.547090733E1,4.620890808E-1,2.724334717E-1,1.029439270E1,1.030835910E1
4.548093233E1,3.442840576E-1,1.305285645E-1,9.822424164E0,9.829322747E0
4.549095633E1,4.195774841E-1,1.713935852E-1,9.142238617E0,9.153466445E0
4.550098133E1,5.212161255E-1,4.650828552E-1,8.373587036E0,8.402673870E0
4.551100633E1,6.887178040E-1,8.241860962E-1,7.553741913E0,7.629720298E0
4.552103133E1,7.036866760E-1,1.200054474E0,6.885830841E0,7.024953527E0
4.553105633E1,7.195536804E-1,1.560355225E0,6.493796082E0,6.717280214E0
4.554108133E1,7.216493225E-1,1.941013641E0,6.413862305E0,6.739876955E0
4.555110533E1,6.384223938E-1,2.226619720E0,6.497538300E0,6.898073824E0
4.556113033E1,4.543052673E-1,2.433190155E0,6.611301727E0,7.059470103E0
4.557115533E1,2.637515259E-1,2.495310974E0,6.738237762E0,7.190270500E0
4.558118033E1,1.525328064E-1,2.482886810E0,6.910529480E0,7.344617816E0
4.559120533E1,2.555186462E-1,2.432591400E0,7.318580933E0,7.716502936E0
4.560123033E1,3.595523071E-1,2.344424744E0,7.880811768E0,8.229993886E0
4.561125433E1,4.890330505E-1,2.193688202E0,8.478668518E0,8.771501644E0
4.562127933E1,6.987469482E-1,2.120191040E0,9.045090637E0,9.316497302E0
4.563130433E1,7.782316589E-1,2.080673218E0,9.392069092E0,9.651207561E0
4.564132933E1,7.526348877E-1,1.919308777E0,9.826166382E0,1.004010713E1
4.565135433E1,7.685018921E-1,1.840273132E0,1.035202286E1,1.054237059E1
4.566137933E1,7.274871826E-1,1.819466400E0,1.073313034E1,1.091053539E1
4.567140333E1,6.750961304E-1,1.805844727E0,1.093685669E1,1.110547902E1
4.568142833E1,5.957611084E-1,1.803599396E0,1.099897751E1,1.116178338E1
4.569145333E1,5.292993164E-1,1.838776245E0,1.083761307E1,1.100523116E1
4.570147833E1,5.490582275E-1,1.872905273E0,1.055574921E1,1.073466722E1
4.571150333E1,6.007008362E-1,1.862726440E0,1.034648438E1,1.052997294E1
4.572152833E1,6.075865173E-1,1.819616089E0,1.045276337E1,1.062734332E1
4.573155233E1,5.361849976E-1,1.800904999E0,1.078297668E1,1.094547118E1
4.574157733E1,4.796026611E-1,1.749412079E0,1.117456238E1,1.132083503E1
4.575160233E1,5.144801331E-1,1.713486786E0,1.154579041E1,1.168357834E1
4.576162733E1,5.707630920E-1,1.872456207E0,1.179726746E1,1.195856940E1
4.577165233E1,6.912625122E-1,2.111958160E0,1.190758804E1,1.211316904E1
4.578167733E1,8.288264465E-1,2.298919373E0,1.181732574E1,1.206735975E1
4.579170233E1,1.021026764E0,2.409539337E0,1.172406967E1,1.201258445E1
4.580172633E1,1.286873932E0,2.558928680E0,1.173694290E1,1.208139020E1
4.581175133E1,1.521286469E0,2.670446777E0,1.181852325E1,1.221159656E1
4.582177633E1,1.645827484E0,2.687062225E0,1.185250259E1,1.226421091E1
4.583180133E1,1.515897675E0,2.525548096E0,1.187091431E1,1.223090125E1
4.584182633E1,1.160985718E0,2.277962952E0,1.189531357E1,1.216698352E1
4.585185133E1,8.746311951E-1,1.979783020E0,1.179427368E1,1.199122230E1
4.586187533E1,7.342231750E-1,1.647024994E0,1.164129181E1,1.178012946E1
4.587190033E1,8.002359009E-1,1.271006927E0,1.145852188E1,1.155653754E1
4.588192533E1,7.200027466E-1,7.954458618E-1,1.124701172E1,1.129807110E1
4.589195033E1,7.158114624E-1,4.948709106E-1,1.125988495E1,1.129346237E1
4.590197533E1,7.792794800E-1,2.216889954E-1,1.124401794E1,1.127317001E1
4.591200033E1,8.535250854E-1,-2.230361938E-2,1.102981339E1,1.106281094E1
4.592202433E1,9.418414307E-1,-1.179547119E-1,1.078881454E1,1.083048927E1
4.593204933E1,9.892927551E-1,-7.020401001E-2,1.038525375E1,1.043250326E1
4.594207433E1,1.050515442E0,9.265731812E-2,9.757758636E0,9.814582094E0
4.595209933E1,1.090781708E0,3.162922668E-1,9.054371338E0,9.125321137E0
4.596212433E1,1.198856964E0,6.358776855E-1,8.338410187E0,8.448117121E0
4.597214933E1,1.342558136E0,1.002764740E0,7.665260010E0,7.846286414E0
4.598217333E1,1.579066315E0,1.354533234E0,7.304061127E0,7.594571723E0
4.599219833E1,1.729503479E0,1.569336548E0,7.209757233E0,7.578561792E0
4.600222333E1,1.698966980E0,1.661245422E0,7.265591125E0,7.644281494E0
4.601224833E1,1.574425964E0,1.655108185E0,7.529492340E0,7.868383260E0
4.602227333E1,1.373244324E0,1.438957672E0,8.108937378E0,8.349327192E0
4.603229833E1,1.153052216E0,1.171763306E0,8.785680084E0,8.938161623E0
4.604232233E1,1.065634003E0,8.217910767E-1,9.333091736E0,9.429608568E0
4.605234733E1,1.046473846E0,5.845344543E-1,9.728569336E0,9.802134939E0
4.606237233E1,1.030157776E0,3.972738647E-1,9.980794830E0,1.004167899E1
4.607239733E1,1.037642212E0,2.773731995E-1,1.015982254E1,1.021643927E1
4.608242233E1,1.072669373E0,1.670526123E-1,1.033420990E1,1.039107407E1
4.609244733E1,1.054107971E0,1.995350647E-1,1.047850983E1,1.053328657E1
4.610247133E1,9.283694458E-1,3.363505554E-1,1.054302567E1,1.058916388E1
4.611249633E1,7.958949280E-1,5.852828979E-1,1.031040939E1,1.035763229E1
4.612252133E1,7.366181946E-1,9.190887451E-1,9.751920776E0,9.822794374E0
4.613254633E1,6.797364807E-1,1.189426575E0,8.882828064E0,8.987848000E0
4.614257133E1,7.749385071E-1,1.466350708E0,8.061336365E0,8.230179711E0
4.615259633E1,8.318202209E-1,1.650767212E0,7.488477631E0,7.713251875E0
4.616262033E1,8.735833740E-1,1.777254181E0,7.038064270E0,7.311369845E0
4.617264533E1,8.794212341E-1,1.814077606E0,6.784790955E0,7.077969170E0
4.618267033E1,9.071136475E-1,1.852996674E0,6.723418579E0,7.032837922E0
4.619269533E1,9.214837646E-1,1.811233521E0,6.845863953E0,7.141117031E0
4.620272033E1,8.439450073E-1,1.773212585E0,7.194938049E0,7.458127083E0
4.621274533E1,8.488847351E-1,1.769470367E0,7.637866974E0,7.885977592E0
4.622277033E1,8.484356689E-1,1.684147797E0,7.963589630E0,8.183822865E0
4.623279433E1,9.267228699E-1,1.648072815E0,8.260272675E0,8.473904881E0
4.624281933E1,1.033899994E0,1.627864838E0,8.663534088E0,8.875568490E0
4.625284433E1,1.006057892E0,1.519490204E0,9.194779358E0,9.373631655E0
4.626286933E1,9.602531433E-1,1.407373352E0,9.757159882E0,9.904794536E0
4.627289433E1,9.898915100E-1,1.363514557E0,1.023706192E1,1.037480091E1
4.628291933E1,8.743318176E-1,1.252445526E0,1.050590286E1,1.061635865E1
4.629294333E1,7.997868347E-1,1.253792725E0,1.064825684E1,1.075160587E1
4.630296833E1,7.915539551E-1,1.361418915E0,1.071367081E1,1.082879316E1
4.631299333E1,8.635542297E-1,1.489552460E0,1.070588699E1,1.084345465E1
4.632301833E1,1.011296997E0,1.657652893E0,1.048659302E1,1.066485667E1
4.633304333E1,1.030906219E0,1.819466400E0,1.017703674E1,1.038967288E1
4.634306833E1,1.002764740E0,1.885329437E0,1.003378464E1,1.025850079E1
4.635309233E1,1.040037231E0,1.888472900E0,1.013078293E1,1.035764308E1
4.636311733E1,1.046324158E0,1.849254456E0,1.039977356E1,1.061460439E1
4.637314233E1,1.088536377E0,1.751358032E0,1.071980804E1,1.091633871E1
4.638316733E1,1.194965057E0,1.701661377E0,1.095990875E1,1.115541092E1
4.639319233E1,1.232836304E0,1.663939819E0,1.105765549E1,1.124990337E1
4.640321733E1,1.302890625E0,1.774410095E0,1.115884506E1,1.137391218E1
4.641324233E1,1.341210938E0,1.993853760E0,1.123129440E1,1.148548099E1
4.642326633E1,1.198856964E0,2.154020691E0,1.120150635E1,1.146956004E1
4.643329133E1,1.076561279E0,2.252515869E0,1.113878677E1,1.141513831E1
4.644331633E1,1.082548828E0,2.318229218E0,1.114701965E1,1.143687658E1
4.645334133E1,1.019230499E0,2.440225525E0,1.118938156E1,1.149764285E1
4.646336633E1,8.827143860E-1,2.532433777E0,1.129116989E1,1.160529720E1
4.647339133E1,7.509883118E-1,2.492616577E0,1.151091293E1,1.180162012E1
4.648341533E1,5.770500183E-1,2.450104980E0,1.181044006E1,1.207569856E1
4.649344033E1,4.489164734E-1,2.251917114E0,1.220112762E1,1.241532005E1
4.650346533E1,3.608995056E-1,1.852397919E0,1.249077530E1,1.263254108E1
4.651349033E1,4.531077576E-1,1.410816193E0,1.270258484E1,1.278872044E1
4.652351533E1,7.524851990E-1,9.762698364E-1,1.281874329E1,1.287786924E1
4.653354033E1,1.109941864E0,5.758525085E-1,1.283371216E1,1.289448505E1
4.654356533E1,1.398092651E0,1.345701599E-1,1.256367371E1,1.264194088E1
4.655358933E1,1.541344757E0,-1.178050232E-1,1.205967178E1,1.215834303E1
4.656361433E1,1.594035187E0,-1.663041687E-1,1.144011017E1,1.155182782E1
4.657363933E1,1.456022186E0,-1.728904724E-1,1.067594925E1,1.077616741E1
4.658366433E1,1.187929688E0,-6.406677246E-2,9.879006500E0,9.950379436E0
4.659368933E1,8.159532166E-1,1.552272034E-1,8.973838806E0,9.012194963E0
4.660371433E1,4.851411438E-1,4.352947998E-1,8.008645935E0,8.035126210E0
4.661373833E1,2.174977112E-1,7.024891663E-1,7.167245636E0,7.204873787E0
4.662376333E1,5.134323120E-2,1.067280579E0,6.579717407E0,6.665913675E0
4.663378833E1,1.392105103E-2,1.350491638E0,6.211034088E0,6.356175415E0
4.664381333E1,1.282832336E-1,1.523082733E0,6.211782532E0,6.397068064E0
4.665383833E1,1.719923401E-1,1.548230438E0,6.754703522E0,6.931999605E0
4.666386333E1,7.394622803E-2,1.451381836E0,7.674241333E0,7.810631045E0
4.667388733E1,3.143463135E-2,1.373244324E0,8.708440704E0,8.816106148E0
4.668391233E1,7.828720093E-2,1.280137939E0,9.432335358E0,9.519129809E0
4.669393733E1,1.800755310E-1,1.135688324E0,9.751920776E0,9.819479314E0
4.670396233E1,2.514770508E-1,9.565109253E-1,9.882000275E0,9.931368651E0
4.671398733E1,4.056564331E-1,8.735833740E-1,1.009964767E1,1.014547131E1
4.672401233E1,5.415737915E-1,7.414082336E-1,1.026774811E1,1.030871668E1
4.673403733E1,5.740562439E-1,5.968089294E-1,1.038495438E1,1.041791720E1
4.674406133E1,5.519023132E-1,5.316943359E-1,1.043510010E1,1.046320262E1
4.675408633E1,4.532574463E-1,5.385800171E-1,1.021415955E1,1.023838688E1
4.676411133E1,4.176315308E-1,6.780899048E-1,9.784852295E0,9.817207161E0
4.677413633E1,4.085005188E-1,9.512718201E-1,9.148076477E0,9.206470224E0
4.678416133E1,4.212240601E-1,1.212328949E0,8.320297852E0,8.418701059E0
4.679418633E1,4.974156189E-1,1.458566895E0,7.547604675E0,7.703322401E0
4.680421046E1,6.881190491E-1,1.714684296E0,6.969357147E0,7.210103266E0
4.681423546E1,6.963519287E-1,1.836830292E0,6.628964996E0,6.913901102E0
4.682426046E1,7.497908020E-1,1.935924225E0,6.477629700E0,6.802181663E0
4.683428546E1,7.373666382E-1,1.958976288E0,6.592291260E0,6.916617794E0
4.684431046E1,5.926176453E-1,1.927691345E0,6.969057770E0,7.254995230E0
4.685433546E1,4.552033997E-1,1.817221069E0,7.455546112E0,7.687305795E0
4.686435946E1,3.785627747E-1,1.676663361E0,8.037386169E0,8.219129287E0
4.687438446E1,4.575984192E-1,1.643133087E0,8.503666534E0,8.673040250E0
4.688440946E1,5.330415344E-1,1.640738068E0,8.700656891E0,8.870038614E0
4.689443446E1,6.239025879E-1,1.640887756E0,8.960217133E0,9.130567240E0
4.690445946E1,7.262896729E-1,1.710193634E0,9.220226440E0,9.405574654E0
4.691448446E1,7.027885437E-1,1.732347565E0,9.345216522E0,9.530373113E0
4.692450946E1,6.098318481E-1,1.754351807E0,9.456285553E0,9.636959147E0
4.693453346E1,6.718029785E-1,1.822460175E0,9.719138947E0,9.911323937E0
4.694455846E1,6.319857788E-1,1.910177765E0,9.906100159E0,1.010836315E1
4.695458346E1,5.580395508E-1,2.011217651E0,9.983339539E0,1.019918982E1
4.696460846E1,5.427713013E-1,2.153571625E0,1.001806732E1,1.026129350E1
4.697463346E1,5.004093933E-1,2.264041901E0,9.949809265E0,1.021640836E1
4.698465846E1,4.231700134E-1,2.266137543E0,9.872719574E0,1.013829591E1
4.699468346E1,3.562591553E-1,2.248174896E0,9.922266541E0,1.018000905E1
4.700470746E1,2.724334717E-1,2.192041626E0,1.005444168E1,1.029422479E1
4.701473246E1,1.913021851E-1,2.100881195E0,1.023930725E1,1.045436327E1
4.702475746E1,2.032772827E-1,1.966011658E0,1.054227722E1,1.072595602E1
4.703478246E1,2.020797729E-1,1.901495819E0,1.101634140E1,1.118106884E1
4.704480746E1,2.947370911E-1,1.827848969E0,1.168275558E1,1.182855358E1
4.705483246E1,4.375401306E-1,1.778002625E0,1.236413864E1,1.249898632E1
4.706485646E1,5.499563599E-1,1.891017609E0,1.276246033E1,1.291351204E1
4.707488146E1,7.243437195E-1,2.103725281E0,1.286454803E1,1.305553254E1
4.708490646E1,8.849597168E-1,2.318079529E0,1.260828094E1,1.285011264E1
4.709493146E1,1.044228516E0,2.455493774E0,1.210757217E1,1.239811142E1
4.710495646E1,1.141975250E0,2.388283539E0,1.162392792E1,1.192156474E1
4.711498146E1,1.205742645E0,2.374661865E0,1.135658386E1,1.166468308E1
4.712500646E1,1.263672180E0,2.452200623E0,1.119686600E1,1.153169387E1
4.713503046E1,1.152752838E0,2.484832764E0,1.109028763E1,1.142355954E1
4.714505546E1,1.027463379E0,2.466121674E0,1.105226669E1,1.137057765E1
4.715508046E1,1.039887543E0,2.370021515E0,1.092727661E1,1.122959226E1
4.716510546E1,1.067729645E0,2.203118591E0,1.070379135E1,1.098020616E1
4.717513046E1,1.132245483E0,1.861229553E0,1.067744614E1,1.089743141E1
4.718515546E1,1.169967041E0,1.390009460E0,1.093970078E1,1.108954473E1
4.719517946E1,9.376501465E-1,1.021625519E0,1.136032608E1,1.144464570E1
4.720520446E1,5.863307190E-1,5.171745300E-1,1.169742508E1,1.172352365E1
4.721522946E1,4.878355408E-1,8.562194824E-2,1.178319672E1,1.179360163E1
4.722525446E1,5.137316895E-1,-3.278182983E-2,1.159937897E1,1.161079615E1
4.723527946E1,6.783892822E-1,1.172062683E-1,1.115465378E1,1.117587805E1
4.724530446E1,9.047186279E-1,3.881428528E-1,1.032732422E1,1.037414074E1
4.725532946E1,1.044078827E0,7.045848083E-1,9.282496948E0,9.367565849E0
4.726535346E1,1.167721710E0,1.001716919E0,8.389154663E0,8.529063650E0
4.727537846E1,1.473086700E0,1.361418915E0,7.670349426E0,7.928285200E0
4.728540346E1,1.763033752E0,1.597927094E0,7.205865326E0,7.588554151E0
4.729542846E1,1.900897064E0,1.770817566E0,7.081024933E0,7.542553851E0
4.730545346E1,1.775906982E0,1.888323212E0,7.158563690E0,7.613451535E0
4.731547846E1,1.594035187E0,1.888173523E0,7.330556030E0,7.735838619E0
4.732550346E1,1.491498413E0,1.867516479E0,7.625293121E0,7.991075053E0
4.733552746E1,1.418150940E0,1.850751343E0,8.043523407E0,8.374646346E0
4.734555246E1,1.312321014E0,1.711391144E0,8.502019958E0,8.771282088E0
4.735557746E1,1.102008362E0,1.438209229E0,8.933273163E0,9.115165254E0
4.736560246E1,8.381071472E-1,1.176852722E0,9.456135864E0,9.565872224E0
4.737562746E1,6.845265198E-1,9.542655945E-1,9.941726074E0,1.001084995E1
4.738565246E1,5.406756592E-1,8.819659424E-1,1.023287064E1,1.028502968E1
4.739567646E1,4.442761230E-1,8.493338013E-1,1.038031403E1,1.042447449E1
4.740570146E1,4.460723877E-1,9.015751648E-1,1.043734543E1,1.048570446E1
4.741572646E1,4.387376404E-1,9.608518982E-1,1.019919067E1,1.025374163E1
4.742575146E1,4.993615723E-1,1.099912720E0,9.637857971E0,9.713262904E0
4.743577646E1,5.188211060E-1,1.324595490E0,8.910969543E0,9.023807775E0
4.744580146E1,5.252577209E-1,1.547332306E0,8.127349091E0,8.289990119E0
4.745582646E1,5.495072937E-1,1.712888031E0,7.561974792E0,7.772992116E0
4.746585046E1,5.120851135E-1,1.864971771E0,7.184908905E0,7.440649625E0
4.747587546E1,5.538482666E-1,2.035616913E0,6.845714264E0,7.163399186E0
4.748590046E1,5.400769043E-1,2.081870728E0,6.680008850E0,7.017719503E0
4.749592546E1,6.442602539E-1,2.066303101E0,6.681056671E0,7.022905241E0
4.750595046E1,7.442523193E-1,2.038910065E0,6.945257263E0,7.276514565E0
4.751597546E1,7.532336426E-1,1.933828583E0,7.342082062E0,7.629759034E0
4.752600046E1,7.813751221E-1,1.859582977E0,7.733368378E0,7.992094994E0
4.753602446E1,7.454498291E-1,1.829046478E0,8.103997650E0,8.341216001E0
4.754604946E1,6.873706055E-1,1.778451691E0,8.488098907E0,8.699608717E0
4.755607446E1,6.619235229E-1,1.739532623E0,8.931177521E0,9.123050389E0
4.756609946E1,7.280859375E-1,1.777852936E0,9.459578705E0,9.652693897E0
4.757612446E1,8.286767578E-1,1.841470642E0,9.982291718E0,1.018449151E1
4.758614946E1,9.128018188E-1,1.917213135E0,1.039603134E1,1.061067298E1
4.759617346E1,1.061592407E0,2.023941193E0,1.063747925E1,1.088022431E1
4.760619846E1,1.243164825E0,2.141297150E0,1.077908478E1,1.105980474E1
4.761622346E1,1.400188293E0,2.206262054E0,1.076755875E1,1.108009210E1
4.762624846E1,1.487606506E0,2.191143494E0,1.061382843E1,1.093926126E1
4.763627346E1,1.433718567E0,2.174528046E0,1.048135391E1,1.080013430E1
4.764629846E1,1.418001251E0,2.166145477E0,1.045770309E1,1.077341486E1
4.765632346E1,1.413809967E0,2.163900146E0,1.053299652E1,1.084552157E1
4.766634746E1,1.448837128E0,2.125130768E0,1.068867279E1,1.099377259E1
4.767637246E1,1.447190552E0,2.061812439E0,1.085602478E1,1.114444727E1
4.768639746E1,1.318009186E0,1.989812164E0,1.099493591E1,1.125100513E1
4.769642246E1,1.278641052E0,2.063758392E0,1.104343506E1,1.130714285E1
4.770644746E1,1.316512299E0,2.268233185E0,1.108968887E1,1.139558185E1
4.771647246E1,1.237177277E0,2.563868408E0,1.102876556E1,1.139024577E1
4.772649746E1,1.082249451E0,2.661465454E0,1.082294357E1,1.119780201E1
4.773652146E1,9.466314697E-1,2.685565338E0,1.069945038E1,1.107188379E1
4.774654646E1,7.674540710E-1,2.854863281E0,1.071546707E1,1.111577549E1
4.775657146E1,6.481521606E-1,3.012036438E0,1.072744217E1,1.116111465E1
4.776659646E1,5.737568665E-1,3.164120178E0,1.082039886E1,1.128813027E1
4.777662146E1,5.060975647E-1,3.126847687E0,1.101409607E1,1.146052457E1
4.778664646E1,5.324427795E-1,2.921624451E0,1.142319534E1,1.180291390E1
4.779667146E1,6.903643799E-1,2.580334167E0,1.193393326E1,1.222920645E1
4.780669588E1,8.280780029E-1,2.070344696E0,1.235650452E1,1.255608395E1
4.781672088E1,1.055754547E0,1.479373627E0,1.273147476E1,1.286054484E1
4.782674588E1,1.231339417E0,7.241940308E-1,1.293415329E1,1.301280043E1
4.783677088E1,1.305435333E0,1.290316772E-1,1.294852341E1,1.301480192E1
4.784679587E1,1.383273468E0,-1.360670471E-1,1.276590317E1,1.284134897E1
4.785682088E1,1.210532684E0,-2.773731995E-1,1.221594681E1,1.227891207E1
4.786684588E1,9.967771912E-1,-1.893562317E-1,1.136526581E1,1.141046395E1
4.787686988E1,7.720944214E-1,1.104702759E-1,1.039707916E1,1.042629314E1
4.788689488E1,5.138813782E-1,4.361929321E-1,9.525741119E0,9.549559268E0
4.789691987E1,2.621049500E-1,8.309220886E-1,8.679401093E0,8.723023206E0
4.790694488E1,5.254074097E-2,1.200353851E0,7.791896667E0,7.883987796E0
4.791696988E1,-1.621128845E-1,1.391805725E0,7.166197815E0,7.301903511E0
4.792699488E1,-2.284249878E-1,1.580563202E0,6.814878387E0,6.999494656E0
4.793701888E1,-2.158511353E-1,1.707349548E0,6.653513947E0,6.872472774E0
4.794704387E1,-1.317260742E-1,1.815424805E0,6.809339905E0,7.048420314E0
4.795706888E1,-9.714797974E-2,1.875449982E0,7.218289490E0,7.458582541E0
4.796709388E1,1.287322998E-2,1.859582977E0,7.900870056E0,8.116770430E0
4.797711888E1,2.113604736E-1,1.729653168E0,8.613687744E0,8.788173296E0
4.798714388E1,3.787124634E-1,1.462009735E0,9.100325775E0,9.224794025E0
4.799716888E1,5.893244934E-1,1.283131714E0,9.403744812E0,9.509161206E0
4.800719288E1,8.173004150E-1,1.107097778E0,9.658964081E0,9.756496942E0
4.801721788E1,8.511300659E-1,8.659492493E-1,9.924362183E0,9.998362627E0
4.802724288E1,8.125103760E-1,7.062313843E-1,1.024050476E1,1.029693516E1
4.803726788E1,7.541317749E-1,5.983058167E-1,1.051787796E1,1.056183892E1
4.804729288E1,5.902226257E-1,6.161187744E-1,1.055769516E1,1.059211462E1
4.805731788E1,4.993615723E-1,7.523355103E-1,1.015218842E1,1.019226669E1
4.806734288E1,4.869374084E-1,1.056502991E0,9.265881500E0,9.338622307E0
4.807736688E1,5.598358154E-1,1.365011444E0,8.153245239E0,8.285655093E0
4.808739188E1,6.472540283E-1,1.702858887E0,7.172185364E0,7.399926287E0
4.809741688E1,5.251080322E-1,1.940414886E0,6.562802582E0,6.863769089E0
4.810744188E1,5.078938293E-1,2.168690186E0,6.111191711E0,6.504447509E0
4.811746688E1,4.724176025E-1,2.317929840E0,5.955066376E0,6.407713529E0
4.812749188E1,3.960763550E-1,2.427951050E0,6.170019379E0,6.642361170E0
4.813751687E1,3.049159241E-1,2.423460388E0,6.621779938E0,7.057910705E0
