"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.736266404E1,4.565505981E-2,7.978408813E-1,1.068792435E1,1.071775915E1
1.737264304E1,1.044827271E-1,7.523355103E-1,1.109687393E1,1.112283851E1
1.738262304E1,1.167572021E-1,7.081773376E-1,1.140388550E1,1.142644966E1
1.739260204E1,2.050735474E-2,6.387217712E-1,1.154339539E1,1.156107102E1
1.740258104E1,-1.763333130E-1,5.816903687E-1,1.156450150E1,1.158046424E1
1.741256004E1,-3.020718384E-1,6.303392029E-1,1.145507904E1,1.147638492E1
1.742253904E1,-4.737648010E-1,5.893244934E-1,1.123638382E1,1.126179727E1
1.743251804E1,-7.080276489E-1,4.281097412E-1,1.097861984E1,1.100975362E1
1.744249704E1,-8.183482361E-1,3.559597778E-1,1.078761703E1,1.082446685E1
1.745247604E1,-8.740324402E-1,3.995191956E-1,1.062834824E1,1.067170720E1
1.746245604E1,-9.169931030E-1,3.311114502E-1,1.040007294E1,1.044567031E1
1.747243504E1,-8.804690552E-1,2.445913696E-1,1.029424301E1,1.033472253E1
1.748241404E1,-8.313711548E-1,2.589614868E-1,1.026610153E1,1.030296461E1
1.749239304E1,-6.447093201E-1,3.993695068E-1,1.015518219E1,1.018346068E1
1.750237204E1,-5.218148804E-1,5.933660889E-1,1.002540207E1,1.005649346E1
1.751235104E1,-5.007087708E-1,7.355703735E-1,9.818382568E0,9.858621065E0
1.752233004E1,-5.457650757E-1,7.674540710E-1,9.569001160E0,9.615228986E0
1.753231004E1,-6.774911499E-1,7.469467163E-1,9.391769714E0,9.445753650E0
1.754228904E1,-7.198530579E-1,6.866221619E-1,9.246122589E0,9.299485005E0
1.755226804E1,-7.393125916E-1,5.533992004E-1,9.254355469E0,9.300318754E0
1.756224704E1,-5.634283447E-1,3.839515686E-1,9.324409790E0,9.349304158E0
1.757222604E1,-3.546125793E-1,3.561094666E-1,9.430688782E0,9.444069829E0
1.758220504E1,-1.357676697E-1,4.050576782E-1,9.491163025E0,9.500772608E0
1.759218404E1,1.526824951E-2,4.833448792E-1,9.486372986E0,9.498690848E0
1.760216404E1,1.001417542E-1,5.418731689E-1,9.362281036E0,9.378483945E0
1.761214304E1,1.661544800E-2,5.146298218E-1,9.250613251E0,9.264932026E0
1.762212204E1,-5.269042969E-2,3.954776001E-1,9.206904144E0,9.215544625E0
1.763210104E1,2.469863892E-2,3.348536682E-1,9.233997803E0,9.240100239E0
1.764208004E1,1.942959595E-1,4.034111023E-1,9.361532593E0,9.372234735E0
1.765205904E1,3.376977539E-1,4.345463562E-1,9.447004852E0,9.463021240E0
1.766203804E1,4.200265503E-1,4.014651489E-1,9.484427032E0,9.502207780E0
1.767201804E1,4.731660461E-1,4.406835938E-1,9.532028046E0,9.553933577E0
1.768199704E1,4.625381470E-1,4.990621948E-1,9.557774506E0,9.581965253E0
1.769197604E1,3.100053406E-1,5.225633240E-1,9.527088318E0,9.546443712E0
1.770195504E1,8.831634521E-2,5.659730530E-1,9.505383453E0,9.522627782E0
1.771193404E1,-4.116439819E-2,6.715036011E-1,9.529183960E0,9.552903147E0
1.772191304E1,-9.624984741E-2,7.807763672E-1,9.552685089E0,9.585023118E0
1.773189204E1,-1.143621826E-1,8.572673035E-1,9.507928162E0,9.547181986E0
1.774187204E1,-1.502874756E-1,8.729846191E-1,9.399403839E0,9.441052960E0
1.775185104E1,-1.775308228E-1,9.047186279E-1,9.315278778E0,9.360793327E0
1.776183004E1,-1.164578247E-1,9.928852844E-1,9.245374146E0,9.299264847E0
1.777180942E1,-4.939727783E-2,1.028810577E0,9.110055542E0,9.168097037E0
1.778178842E1,-1.466949463E-2,1.057850189E0,9.002279663E0,9.064231978E0
1.779176742E1,3.951782227E-2,1.061592407E0,8.910071411E0,8.973177400E0
1.780174642E1,8.457412720E-2,1.087039490E0,8.787326660E0,8.854711597E0
1.781172642E1,8.113128662E-2,1.047970734E0,8.697513428E0,8.760797040E0
1.782170542E1,9.834548950E-2,9.882449341E-1,8.676706696E0,8.733357829E0
1.783168442E1,1.353186035E-1,9.660910034E-1,8.702752533E0,8.757256682E0
1.784166342E1,2.200424194E-1,9.548643494E-1,8.742569733E0,8.797312665E0
1.785164242E1,3.240760803E-1,9.527687073E-1,8.796607361E0,8.853987496E0
1.786162142E1,4.064048767E-1,9.711804199E-1,8.869505768E0,8.931768520E0
1.787160042E1,4.315525818E-1,9.891430664E-1,8.887468414E0,8.952750217E0
1.788157942E1,3.582051086E-1,1.051563263E0,8.886719971E0,8.955885664E0
1.789155942E1,3.640429688E-1,1.149459686E0,8.880433044E0,8.961912514E0
1.790153842E1,3.712280273E-1,1.276246033E0,8.964707794E0,9.062703792E0
1.791151742E1,3.462300110E-1,1.364263000E0,9.038204956E0,9.147143684E0
1.792149642E1,3.373983765E-1,1.442250824E0,9.114845581E0,9.234410380E0
1.793147542E1,3.673361206E-1,1.539847870E0,9.243877258E0,9.378450515E0
1.794145442E1,3.631448364E-1,1.643881531E0,9.388775940E0,9.538518455E0
1.795143342E1,2.076182556E-1,1.638642426E0,9.536219330E0,9.678209207E0
1.796141342E1,5.568420410E-2,1.558409271E0,9.684111786E0,9.808861365E0
1.797139242E1,-6.945556641E-2,1.464704132E0,9.844578094E0,9.953185426E0
1.798137142E1,-1.736389160E-1,1.373992767E0,1.001926483E1,1.011452789E1
1.799135042E1,-2.145039368E-1,1.273102570E0,1.014620087E1,1.022801027E1
1.800132942E1,-3.137475586E-1,1.114432526E0,1.021535706E1,1.028075470E1
1.801130842E1,-4.149371338E-1,9.186396790E-1,1.029768585E1,1.034690319E1
1.802128742E1,-3.583547974E-1,7.577243042E-1,1.040800644E1,1.044170304E1
1.803126742E1,-8.008346558E-2,7.810757446E-1,1.058703415E1,1.061610968E1
1.804124642E1,2.031275940E-1,8.599617004E-1,1.072474777E1,1.076108776E1
1.805122542E1,3.152444458E-1,8.216413879E-1,1.080423248E1,1.084001445E1
1.806120442E1,2.695893860E-1,8.009843445E-1,1.090766739E1,1.094035933E1
1.807118342E1,2.600093079E-1,8.855584717E-1,1.100361786E1,1.104225632E1
1.808116242E1,1.962419128E-1,1.002914429E0,1.109657455E1,1.114353243E1
1.809114142E1,1.128652954E-1,1.012195129E0,1.118593872E1,1.123220827E1
1.810112142E1,7.125183105E-2,9.687854004E-1,1.118354370E1,1.122565239E1
1.811110042E1,-2.050735474E-2,8.496331787E-1,1.113444580E1,1.116683395E1
1.812107942E1,-4.595443726E-2,6.927593994E-1,1.105541016E1,1.107718922E1
1.813105842E1,-5.089416504E-2,5.607339478E-1,1.096829132E1,1.098273314E1
1.814103742E1,-3.727249146E-2,3.992198181E-1,1.093805420E1,1.094540065E1
1.815101642E1,5.942642212E-2,4.299060059E-1,1.098520615E1,1.099377573E1
1.816099542E1,1.149609375E-1,5.261558533E-1,1.099867813E1,1.101185618E1
1.817097442E1,7.484436035E-4,5.026547241E-1,1.092113937E1,1.093270084E1
1.818095442E1,-2.335144043E-1,3.577560425E-1,1.069570816E1,1.070423708E1
1.819093342E1,-3.814068604E-1,2.591111755E-1,1.038136185E1,1.039159678E1
1.820091242E1,-4.448748779E-1,2.227368164E-1,1.005653732E1,1.006883649E1
1.821089142E1,-3.716770935E-1,1.981878662E-1,9.821076965E0,9.830105546E0
1.822087042E1,-1.199006653E-1,2.586621094E-1,9.655072174E0,9.659280560E0
1.823084942E1,1.814227295E-1,3.697311401E-1,9.595046997E0,9.603881621E0
1.824082842E1,3.855981445E-1,4.318519592E-1,9.567653961E0,9.585154374E0
1.825080842E1,5.119354248E-1,4.399351501E-1,9.515711975E0,9.539622383E0
1.826078742E1,5.099894714E-1,4.706213379E-1,9.489366760E0,9.514707311E0
1.827076642E1,3.881428528E-1,4.770579529E-1,9.477541351E0,9.497474887E0
1.828074542E1,2.151026917E-1,5.224136353E-1,9.489815826E0,9.506618200E0
1.829072442E1,1.166075134E-1,5.932164001E-1,9.533375244E0,9.552525664E0
1.830070342E1,1.416055298E-1,6.183641052E-1,9.616751862E0,9.637652342E0
1.831068242E1,2.580633545E-1,6.897656250E-1,9.712402954E0,9.740284619E0
1.832066242E1,3.715274048E-1,8.268804932E-1,9.706265717E0,9.748505430E0
1.833064142E1,4.399351501E-1,8.821156311E-1,9.583221588E0,9.633784663E0
1.834062042E1,4.306544495E-1,8.668473816E-1,9.414672089E0,9.464298081E0
1.835059942E1,4.252656555E-1,8.809181213E-1,9.240584106E0,9.292215142E0
1.836057842E1,4.843927002E-1,9.288185120E-1,9.099876709E0,9.159972502E0
1.837055742E1,6.038442993E-1,9.937834167E-1,8.950038300E0,9.025265591E0
1.838053642E1,7.653584290E-1,1.013242950E0,8.793613586E0,8.884822717E0
1.839051642E1,8.427474976E-1,9.927355957E-1,8.630752258E0,8.728438111E0
1.840049542E1,8.547225952E-1,9.142987061E-1,8.480614471E0,8.572474243E0
1.841047442E1,8.843609619E-1,8.366102600E-1,8.377928009E0,8.465913345E0
1.842045342E1,8.999285889E-1,7.502398682E-1,8.321794739E0,8.403868097E0
1.843043242E1,9.394464111E-1,7.336244202E-1,8.297545166E0,8.382721523E0
1.844041142E1,9.768685913E-1,7.229965210E-1,8.370593262E0,8.458358456E0
1.845039042E1,8.692424011E-1,7.113208008E-1,8.433761902E0,8.508225400E0
1.846037042E1,7.450007629E-1,7.453001404E-1,8.482560425E0,8.547767533E0
1.847034942E1,6.472540283E-1,8.150550842E-1,8.653355255E0,8.715721986E0
1.848032842E1,3.923341370E-1,8.321195984E-1,8.787476349E0,8.835501666E0
1.849030742E1,2.242337036E-1,8.449928284E-1,8.791817322E0,8.835176594E0
1.850028642E1,2.694396973E-1,9.642947388E-1,8.888665924E0,8.944878088E0
1.851026542E1,3.535647583E-1,1.065783691E0,9.034013672E0,9.103532608E0
1.852024442E1,5.466632080E-1,1.207838287E0,9.125174103E0,9.220982399E0
1.853022342E1,6.656657410E-1,1.412313080E0,9.233099670E0,9.364180084E0
1.854020342E1,7.104226685E-1,1.489552460E0,9.271419983E0,9.417149006E0
1.855018242E1,6.378236389E-1,1.465602264E0,9.322314148E0,9.458348168E0
1.856016142E1,4.501139832E-1,1.387764130E0,9.404942322E0,9.517427801E0
1.857014042E1,2.851570129E-1,1.372645569E0,9.488768005E0,9.591777137E0
1.858011942E1,1.814227295E-1,1.341360626E0,9.609117737E0,9.703984038E0
1.859009842E1,8.143066406E-2,1.231489105E0,9.772727509E0,9.850350213E0
1.860007742E1,5.897735596E-2,1.172960815E0,9.929152222E0,9.998368829E0
1.861005742E1,1.130149841E-1,1.132245483E0,1.012060410E1,1.018436937E1
1.862003642E1,2.020797729E-1,1.129700775E0,1.025457550E1,1.031859384E1
1.863001542E1,2.089654541E-1,1.191671906E0,1.038136185E1,1.045162295E1
1.863999442E1,1.212478638E-1,1.197060699E0,1.042402313E1,1.049323180E1
1.864997342E1,6.616241455E-2,1.258433075E0,1.040201889E1,1.047807369E1
1.865995242E1,-9.580078125E-3,1.360371094E0,1.031639694E1,1.040570743E1
1.866993142E1,-1.887574768E-1,1.296454010E0,1.010578491E1,1.019035382E1
1.867991142E1,-3.091072083E-1,1.263522491E0,9.934091949E0,1.001889311E1
1.868989042E1,-3.366499329E-1,1.323397980E0,9.867031403E0,9.961075448E0
1.869986942E1,-2.929408264E-1,1.347647552E0,9.846673737E0,9.942783912E0
1.870984842E1,-1.817221069E-1,1.371747437E0,9.889484711E0,9.985821038E0
1.871982742E1,-1.901046753E-2,1.399739227E0,9.937983856E0,1.003609259E1
1.872980642E1,3.023712158E-2,1.321601715E0,9.933044128E0,1.002062428E1
1.873978542E1,-2.245330811E-3,1.212478638E0,9.851912842E0,9.926242800E0
1.874976542E1,5.897735596E-2,1.134341125E0,9.792636108E0,9.858292452E0
1.875974442E1,2.174977112E-1,1.102607117E0,9.808503113E0,9.872678513E0
1.876972342E1,3.287164307E-1,1.076710968E0,9.791288910E0,9.855795225E0
1.877970258E1,3.993695068E-1,9.675878906E-1,9.728569336E0,9.784721951E0
1.878968158E1,5.035528564E-1,8.511300659E-1,9.717043304E0,9.767236992E0
1.879966058E1,6.882687378E-1,8.671467590E-1,9.869725800E0,9.931623468E0
1.880963958E1,9.300160217E-1,1.024020538E0,1.013078293E1,1.022478903E1
1.881961958E1,1.195713501E0,1.296903076E0,1.042522064E1,1.057340597E1
1.882959858E1,1.077609100E0,1.480870514E0,1.057116714E1,1.072864361E1
1.883957758E1,4.787045288E-1,1.416504364E0,1.050530411E1,1.061117604E1
1.884955658E1,-1.222956848E-1,1.440903625E0,1.041100021E1,1.051095072E1
1.885953558E1,-5.331912231E-1,1.454824677E0,1.026954437E1,1.038577630E1
1.886951458E1,-9.132508850E-1,1.259331207E0,1.006926086E1,1.018871712E1
1.887949358E1,-1.231638794E0,8.258326721E-1,9.916428680E0,1.002668896E1
1.888947358E1,-1.438957672E0,2.845582581E-1,9.925260315E0,1.003306359E1
1.889945258E1,-1.395697632E0,-2.371069336E-1,1.006746460E1,1.016651538E1
1.890943158E1,-1.147064667E0,-5.057981873E-1,1.032373169E1,1.039956851E1
1.891941058E1,-7.764353943E-1,-4.662803650E-1,1.053973251E1,1.057857414E1
1.892938958E1,-3.611988831E-1,-2.728825378E-1,1.062041473E1,1.063005826E1
1.893936858E1,-6.646179199E-2,-8.262817383E-2,1.044527893E1,1.044581718E1
1.894934758E1,-4.415817261E-2,1.082249451E-1,1.009455826E1,1.009523497E1
1.895932758E1,-1.821711731E-1,2.844085693E-1,9.701775055E0,9.707652331E0
1.896930658E1,-4.153862000E-1,4.772076416E-1,9.411528625E0,9.432769683E0
1.897928558E1,-7.095245361E-1,5.900729370E-1,9.158854065E0,9.205227804E0
1.898926458E1,-9.023236084E-1,6.816824341E-1,9.000483398E0,9.071250203E0
1.899924358E1,-8.875044250E-1,7.653584290E-1,9.042695618E0,9.118321209E0
1.900922258E1,-6.673123169E-1,8.981323242E-1,9.232351227E0,9.299906267E0
1.901920158E1,-3.221301270E-1,1.061742096E0,9.460476837E0,9.525318162E0
1.902918158E1,-5.523513794E-2,1.094074860E0,9.648485870E0,9.710475288E0
1.903916058E1,9.879455566E-2,1.118025055E0,9.626781006E0,9.691989111E0
1.904913958E1,1.959425354E-1,1.200353851E0,9.520502014E0,9.597874840E0
1.905911858E1,2.312690735E-1,1.290316772E0,9.312135315E0,9.403949536E0
1.906909758E1,1.945953369E-1,1.297651520E0,9.044641571E0,9.139327544E0
1.907907658E1,1.088237000E-1,1.188678131E0,8.779991913E0,8.860759352E0
1.908905558E1,6.735992432E-2,1.036145325E0,8.571026459E0,8.633691508E0
1.909903558E1,1.094224548E-1,8.271798706E-1,8.448730774E0,8.489832242E0
1.910901458E1,5.957611084E-2,5.489085388E-1,8.407566376E0,8.425676368E0
1.911899358E1,1.407073975E-2,3.549119568E-1,8.475375366E0,8.482814868E0
1.912897258E1,1.803749084E-1,3.110531616E-1,8.588989105E0,8.596512259E0
1.913895158E1,3.089575195E-1,2.796185303E-1,8.888216858E0,8.897979556E0
1.914893058E1,4.646337891E-1,2.198927307E-1,9.126820679E0,9.141285089E0
1.915890958E1,6.062393188E-1,2.281256104E-1,9.301208038E0,9.323735216E0
1.916888858E1,6.259982300E-1,2.380050659E-1,9.461973724E0,9.485645310E0
1.917886858E1,4.355941772E-1,2.139051819E-1,9.499545593E0,9.511932726E0
1.918884758E1,1.478924561E-1,2.877017212E-1,9.534123688E0,9.539610000E0
1.919882658E1,-1.055305481E-1,3.691323853E-1,9.589358826E0,9.597041112E0
1.920880558E1,-2.646496582E-1,4.236190796E-1,9.551038513E0,9.564090613E0
1.921878458E1,-2.625540161E-1,4.535568237E-1,9.544901276E0,9.559277628E0
1.922876358E1,-1.453477478E-1,5.054988098E-1,9.571695557E0,9.586136388E0
1.923874258E1,-5.388793945E-2,5.456153870E-1,9.573342133E0,9.589029130E0
1.924872258E1,-3.742218018E-3,5.670208740E-1,9.544751587E0,9.561579866E0
1.925870158E1,3.891906738E-2,6.102809143E-1,9.541458435E0,9.561034806E0
1.926868058E1,7.888595581E-2,6.879693604E-1,9.628128204E0,9.652998371E0
1.927865958E1,1.058299255E-1,6.941065979E-1,9.646090851E0,9.671610654E0
1.928863858E1,9.490264893E-2,6.927593994E-1,9.704469452E0,9.729627405E0
1.929861758E1,6.092330933E-2,7.457492065E-1,9.795480194E0,9.824015766E0
1.930859658E1,1.202000427E-1,8.701405334E-1,9.858648834E0,9.897704251E0
1.931857658E1,1.812730408E-1,9.599537659E-1,9.887089691E0,9.935235966E0
1.932855558E1,2.266287231E-1,9.906399536E-1,9.799521790E0,9.852073660E0
1.933853458E1,2.561174011E-1,9.764195251E-1,9.742939453E0,9.795093690E0
1.934851358E1,2.752775574E-1,9.854008484E-1,9.827064514E0,9.880181655E0
1.935849258E1,2.894979858E-1,1.020128632E0,9.924062805E0,9.980555800E0
1.936847158E1,2.874023438E-1,1.096020813E0,1.001043320E1,1.007435529E1
1.937845058E1,1.803749084E-1,1.079105988E0,1.003812561E1,1.009757251E1
1.938843058E1,6.930587769E-2,1.017134857E0,1.006372238E1,1.011522984E1
1.939840958E1,6.795867920E-2,1.015039215E0,1.015563126E1,1.020645723E1
1.940838858E1,6.107299805E-2,1.009201355E0,1.020428009E1,1.025424544E1
1.941836758E1,1.019380188E-1,1.016536102E0,1.028496231E1,1.033557868E1
1.942834658E1,1.148112488E-1,1.041085052E0,1.038660095E1,1.043927771E1
1.943832558E1,4.954696655E-2,1.027313690E0,1.040815613E1,1.045884995E1
1.944830458E1,-3.457809448E-2,9.788145447E-1,1.044932053E1,1.049512139E1
1.945828458E1,-5.792953491E-2,1.035696259E0,1.043524979E1,1.048668016E1
1.946826358E1,-4.400848389E-2,1.090781708E0,1.042462189E1,1.048162597E1
1.947824258E1,-1.011895752E-1,1.094374237E0,1.035531601E1,1.041347511E1
1.948822158E1,-2.074685669E-1,9.942324829E-1,1.022059616E1,1.027093605E1
1.949820058E1,-2.257305908E-1,8.454418945E-1,1.021865021E1,1.025604887E1
1.950817958E1,-1.246907043E-1,7.670050049E-1,1.035292099E1,1.038204303E1
1.951815858E1,2.589614868E-2,7.556286621E-1,1.059691360E1,1.062385162E1
1.952813858E1,1.860630798E-1,7.125183105E-1,1.084120560E1,1.086618795E1
1.953811758E1,2.896476746E-1,6.081852722E-1,1.095272369E1,1.097341977E1
1.954809658E1,2.903961182E-1,4.061054993E-1,1.096544724E1,1.097680667E1
1.955807558E1,3.058140564E-1,2.808160400E-1,1.081605789E1,1.082402366E1
1.956805458E1,3.344046021E-1,2.390528870E-1,1.059272232E1,1.060069521E1
1.957803358E1,2.653981018E-1,2.495310974E-1,1.036564453E1,1.037204360E1
1.958801258E1,1.959425354E-1,3.442840576E-1,1.014275803E1,1.015049089E1
1.959799258E1,1.492396545E-1,4.655319214E-1,1.002854553E1,1.004045407E1
1.960797158E1,6.960525513E-2,4.935237122E-1,1.000743942E1,1.001984303E1
1.961795058E1,-3.772155762E-2,4.116439819E-1,9.995164948E0,1.000370911E1
1.962792958E1,-1.341210938E-1,2.888992310E-1,9.956096191E0,9.961189819E0
1.963790858E1,-1.559756470E-1,1.121168518E-1,9.912536774E0,9.914397807E0
1.964788758E1,-9.879455566E-2,-1.393601990E-1,9.879006500E0,9.880483341E0
1.965786658E1,6.212081909E-2,-2.362088013E-1,9.870773621E0,9.873794887E0
1.966784658E1,3.574566650E-1,-1.381626892E-1,9.817783813E0,9.825260465E0
1.967782558E1,6.658154297E-1,5.987548828E-3,9.710457001E0,9.733258509E0
1.968780458E1,7.206015015E-1,1.056802368E-1,9.611812134E0,9.639365505E0
1.969778358E1,6.363267517E-1,1.200503540E-1,9.481732635E0,9.503819106E0
1.970776258E1,5.417234802E-1,1.487905884E-1,9.441017303E0,9.457716992E0
1.971774158E1,4.960684204E-1,2.917433167E-1,9.577832794E0,9.595107038E0
1.972772058E1,4.004173279E-1,4.002676392E-1,9.633516998E0,9.650139790E0
1.973770058E1,2.893482971E-1,4.105961609E-1,9.592651978E0,9.605794273E0
1.974767958E1,2.171983337E-1,4.543052673E-1,9.548643494E0,9.561911993E0
1.975765858E1,2.149530029E-1,5.051994324E-1,9.450148315E0,9.466083374E0
1.976763758E1,1.890568542E-1,5.771997070E-1,9.377249908E0,9.396899374E0
1.977761617E1,2.290237427E-1,6.421646118E-1,9.327403564E0,9.352287662E0
1.978759517E1,2.595602417E-1,6.756948853E-1,9.269324341E0,9.297543161E0
1.979757417E1,2.595602417E-1,6.336323547E-1,9.184151459E0,9.209641660E0
1.980755417E1,2.459385681E-1,6.063890076E-1,9.127569122E0,9.150995109E0
1.981753317E1,2.429447937E-1,6.423143005E-1,9.097481689E0,9.123363575E0
1.982751217E1,1.966909790E-1,6.288423157E-1,9.031768341E0,9.055769949E0
1.983749117E1,1.676513672E-1,5.325924683E-1,8.964707794E0,8.982079244E0
1.984747017E1,1.291813660E-1,3.906875610E-1,8.953780518E0,8.963231011E0
1.985744917E1,1.477427673E-1,2.520758057E-1,9.042994995E0,9.047714000E0
1.986742817E1,2.228865051E-1,1.323248291E-1,9.204359436E0,9.208008519E0
1.987740817E1,3.135978699E-1,9.639953613E-2,9.355545044E0,9.361295827E0
1.988738717E1,4.502636719E-1,1.368154907E-1,9.452543335E0,9.464250174E0
1.989736617E1,5.640270996E-1,2.200424194E-1,9.465266876E0,9.484609759E0
1.990734517E1,5.951623535E-1,3.074606323E-1,9.393865356E0,9.417720351E0
1.991732417E1,5.816903687E-1,3.873944092E-1,9.225615234E0,9.252049209E0
1.992730317E1,5.213658142E-1,4.646337891E-1,9.099277954E0,9.126037813E0
1.993728217E1,4.592449951E-1,6.080355835E-1,9.014703827E0,9.046850188E0
1.994726217E1,3.803590393E-1,7.316784668E-1,8.956923981E0,8.994804810E0
1.995724117E1,3.116519165E-1,8.470884705E-1,8.994944916E0,9.040117247E0
1.996722017E1,2.344125366E-1,9.102571106E-1,9.001531219E0,9.050474106E0
1.997719917E1,8.128097534E-2,8.723858643E-1,9.036259003E0,9.078636487E0
1.998717817E1,-1.796264648E-2,8.443940735E-1,9.134005737E0,9.172970338E0
1.999715717E1,-7.244934082E-2,8.584648132E-1,9.275012512E0,9.314937887E0
2.000713617E1,-1.411564636E-1,8.396040344E-1,9.427695007E0,9.466060069E0
2.001711617E1,-2.074685669E-1,7.590715027E-1,9.589957581E0,9.622188896E0
2.002709517E1,-3.070115662E-1,6.854246521E-1,9.783056030E0,9.811842250E0
2.003707417E1,-3.323089600E-1,6.605763245E-1,9.913434906E0,9.940974900E0
2.004705317E1,-3.291654968E-1,6.872209167E-1,1.006132736E1,1.009014028E1
2.005703217E1,-3.254232788E-1,7.952961731E-1,1.016161880E1,1.019788670E1
2.006701117E1,-2.851570129E-1,8.960366821E-1,1.011910721E1,1.016270274E1
2.007699017E1,-2.883004761E-1,9.782157898E-1,1.000504440E1,1.005688504E1
2.008697017E1,-2.749781799E-1,1.072819061E0,9.879904633E0,9.941784009E0
2.009694917E1,-3.540138245E-1,1.110390930E0,9.699529724E0,9.769297348E0
2.010692817E1,-4.724176025E-1,1.071022797E0,9.578132172E0,9.649398122E0
2.011690717E1,-6.008505249E-1,9.900411987E-1,9.605824585E0,9.675384689E0
2.012688617E1,-6.673123169E-1,9.333091736E-1,9.799671478E0,9.866606956E0
2.013686517E1,-6.472540283E-1,9.181906128E-1,1.005563919E1,1.011819605E1
2.014684417E1,-4.848417664E-1,9.913883972E-1,1.034304153E1,1.040175133E1
2.015682417E1,-2.362088013E-1,1.128054199E0,1.053883438E1,1.060166642E1
2.016680317E1,-6.616241455E-2,1.221160583E0,1.045366150E1,1.052495365E1
2.017678217E1,-8.277786255E-2,1.201850739E0,1.019679565E1,1.026771343E1
2.018676117E1,-2.778222656E-1,1.073866882E0,9.869426422E0,9.931563482E0
2.019674017E1,-4.634362793E-1,9.948312378E-1,9.624835052E0,9.687203527E0
2.020671917E1,-4.870870972E-1,1.042132874E0,9.616602173E0,9.685160407E0
2.021669817E1,-3.357518005E-1,1.190324707E0,9.799372101E0,9.877109686E0
2.022667817E1,-1.275347900E-1,1.300345917E0,9.998158722E0,1.008317125E1
2.023665717E1,-3.382965088E-2,1.249900818E0,1.019574783E1,1.027213076E1
2.024663617E1,-2.918930054E-2,1.177451477E0,1.032148636E1,1.038847076E1
2.025661517E1,-6.062393188E-2,1.129850464E0,1.035307068E1,1.041471602E1
2.026659417E1,-1.107696533E-1,1.037492523E0,1.036953644E1,1.042189746E1
2.027657317E1,-1.525328064E-1,8.896000671E-1,1.035381912E1,1.039308544E1
2.028655317E1,-2.134561157E-1,6.957531738E-1,1.033899994E1,1.036458179E1
2.029653217E1,-2.323168945E-1,4.860392761E-1,1.028630951E1,1.030040624E1
2.030651117E1,-1.574725342E-1,2.647993469E-1,1.023855881E1,1.024319300E1
2.031649017E1,-8.517288208E-2,1.354682922E-1,1.026640091E1,1.026764792E1
2.032646917E1,-8.652008057E-2,5.254074097E-2,1.016745667E1,1.016796053E1
2.033644817E1,-2.290237427E-2,-1.377136230E-2,1.012030472E1,1.012034000E1
2.034642717E1,3.143463135E-2,-4.056564331E-2,1.015802628E1,1.015815591E1
2.035640617E1,-3.293151855E-2,-5.254074097E-2,1.020547760E1,1.020566598E1
2.036638617E1,-1.115180969E-1,4.056564331E-2,1.024858795E1,1.024927494E1
2.037636517E1,-1.589694214E-1,1.567240906E-1,1.029663803E1,1.029905765E1
2.038634417E1,-2.920426941E-1,1.408570862E-1,1.029693741E1,1.030204104E1
2.039632317E1,-4.583468628E-1,6.391708374E-2,1.021221359E1,1.022269405E1
2.040630217E1,-5.724096680E-1,2.918930054E-2,1.011925690E1,1.013547557E1
2.041628117E1,-5.653742981E-1,2.649490356E-2,1.005623795E1,1.007215328E1
2.042626117E1,-4.340972900E-1,8.247848511E-2,1.002794678E1,1.003767701E1
2.043624017E1,-1.776805115E-1,1.945953369E-1,9.954599304E0,9.958086413E0
2.044621917E1,5.837860107E-3,2.447410583E-1,9.803114319E0,9.806170640E0
2.045619817E1,1.335223389E-1,2.851570129E-1,9.619595947E0,9.624747733E0
2.046617717E1,2.532733154E-1,3.835025024E-1,9.435927887E0,9.447113667E0
2.047615617E1,2.591111755E-1,4.382885742E-1,9.253457336E0,9.267454243E0
2.048613517E1,2.174977112E-1,3.984713745E-1,9.051826630E0,9.063203077E0
2.049611517E1,1.323248291E-1,3.775149536E-1,8.879834290E0,8.888840442E0
2.050609417E1,5.478607178E-2,3.987707520E-1,8.868308258E0,8.877438312E0
2.051607317E1,4.400848389E-2,4.647834778E-1,8.972491608E0,8.984629435E0
2.052605217E1,8.711883545E-2,4.294569397E-1,9.119934998E0,9.130456578E0
2.053603117E1,1.466949463E-1,3.109034729E-1,9.303004303E0,9.309353868E0
2.054601017E1,1.883084106E-1,2.365081787E-1,9.499844971E0,9.504654157E0
2.055598917E1,2.435435486E-1,1.920506287E-1,9.641899567E0,9.646886760E0
2.056596917E1,3.198847961E-1,1.922003174E-1,9.729617157E0,9.736771398E0
2.057594817E1,3.685336304E-1,2.302212524E-1,9.709558868E0,9.719277354E0
2.058592717E1,3.849993896E-1,3.004252625E-1,9.592202911E0,9.604625790E0
2.059590617E1,3.585044861E-1,3.990701294E-1,9.470206604E0,9.485388530E0
2.060588517E1,2.948867798E-1,4.837939453E-1,9.298513641E0,9.315759268E0
2.061586417E1,2.583627319E-1,5.686674500E-1,9.155111847E0,9.176394003E0
2.062584317E1,1.975891113E-1,6.647676086E-1,9.079219666E0,9.105667859E0
2.063582317E1,1.377136230E-1,8.036787415E-1,8.999285889E0,9.036150235E0
2.064580217E1,7.409591675E-2,9.044192505E-1,8.961714020E0,9.007540317E0
